G1	G2	G3	G4	G5	G6	G7	G8	G9
ARCH692_PB0004.1_Atf1_1	0.0565356633887174	8.66016427160868e-06	0.616852139079138	0.921171348182459	0.593622208045065	1	1	1	1
ARCH693_XBP1_FOS_FOSB_FOSL1_FOSL2_bZIP_FOSL1_FOSB_FOS_JDP2_Jdp2_Jra_kay_BATF3_ATF3_JUNB_JUN	0.249302026586484	0.0202645559086034	0.255956246794802	0.401557471003992	0.466286687796871	1	1	1	1
ARCH694_XBP1_bZIP_Atf3_ATF2_JUND_JDP2_CREB5	0.00816638676990512	0.0375999250145812	0.751228721004309	0.0599724430359878	0.215685839534122	1	1	1	1
ARCH695_FOS_FOSB_FOSL1_FOSL2_ATF1_CREB1_CREM_bZIP_FOSL1_CrebB_17A_ATF2_ATF3_JUN_FOSL2_JUNB	0.0236247037749154	0.0537845674863645	0.275735554673319	0.0522861778204834	0.304729696684766	1	1	1	1
ARCH696_FOS_FOSB_FOSL1_FOSL2_ATF2_ATF7_CREB5_bZIP_FOSL1_FOSB_FOS_ATF7_JDP2_BATF3_ATF6_CREB5_ATF3_ATF6B	0.530656151760054	0.0187700026870541	0.873137206185546	0.907696795558389	0.570608560626761	1	1	1	1
ARCH697_ATF1_CREB1_CREM_Creb1	0.25092308823114	0.181514813306635	0.176886074807575	0.406912179096838	0.867348512000346	1	1	1	1
ARCH698_ATF1_CREB1_CREM_Creb1	0.00347215659666282	0.0288301739336526	0.0201503612796937	0.014185831653461	1	1	1	1	1
ARCH699_ATF1_CREB1_CREM_CREB1	0.0104571759715029	0.104700157838219	1	0.502063763355016	0.455400270815157	1	1	1	1
ARCH69_AT5G60130	1	1	1	0.188942523636826	1	1	1	1	1
ARCH6_GATA_end_1	0.00413604029425549	0.338935842425583	0.0117554494414818	0.690897813051711	0.705141949485785	0.259467207034662	0.557964654004829	1	1
ARCH700_ATF1_CREB1_CREM_CREB1	0.273784604358194	0.162084594504264	0.214973928341805	0.379641312771208	0.946495950261042	1	1	1	1
ARCH701_ATF1_CREB1_CREM_CREM_CREB1	0.210418414457039	0.203878760579572	0.868904180254273	0.415323876203024	0.645063586341959	1	0.950255196631523	1	1
ARCH702_ATF1_CREB1_CREM_CREB1	0.0030536348950747	0.092479068409287	0.23398359181986	0.0109216716966661	0.620409969187705	1	1	1	1
ARCH703_CREB3_CREB3L3_CREB3L4_bZIP_CREB3L4_CREB3_BATF3_ATF6B_CREB1	0.0286183187377667	0.0787813576989561	0.506810541524484	0.179377580127368	0.286152011128216	1	1	1	1
ARCH704_CREBL2_CG18619	0.420569988595896	0.0195194624092219	0.316266452076768	0.139253047351092	0.539641946353402	1	1	1	1
ARCH705_bZIP_atf_5	0.0101920842695809	0.0175008096560156	0.204042555649846	0.40382548603253	0.910236078098139	1	1	1	1
ARCH706_bZIP_zip_3	0.000742341667917731	0.00689199879932224	9.62272538491366e-05	0.145570619452579	0.766334744043761	1	1	1	1
ARCH707_bZIP_ATF6B	0.0433367181149373	0.0187700026870541	0.868904180254273	0.869978434775717	0.832769364367724	1	1	1	1
ARCH708_bZIP_ATF2_CREB5	0.344485204946774	0.528686308876507	1	0.445425328352164	0.483761209594219	1	0.766237944555095	1	1
ARCH709_bZIP_ATF2_JDP2	0.213259243362566	0.102440403347411	0.99048061574098	0.730800411485236	0.545358346657086	1	1	1	1
ARCH70_Rhox11	1	1	0.791587370887942	1	0.0397674182833006	1	1	1	1
ARCH710_bZIP_JUND	0.147200792339595	0.047611602476123	0.531512303107296	1	0.526090883612606	1	1	1	1
ARCH711_bZIP_CREM_Crem	0.0402110984490264	0.0195194624092219	0.668236911599664	0.379641312771208	0.827996226145832	1	1	1	1
ARCH712_bZIP_CREB1_ATF1_Creb1	0.0144064294634539	0.101590038665217	0.520939109483174	0.164048945391794	0.462562366042008	1	1	1	1
ARCH713_bZIP_ATF2	0.691507062069542	0.25963440404503	0.469032650298665	0.931361360838778	1	1	1	1	1
ARCH714_bZIP_CREB1	0.0222479405284213	0.0625406210903745	0.0193324222878073	0.292761068733263	1	1	1	1	1
ARCH715_bZIP_CREB1	0.0515009316751803	0.337891018281734	0.511106490803654	0.195265574659292	0.826479828123371	1	1	1	1
ARCH716_bZIP_CREB1	0.000724820826891976	0.271438949896151	0.873137206185546	0.235454271520338	0.561085372680249	1	1	1	1
ARCH717_Mad	1	0.130413436499623	1	1	1	1	1	1	1
ARCH718_zf_C2H2_KLF3	1	1	0.795464533451439	0.914915762920314	0.828339124504545	1	0.185612029900235	0.305634066635346	1
ARCH719_zf_C2H2_KLF12	0.476595010938058	1	1	1	1	0.886132978117026	0.185812839260791	1	1
ARCH71_SPL3	1	1	1	1	1	1	1	1	1
ARCH720_zf_C2H2_HINFP	1	1	1	1	1	1	1	1	1
ARCH721_zf_C2H2_ZBTB12	1	1	1	1	0.570608560626761	1	1	1	1
ARCH722_zf_C2H2_ZBTB12	1	1	1	0.861196719623525	0.688181203564453	1	1	1	1
ARCH723_zf_C2H2_ZNF2	0.457092211948333	1	1	1	1	0.837456277821887	0.46982962958744	1	1
ARCH724_Myb_snpc_4	1	1	1	1	1	0.646117367195389	1	1	1
ARCH725_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_Homeodomains_al_OdsH_CG2808_PROP1_MIXL1_ALX1_Alx1_Prop1	0.0406383273830434	1	0.701155794610812	1	1	0.658934040886074	0.364924153121856	1	1
ARCH726_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_PROP1_MIXL1	1	1	0.338359491600289	1	1	1	0.446364216151504	1	1
ARCH727_PRD_DUXA_DUXA	0.0317448309638222	0.720160654931799	1	0.425246954136069	1	0.729291221763805	0.123900752363611	1	1
ARCH728_PRD_DUXA_Homeodomains_DUXA_DUX4	0.249302026586484	0.373335055983945	1	0.201139740866462	1	1	0.554021082397572	1	1
ARCH729_SOX12	1	1	1	0.0111671624812542	1	1	1	1	1
ARCH72_fkh-9	1	1	1	1	0.910236078098139	1	0.651835399401362	1	0.0326679603234228
ARCH730_AT1G01250	1	1	1	1	1	1	1	1	1
ARCH731_HMGbox_Sox_Sox14	0.835466109966351	1	1	0.69138524961212	0.978188923041373	1	1	1	1
ARCH732_HMGbox_Sox_Sox15_Sox102F	1	1	1	0.906095230878988	0.393288459043061	1	1	1	1
ARCH733_YL_1	1	1	1	1	1	0.541132750516385	1	1	1
ARCH734_zf_C2H2_ZNF296	1	0.907247799700642	1	1	1	0.729291221763805	1	0.754664990890376	1
ARCH735_eyg_1	0.00149039441682619	0.273615647808292	4.94234854259981e-05	0.102439915265162	0.0191490866500052	2.97583276044395e-06	1.11710374476077e-20	1	1
ARCH736_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_slou	0.0565356633887174	0.273615647808292	0.000779643038262995	0.440306507599545	0.161832052345329	0.0029167538336459	0.00151913296261843	1	1
ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1	0.858643586852761	1	0.051866100246454	1	0.125854290235869	0.239161861645903	2.46418675765208e-07	1	1
ARCH738_Homeodomains_Lhx6	0.18469604891402	0.0402242324291395	1	1	0.963589940011432	0.259467207034662	0.0238342931421414	1	1
ARCH739_CREB3L1_CREB3L2_Creb3l2	1	1	1	1	1	1	1	1	1
ARCH73_AT5G60130	1	1	0.914312262807384	1	1	1	0.581068575121126	1	1
ARCH740_HLH_hlh_1_hlh_26_Hey2_Clk_tai	0.789095001702389	1	1	1	1	0.751335740755699	1	1	1
ARCH741_HLH_Npas2_HES6	1	1	0.938455809014241	1	1	0.85006716005422	1	0.356954339740892	1
ARCH742_CHA4	0.149751082235507	0.165771066227801	0.938305384887383	0.914915762920314	1	0.844902488203859	1	1	1
ARCH743_MYB40	1	1	1	0.28743807555986	1	1	1	1	1
ARCH744_HRB98DE	1	1	1	1	1	1	1	0.0683654538975426	1
ARCH745_T_box_tbx_39_tbx_40	1	1	0.0336958454393006	0.824877794648276	1	1	0.190037174965581	1	1
ARCH746_Homeodomains_schlank	1	1	1	0.762951247890642	0.645063586341959	0.78352139564277	0.259961114132887	1	1
ARCH747_Myb_CG12768	1	1	1	1	0.748385373194224	0.236461311872384	0.745018325003757	1	1
ARCH748_SMAD_MH1_NFIC	1	1	0.214973928341805	0.777966726815184	0.526504392159062	1	0.40263721143296	1	1
ARCH749_CEBPA	1	1	1	1	1	1	0.0154981135348026	1	1
ARCH74_islike_FOXL1_FOXC1	1	0.93595169840485	1	0.910636888169778	0.561085372680249	1	0.10811443486455	1	1
ARCH750_ARF3	1	0.00486467631805362	0.483693640738022	0.395537891199279	0.914509001076634	1	1	1	1
ARCH751_DIG1	1	0.0769567640488507	0.975725008823141	1	1	0.86861487981759	1	1	1
ARCH752_RBP1	1	1	0.523503174272407	0.903584684324963	1	0.437321559832522	1	1	1
ARCH753_ZNF75D	1	1	1	1	1	1	0.475868685042568	1	1
ARCH754_SMAD_MH1_sma_4	1	1	0.675766115793272	0.970458307393022	1	1	1	1	1
ARCH755_zf_C2H2_ZSCAN4	0.841567970271277	1	0.536927778960918	1	1	1	1	1	1
ARCH756_zf_C2H2_ZSCAN1_ZSCAN4	1	1	0.873137206185546	1	1	1	1	1	1
ARCH757_zf_C2H2_ZSCAN4	1	1	0.681631049939059	1	1	1	1	1	1
ARCH758_zf_C2H2_ZFP1	1	1	1	0.635082354408563	0.35436132413695	1	1	1	1
ARCH759_zf_C2H2_CG4854	1	1	1	0.882503591881591	1	1	0.293215865609362	1	1
ARCH75_Homeodomains_Abd_B	1	0.697943129048144	0.973656982326615	1	1	1	0.090069494779187	1	1
ARCH760_Myb_hng3	1	1	0.960757729789213	0.510546025034169	1	1	1	1	1
ARCH761_zf_C2H2_ZNF778	1	1	0.518631332335645	1	0.579282544337511	1	1	1	1
ARCH762_ARID_BRIGHT_ARID5B_Arid5b	1	1	1	1	1	1	1	1	1
ARCH763_Runt_Runx_RUNX2	1	1	1	1	0.793670594161006	0.055673493332525	3.79538661054958e-06	1	1
ARCH764_ARID_BRIGHT_ARID5B	1	1	1	0.579150626694637	1	0.77913454392335	0.602646742534594	1	1
ARCH765_IKZF1	0.831285381037095	0.797106271357558	0.873137206185546	1	1	1	0.6474965652044	1	1
ARCH766_IKZF1	1	1	0.890083750839834	0.243986056566927	0.607602616549066	1	0.976126432296267	1	1
ARCH767_BPTF	1	1	1	1	0.74192021584802	1	0.5882605206384	1	1
ARCH768_Sox17	0.800938602646654	0.00395093035929924	0.703263118620718	0.878328108342846	1	1	1	1	1
ARCH769_HNRNPL	1	0.337891018281734	0.879776787487316	1	1	1	1	1	1
ARCH76_zf_C2H2_ZNF396	1	1	1	1	1	1	0.811022562088433	1	1
ARCH770_HMGbox_Sox_Sox17	1	1	1	0.9266775372415	0.593622208045065	0.791580728912856	1	1	1
ARCH771_HMGbox_Sox_D_SOX12	1	1	1	0.87957142778711	0.986896428100072	1	1	1	1
ARCH772_HMGbox_Sox_SOX3	1	1	1	1	1	1	1	1	1
ARCH773_HMGbox_Sox_SOX14	1	1	1	0.651763062185836	0.884458261209371	1	1	1	1
ARCH774_HMGbox_Sox_D_Sox17_SOX13	1	1	1	1	1	1	1	1	0.683553284399726
ARCH775	0.98013703055648	1	1	1	1	1	0.944922185583214	1	1
ARCH776_HMGbox_Sox_SOX17	1	1	1	1	1	1	1	1	1
ARCH777_SOX9	1	1	1	1	1	0.85006716005422	1	1	1
ARCH778_E2FA	0.4736183763005	0.000632100055952144	0.542678899334311	1	1	0.877586890207343	1	1	1
ARCH779_E2F_TDP_E2F4_E2F5_E2F1_E2F4	0.469600332831137	0.695991344306918	1	0.861840268744161	1	1	1	1	1
ARCH77_Homeodomains_HOXD11	1	0.869900720233147	0.134252996818479	0.243986056566927	1	1	0.296115143366615	1	1
ARCH780_Myb_Mypop	0.912946351437712	0.866428533860458	0.940901231027258	0.312287701730495	1	1	1	1	1
ARCH781	1	0.25963440404503	1	0.282810651651252	1	1	0.959329766846297	1	1
ARCH782_SRSF1	0.963376023461664	0.0187700026870541	0.810178260077125	0.500448567397379	1	1	0.887009672681532	1	1
ARCH783_Unknown1__M1BP	1	1	0.911638408724267	1	1	1	1	1	1
ARCH784_bHLH157	1	1	1	0.122406906486528	1	1	0.721038733383653	1	1
ARCH785_DDF2	1	1	1	1	1	1	1	0.356954339740892	1
ARCH786_HLH_Hes2	0.671891433746315	1	0.54034506196737	1	1	1	1	1	1
ARCH787	1	1	0.301081091412776	0.708358689690705	1	1	0.868465476057553	1	1
ARCH788_zf_C2H2_CG8319_CG31388_CG7818	1	0.869900720233147	0.957249062712064	0.690565458228447	0.883163094924369	1	1	1	1
ARCH789_zf_C4_Nuclear_receptors_Hr83	1	1	1	0.406912179096838	1	1	1	1	1
ARCH78_Forkhead_FoxP	1	1	1	1	0.986896428100072	1	1	1	1
ARCH790_disco_r	1	1	0.340665163297939	0.955445510958821	1	1	0.6621058267806	1	1
ARCH791_MEIS1	0.796825609064589	1	0.327974840221635	0.115504036174596	1	0.85006716005422	0.811396475252028	1	1
ARCH792_TGIF1	0.13460599246241	0.973704095341052	0.0288706543445153	0.965684070254076	0.529940816075313	1	0.928755859188854	1	1
ARCH793_zf_C2H2_br	1	0.000632100055952144	1	1	0.645063586341959	0.496125948448382	0.418391787887529	1	1
ARCH794_HMGbox_Sox_HLH_Tcf7l2_Lef1_Tcf3_TCF7L2	1	1	0.788120411896395	0.819763998519151	1	1	1	1	1
ARCH795_HMGbox_Sox_Tcf7l2	1	0.172909008736146	0.809312871990533	1	1	1	1	1	1
ARCH796_HMGbox_Sox_TCF7_LEF1_TCF7L1	1	0.158274394737992	1	0.678340489560834	1	1	1	1	1
ARCH797_zf_C4_Nuclear_receptors_NR2E3	0.568659469508107	1	0.914312262807384	1	1	1	1	1	1
ARCH798_zf_C4_Nuclear_receptors_nhr_7	0.487690600916635	1	1	1	0.967638040741652	1	1	1	1
ARCH799_zf_C2H2_ZIC2	1	1	1	1	1	0.814317442825572	0.00358847401281882	1	1
ARCH79_Myb_CG6276	1	1	1	0.164048945391794	1	0.814327909555692	0.378860528867553	1	1
ARCH7_GATA2_GATA3_Gata4	2.02805435020107e-10	0.136604671435499	0.0655683691738254	1	0.592894767366004	0.881502545501607	0.481821863123396	1	1
ARCH800_TAL1::TCF3	1	1	1	1	0.614606515031301	0.823942524867396	1	0.356954339740892	1
ARCH801_HOXA9	1	0.376343453348808	0.027830250475097	0.977419417451076	0.821993227048382	0.91037123761343	1	1	1
ARCH802_PB0129.1_Glis2_2	1	1	0.498221884354027	1	0.705141949485785	0.010222204391863	0.00151763438127387	1	1
ARCH803_HNF1b	1	1	1	0.406912179096838	0.998495125293119	0.259467207034662	2.25070625008932e-21	1	1
ARCH804_Hnf1	0.993082396419601	1	1	1	0.936282214913959	0.00125290152947302	2.8456964807011e-24	1	1
ARCH805_DMRT1_DMRTC2_DMRT2	0.816036808687533	0.942704334832025	0.782001003129866	1	0.507025263537367	1	0.192879316754904	1	1
ARCH806_islike_HMG20A_HMG20B_Hmg20b	0.463283852072616	1	0.449496057429372	1	0.905327527450917	0.335298008219514	0.0517162575218354	1	1
ARCH807_Nvec_vc1.1_XM_032368623.2	0.397198100243911	1	0.519862123120721	1	0.546727121096692	0.185602023857668	2.90546246320234e-09	1	1
ARCH808_zf_C2H2_KLF1	0.721421267114291	1	0.078088887229045	0.587662801386612	0.188479393766876	0.354444528023872	1.11139916797174e-05	1	1
ARCH809_zf_C2H2_WT1	0.595508880438937	1	0.180900751885322	0.662007324869139	0.699497673424714	0.32140458595677	0.0327613893121544	1	1
ARCH80_zf_C4_Nuclear_receptors_Hr51	1	0.338935842425583	1	1	0.705141949485785	1	0.699767441570348	1	1
ARCH810_Homeodomains_HOXB7	1	1	0.338359491600289	0.915120513058873	1	0.908928735628681	0.177157799263883	1	1
ARCH811_AT_hook_hmg_12	1	1	0.883812832134188	1	0.507025263537367	0.59956487025846	3.05304899216367e-06	1	1
ARCH812	1	1	0.310860013963106	1	1	0.985990894341211	0.00239043774160991	1	1
ARCH813_Pipsqueak_bab1	1	1	0.904888788558102	0.821598848428425	0.508397482335614	0.00263763064420914	0.000144835086298423	1	1
ARCH814_Homeodomains_HOXA9_Hoxa10	1	1	0.0023510785855664	0.00141360379626397	0.812282490028027	0.568424147465293	9.28807791249141e-10	1	1
ARCH815_POU6F2	1	0.0104160322390862	0.0185955309016003	1	1	0.853151725194089	0.635408680656363	1	1
ARCH816_PBX2	1	0.928112421330772	1.15023959846778e-16	0.139253047351092	1	0.540232772500179	0.122252716777481	1	1
ARCH817_Cux2	1	1	0.000344440259821391	0.768710157845879	0.810146675192727	0.881502545501607	0.159427497556372	1	1
ARCH818_ONECUT1	1	0.969261193505312	0.971153685181348	0.625987729908679	1	0.000338315835686354	0.0517719967274391	1	1
ARCH819_ANTP_HOXA2/ANTP_HOXA3/ANTP_HOXB2/ANTP_HOXB3/ANTP_HOXD3	0.242450757725627	0.0425961434144619	0.00171250131567557	0.149066172811396	0.76677740864357	0.286490169069273	5.36868719985395e-06	1	1
ARCH81_zf_C2H2_ZNF182	1	1	0.850495739904904	1	0.789643784149002	0.777188959455178	1	1	1
ARCH820_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_ANTP_MNX1_bsh_CG5369_CG9876	1	1	0.705378549227714	1	0.819289701516887	0.835322454630439	1.26466711477531e-08	1	1
ARCH821_ANTP_MNX1_Homeodomains_Lhx3_LHX3	1	1	0.00278768136898255	0.949201250460725	0.212952857570457	0.0143681763191277	1.13231576067705e-06	1	1
ARCH822_PRD_DMBX1_PITX2	0.364731091744507	1	0.737539820867686	1	0.271439615989861	0.536803711495852	2.96799525092217e-11	1	1
ARCH823_Nvec_vc1.1_XM_032377135.2	0.0708689515933014	0.420353689629651	0.00276905918146732	1	1	0.0826726462485659	0.0770840039490519	1	1
ARCH824_PRD_PAX2_PRD_PAX5_PRD_PAX8_ey_PAX7_PAX3_prd	1	1	0.0186948220135863	0.915540652368897	0.941695901241708	0.102253535023155	0.000331007902922517	1	1
ARCH825_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX3	0.906734691370687	1	0.0608629935185033	0.69138524961212	1	0.124555589309536	8.67226388000771e-05	1	1
ARCH826_Homeodomains_eve	1	1	0.441659777882963	1	1	0.962303995630424	3.99491412086785e-05	1	1
ARCH827_Homeodomains_Barx1	1	0.413902988011316	0.868832349192923	0.935800988276882	0.926681194191346	1	0.893771495778924	1	1
ARCH828_NKX6_1	0.883818118659655	0.0470765003568975	0.251776206778601	1	1	0.233325369463576	0.00555522933537536	1	1
ARCH829_ftz	0.360935327817595	1	0.8937592496692	1	1	1	0.604627720546859	1	1
ARCH82_MADS_box_SRF_MEF2A_MEF2C_Mef2d_Mef2c_Mef2a	1	1	1	1	0.469233603721123	1	0.0103125075481986	1	1
ARCH830_PB0208.1_Zscan4_2	1	0.0514977159777124	0.446866561967796	1	1	1	1	1	1
ARCH831_TEAD3	1	1	1	1	1	1	0.462646794834427	1	1
ARCH832_TEA_Tead1_Tead4_Tead2	1	1	1	1	1	1	0.868243070594805	1	1
ARCH833_FAR1	0.092641308401332	1	0.904888788558102	1	1	0.77913454392335	0.312149992776315	1	1
ARCH834_NAC92	1	1	0.707608608356861	0.12989209839219	0.0317239940925136	1	0.510403970275919	0.863490070376173	1
ARCH835_TEA_sd	1	1	1	1	1	1	0.770100498042466	1	1
ARCH836_TEA_sd	1	0.404939552190764	0.634127274393046	1	1	1	0.928741448902143	1	1
ARCH837_zf_C2H2_ZNF266	0.887297455742465	1	1	0.914915762920314	1	1	0.893771495778924	1	1
ARCH838_zf_C2H2_ZNF8	1	1	1	1	1	0.93330955775597	0.894624281922418	1	1
ARCH839_TEA_TEAD2_Tead2	1	1	1	1	1	1	0.967381220123397	1	1
ARCH83_zf_C2H2_MYNN	0.327518846252032	1	1	1	1	0.979728282211248	0.582574194866784	1	1
ARCH840_TEA_TEAD1_TEAD4	1	1	1	1	1	1	0.486106450796541	1	1
ARCH841_TEA_Tead4	1	1	1	1	1	1	0.789080755082147	1	1
ARCH842_TEC1	1	0.00904218715819454	0.823645951879685	1	0.743098190174007	1	1	1	1
ARCH843_sd	0.843763701336434	1	1	1	0.689719009849832	0.149108552742322	0.880340125766511	1	1
ARCH844_PRD_DMBX1_OTX1_OTX2_Otx1	0.113329240588866	1	1	1	1	1.04379706344885e-06	0.0192121057652135	1	1
ARCH845_PRD_DMBX1_Homeodomains_Gsc	1	1	1	1	1	1.58768891322723e-05	0.0326866499640622	1	1
ARCH846_ZSCAN29	0.197537414422913	1	1	1	1	0.826202026099806	0.148814725416507	1	1
ARCH847	1	0.720160654931799	1	1	1	1	1	1	1
ARCH848_HAP2	1	0.251391055906249	1	1	0.188479393766876	1	0.236335017985779	1	1
ARCH849_NFY__NFY	0.096858466803152	0.0202645559086034	1	0.401557471003992	0.188479393766876	0.00683832732434437	0.000923050315326053	1	1
ARCH84_MADS_box_SRF_MEF2A_MEF2C_MEF2B	1	1	0.763185647249503	1	0.827996226145832	1	0.0203985587321755	0.0935064312340678	1
ARCH850_LHX2	0.475799219598817	0.481245228329056	1	0.836535524545263	0.825894118635793	3.35572838844606e-05	0.00223211933422027	1	1
ARCH851_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_NK7.1	1	1	0.09562721405956	0.837509903480635	1	0.161484958462189	0.69356684804825	1	1
ARCH852_ANTP_MNX1_B_H1	0.724072154162931	1	0.483693640738022	1	1	0.0898042414619429	0.386842296458458	1	1
ARCH853_TIGD1	0.941415547215357	1	0.603612980288935	0.460008819245007	1	1	0.349788841025867	1	1
ARCH854_NFYA_Forkhead_FOXI1_Foxi1	0.18469604891402	0.0187700026870541	1	0.0866668086750921	0.0404979956871394	0.0125227141315792	0.00338773356355579	1	1
ARCH855_PB0044.1_Mtf1_1	0.975800256338777	0.000632100055952144	1	1	1	1	1	1	1
ARCH856_NRF1	1	1	0.00960193507520537	0.882503591881591	0.511184745344854	1	1	1	1
ARCH857_PB0095.1_Zfp161_1	0.0406383273830434	1	0.502038998376077	0.199391825038831	0.827996226145832	0.80713852256311	1	1	1
ARCH858_E2F7_E2F8_E2F2	0.390117830510364	1	0.408125283321739	0.515731930440321	0.645063586341959	1	1	1	1
ARCH859_zf_C2H2_Mtf1	0.185940996420462	1	0.469032650298665	0.418690634747087	1	1	1	1	1
ARCH85_zf_C2H2_shn	1	1	0.634127274393046	1	1	0.051088818266563	0.801828281204216	1	1
ARCH860_HLH_TCFL5	0.0634103428839158	1	0.904888788558102	1	1	1	1	1	1
ARCH861_Brinker_Y44A6D.3	0.858643586852761	1	1	0.861840268744161	0.926681194191346	1	0.639633578944878	1	1
ARCH862_NRF1	1	1	0.734940756895018	0.443705048885447	1	0.908928735628681	0.997178325357107	1	1
ARCH863_PB0151.1_Myf6_2	1	0.176509729019321	1	1	0.936282214913959	1	1	1	1
ARCH864_REF2	1	1	1	1	0.0191490866500052	1	1	1	1
ARCH865_zf_C2H2_ZBTB6	1	1	1	0.935253569508461	1	1	1	1	1
ARCH866_Ets_SPDEF	1	1	1	1	1	0.43135629682927	0.959329766846297	1	1
ARCH867_EHF_ELF3_ELF5_Ets98B	1	1	1	1	0.967178370800354	0.920327505222734	0.95958662856261	1	1
ARCH868_Forkhead_fd102C	1	1	1	1	1	1	0.867295024449851	1	1
ARCH869_PAX6	1	1	1	0.515731930440321	0.622568514957787	1	1	1	1
ARCH86_MEF2A	1	1	1	1	1	1	0.277182676570789	1	1
ARCH870	0.618627017138583	0.869900720233147	1	1	1	1	1	1	1
ARCH871_zf_C2H2_PRDM4	1	1	0.517277814964685	1	1	0.979728282211248	1	1	1
ARCH872_zf_C2H2_ZNF174	1	0.699679233862395	0.962996825238837	0.874421480582965	1	0.797158120860402	1	1	1
ARCH873_zf_C2H2_ttk	1	1	0.867696726157359	0.935800988276882	1	0.784527641869173	0.940110954825342	1	1
ARCH874_zf_C2H2_ZNF681	1	1	1	1	1	1	1	0.955164525633041	1
ARCH875_zf_C2H2_ZNF415_ZBTB6	1	1	1	1	1	1	1	1	1
ARCH876_PB0208.1_Zscan4_2	1	0.337891018281734	1	1	1	0.828440425977628	1	1	1
ARCH877_XBP1_islike_CREB3L1_CREB3L2_CREB3L1	1	0.864338020181078	1	1	1	1	1	1	1
ARCH878_zf_C2H2_MTF1	1	1	1	1	1	1	0.908864205227449	1	1
ARCH879_zf_C2H2_MTF1_Mtf1	1	1	1	1	1	1	1	1	1
ARCH87_MEF2A	1	1	1	0.662007324869139	0.188479393766876	0.814317442825572	0.00414111649577665	1	1
ARCH880_ZSCAN29	0.145326143943723	1	1	1	0.389152250082578	0.50577148335261	1	1	1
ARCH881_ZFP57	1	0.00112358223660953	1	1	1	1	1	1	1
ARCH882_At5g08750	1	1	1	1	1	0.000452182774848933	1	1	1
ARCH883_RUNX2	0.733607315646863	0.337891018281734	1	0.898771607678387	0.705141949485785	0.000138696493853459	0.184376496025896	1	1
ARCH884_ETV6_ETV7_ELF3	0.967033360639339	1	1	1	1	1	1	1	1
ARCH885_ETV6_ETV7_ELF3	0.171912689234239	0.0617978302676677	0.814545996800919	1	1	1	1	1	1
ARCH886_ETV6_ETV7_ELF3	1	1	1	1	1	1	1	1	1
ARCH887_EHF_ELF3_ELF5_Ets98B	1	1	1	0.607900384443391	1	1	1	1	1
ARCH888_zf_C2H2_ZNF486	0.993082396419601	1	1	1	0.841616080676214	1	1	1	1
ARCH889_zf_C2H2_Zfp57	1	1	1	1	0.543850418413303	1	1	1	1
ARCH88_ZSCAN29	0.358284932257345	1	1	1	1	1	1	1	1
ARCH890_PB0104.1_Zscan4_1	1	0.0232002442651002	1	1	0.926681194191346	1	0.0769281307364046	1	1
ARCH891_POU2F2	0.0694850829305504	0.212234625762267	1	0.12989209839219	1	0.00762629764080501	3.05885474770638e-05	1	1
ARCH892_POU2F2_POU2F3_POU3F2_POU3F1_POU3F4_POU5F1	1	0.961307110547721	0.856855052753479	0.958840200874043	1	0.69632933077088	0.0530966300199761	1	1
ARCH893_Pou1f1	0.350062769165185	0.183877393687427	0.262451270667624	0.188942523636826	1	0.017382638488252	4.76082266639449e-07	1	1
ARCH894_CREB3L1_CREB3L2_bZIP_CrebA_CREB3_BATF3_Atf6_ATF6_JUND	0.700416285419165	0.0187700026870541	0.569092084800962	1	0.750244596703645	1	1	1	1
ARCH895_ATF2_ATF7_CREB5_bZIP_ATF7_Atf_2	0.520972654600625	0.0798230282040825	0.273173574454281	0.717519708191525	0.61627367294061	1	1	1	1
ARCH896_ATF2_ATF7_CREB5_bZIP_ATF7_CREB5_ATF3_ATF2_Atf2	0.222921597753724	0.0798230282040825	0.701155794610812	0.688055026902605	0.568694542874737	1	1	1	1
ARCH897_bZIP_ATF4	0.11198445462886	0.904534151370301	0.706477428193671	1	0.699497673424714	1	1	1	1
ARCH898_bZIP_JUND	0.336415723611837	0.148964390587609	0.000933207849050116	0.578928621148462	0.335550184519135	1	1	1	1
ARCH899_bZIP_JUN	0.766918338665154	0.0789830110456173	0.708160919342047	0.772918644517491	0.399203306647624	1	1	1	1
ARCH89_SWI6	1	0.954022245524375	1	1	1	1	0.335810593636568	1	1
ARCH8_GATA2_GATA3_pnr	0.0628794615540848	1	1	1	1	0.629868704617777	1	1	1
ARCH900_bZIP_JUND_JUN	0.378320349567355	0.25963440404503	0.701155794610812	0.772918644517491	0.812282490028027	1	0.546129188060753	1	1
