PeakID (cmd=annotatePeaks.pl Ncol_pos_R2.mLb.clN_peaks.narrowPeak GCF_932526225.1_jaNemVect1.1_genomic.fna -gid -gtf Nvec_v4_merged_annotation_sort.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Ncol_pos_R2.mLb.clN_peak_13337	NC_064045.1	12232385	12232627	+	32	NA	intron (Nvec_vc1.1_LOC5520629, intron 3 of 17)	-intron (Nvec_vc1.1_LOC5520629, intron 3 of 17)	1679	Nvec_vc1.1_LOC5520629	Nvec_vc1.1_LOC5520629	Nvec_vc1.1_XM_048719754			LOC5520629			NA
Ncol_pos_R2.mLb.clN_peak_7609	NC_064039.1	16633105	16633421	+	32	NA	intron (Nvec_vc1.1_LOC116618744, intron 1 of 11)	-intron (Nvec_vc1.1_LOC116618744, intron 1 of 11)	1186	Nvec_vc1.1_LOC116618744	Nvec_vc1.1_LOC116618744	Nvec_vc1.1_XM_048728685			LOC116618744			NA
Ncol_pos_R2.mLb.clN_peak_1583	NC_064035.1	3424501	3424716	+	32	NA	exon (Nvec_NVE19743, exon 1 of 1)	-exon (Nvec_NVE19743, exon 1 of 1)	1203	Nvec_NVE19743	Nvec_NVE19743	Nvec_NVE19743						NA
Ncol_pos_R2.mLb.clN_peak_13172	NC_064045.1	9914077	9914638	+	32	NA	exon (Nvec_vc1.1_LOC5508466, exon 2 of 7)	-exon (Nvec_vc1.1_LOC5508466, exon 2 of 7)	-1585	Nvec_vc1.1_LOC5508465	Nvec_vc1.1_LOC5508465	Nvec_vc1.1_XM_001629003			LOC5508465			NA
Ncol_pos_R2.mLb.clN_peak_3873	NC_064036.1	14301134	14301391	+	32	NA	intron (Nvec_vc1.1_LOC5522316, intron 1 of 4)	-intron (Nvec_vc1.1_LOC5522316, intron 1 of 4)	826	Nvec_vc1.1_LOC5522316	Nvec_vc1.1_LOC5522316	Nvec_vc1.1_XM_001642021			LOC5522316			NA
Ncol_pos_R2.mLb.clN_peak_11009	NC_064043.1	5615516	5615815	+	32	NA	Intergenic	Intergenic	-5716	Nvec_vc1.1_LOC5522112	Nvec_vc1.1_LOC5522112	Nvec_vc1.1_XM_032367191			LOC5522112			NA
Ncol_pos_R2.mLb.clN_peak_4641	NC_064037.1	5851129	5851693	+	32	NA	exon (Nvec_vc1.1_LOC5509319, exon 2 of 2)	-exon (Nvec_vc1.1_LOC5509319, exon 2 of 2)	6121	Nvec_vc1.1_LOC5509319	Nvec_vc1.1_LOC5509319	Nvec_vc1.1_XM_001629787			LOC5509319			NA
Ncol_pos_R2.mLb.clN_peak_15863	NC_064048.1	10382061	10382381	+	32	NA	Intergenic	Intergenic	-3855	Nvec_vc1.1_LOC116610741	Nvec_vc1.1_LOC116610741	Nvec_vc1.1_XM_048722529			LOC116610741			NA
Ncol_pos_R2.mLb.clN_peak_11402	NC_064043.1	10754931	10755150	+	32	NA	Intergenic	Intergenic	-2606	Nvec_vc1.1_LOC5519186	Nvec_vc1.1_LOC5519186	Nvec_vc1.1_XM_032363989			LOC5519186			NA
Ncol_pos_R2.mLb.clN_peak_15615	NC_064048.1	6124164	6124447	+	32	NA	intron (Nvec_vc1.1_LOC5511387, intron 4 of 7)	-intron (Nvec_vc1.1_LOC5511387, intron 4 of 7)	14380	Nvec_vc1.1_LOC5511387	Nvec_vc1.1_LOC5511387	Nvec_vc1.1_XM_032380648			LOC5511387			NA
Ncol_pos_R2.mLb.clN_peak_11179	NC_064043.1	7810183	7810728	+	32	NA	promoter-TSS (Nvec_vc1.1_LOC5521902)	-promoter-TSS (Nvec_vc1.1_LOC5521902)	-211	Nvec_vc1.1_LOC5521902	Nvec_vc1.1_LOC5521902	Nvec_vc1.1_XM_032367336			LOC5521902			NA
Ncol_pos_R2.mLb.clN_peak_13091	NC_064045.1	8749820	8750071	+	32	NA	intron (Nvec_vc1.1_LOC5511712, intron 1 of 33)	-intron (Nvec_vc1.1_LOC5511712, intron 1 of 33)	903	Nvec_vc1.1_LOC5511712	Nvec_vc1.1_LOC5511712	Nvec_vc1.1_XM_032381104			LOC5511712			NA
Ncol_pos_R2.mLb.clN_peak_8512	NC_064040.1	13718736	13719094	+	32	NA	Intergenic	Intergenic	-2316	Nvec_vc1.1_LOC125568221	Nvec_vc1.1_LOC125568221	Nvec_vc1.1_XM_048729789			LOC125568221			NA
Ncol_pos_R2.mLb.clN_peak_15022	NC_064047.1	9486471	9486858	+	32	NA	Intergenic	Intergenic	-1049	Nvec_vc1.1_LOC5509900	Nvec_vc1.1_LOC5509900	Nvec_vc1.1_XM_001630326			LOC5509900			NA
Ncol_pos_R2.mLb.clN_peak_4918	NC_064037.1	9559786	9560112	+	32	NA	TTS (Nvec_vc1.1_LOC5522234)	-TTS (Nvec_vc1.1_LOC5522234)	12599	Nvec_vc1.1_LOC5522234	Nvec_vc1.1_LOC5522234	Nvec_vc1.1_XM_001641929			LOC5522234			NA
Ncol_pos_R2.mLb.clN_peak_10318	NC_064042.1	9578696	9578932	+	32	NA	intron (Nvec_vc1.1_LOC5506217, intron 13 of 14)	-intron (Nvec_vc1.1_LOC5506217, intron 13 of 14)	-6355	Nvec_vc1.1_LOC5506203	Nvec_vc1.1_LOC5506203	Nvec_vc1.1_XM_048732216			LOC5506203			NA
Ncol_pos_R2.mLb.clN_peak_15791	NC_064048.1	9315268	9315600	+	32	NA	TTS (Nvec_NVE24276)	-TTS (Nvec_NVE24276)	1210	Nvec_NVE24276	Nvec_NVE24276	Nvec_NVE24276						NA
Ncol_pos_R2.mLb.clN_peak_3780	NC_064036.1	12997003	12997210	+	32	NA	exon (Nvec_vc1.1_LOC116602160, exon 3 of 3)	-exon (Nvec_vc1.1_LOC116602160, exon 3 of 3)	2030	Nvec_vc1.1_LOC116602160	Nvec_vc1.1_LOC116602160	Nvec_vc1.1_XM_032363323			LOC116602160			NA
Ncol_pos_R2.mLb.clN_peak_4274	NC_064037.1	1045724	1045930	+	31	NA	intron (Nvec_vc1.1_LOC5503961, intron 2 of 5)	-intron (Nvec_vc1.1_LOC5503961, intron 2 of 5)	5925	Nvec_vc1.1_LOC5503961	Nvec_vc1.1_LOC5503961	Nvec_vc1.1_XM_032372203			LOC5503961			NA
Ncol_pos_R2.mLb.clN_peak_11672	NC_064043.1	14575961	14576409	+	31	NA	intron (Nvec_vc1.1_LOC5509437, intron 1 of 3)	-intron (Nvec_vc1.1_LOC5509437, intron 1 of 3)	3672	Nvec_vc1.1_LOC5509437	Nvec_vc1.1_LOC5509437	Nvec_vc1.1_XM_001629886			LOC5509437			NA
Ncol_pos_R2.mLb.clN_peak_10767	NC_064043.1	2460597	2460854	+	31	NA	intron (Nvec_vc1.1_LOC5516452, intron 3 of 4)	-intron (Nvec_vc1.1_LOC5516452, intron 3 of 4)	2699	Nvec_vc1.1_LOC5516452	Nvec_vc1.1_LOC5516452	Nvec_vc1.1_XM_032386276			LOC5516452			NA
Ncol_pos_R2.mLb.clN_peak_7051	NC_064039.1	8506347	8506651	+	31	NA	promoter-TSS (Nvec_vc1.1_LOC5508371)	-promoter-TSS (Nvec_vc1.1_LOC5508371)	-72	Nvec_vc1.1_LOC5508371	Nvec_vc1.1_LOC5508371	Nvec_vc1.1_XM_048729484			LOC5508371			NA
Ncol_pos_R2.mLb.clN_peak_441	NC_064034.1	7323619	7324103	+	31	NA	exon (Nvec_vc1.1_LOC116602961, exon 1 of 2)	-exon (Nvec_vc1.1_LOC116602961, exon 1 of 2)	621	Nvec_vc1.1_LOC116602961	Nvec_vc1.1_LOC116602961	Nvec_vc1.1_XM_032363791			LOC116602961			NA
Ncol_pos_R2.mLb.clN_peak_3068	NC_064036.1	2925430	2925668	+	31	NA	promoter-TSS (Nvec_vc1.1_LOC125561148)	-promoter-TSS (Nvec_vc1.1_LOC125561148)	-148	Nvec_vc1.1_LOC125561148	Nvec_vc1.1_LOC125561148	Nvec_vc1.1_XM_048724523			LOC125561148			NA
Ncol_pos_R2.mLb.clN_peak_4404	NC_064037.1	2839802	2840055	+	31	NA	Intergenic	Intergenic	-1353	Nvec_vc1.1_LOC5511542	Nvec_vc1.1_LOC5511542	Nvec_vc1.1_XM_048726696			LOC5511542			NA
Ncol_pos_R2.mLb.clN_peak_533	NC_064034.1	8801879	8802413	+	31	NA	intron (Nvec_vc1.1_LOC116603710, intron 1 of 3)	-intron (Nvec_vc1.1_LOC116603710, intron 1 of 3)	907	Nvec_vc1.1_LOC116603710	Nvec_vc1.1_LOC116603710	Nvec_vc1.1_XM_032365315			LOC116603710			NA
Ncol_pos_R2.mLb.clN_peak_12018	NC_064044.1	5630483	5630713	+	31	NA	intron (Nvec_vc1.1_LOC5505449, intron 18 of 18)	-intron (Nvec_vc1.1_LOC5505449, intron 18 of 18)	-2410	Nvec_vc1.1_LOC5505447	Nvec_vc1.1_LOC5505447	Nvec_vc1.1_XM_032373866			LOC5505447			NA
Ncol_pos_R2.mLb.clN_peak_1846	NC_064035.1	6618046	6618447	+	31	NA	intron (Nvec_vc1.1_LOC5517903, intron 10 of 17)	-intron (Nvec_vc1.1_LOC5517903, intron 10 of 17)	16286	Nvec_vc1.1_LOC5517903	Nvec_vc1.1_LOC5517903	Nvec_vc1.1_XM_032362345			LOC5517903			NA
Ncol_pos_R2.mLb.clN_peak_5033	NC_064037.1	11274016	11274273	+	31	NA	intron (Nvec_vc1.1_LOC5516546, intron 1 of 22)	-intron (Nvec_vc1.1_LOC5516546, intron 1 of 22)	767	Nvec_vc1.1_LOC5516546	Nvec_vc1.1_LOC5516546	Nvec_vc1.1_XM_048726400			LOC5516546			NA
Ncol_pos_R2.mLb.clN_peak_11165	NC_064043.1	7645513	7645723	+	31	NA	promoter-TSS (Nvec_vc1.1_LOC5522014)	-promoter-TSS (Nvec_vc1.1_LOC5522014)	44	Nvec_vc1.1_LOC5522014	Nvec_vc1.1_LOC5522014	Nvec_vc1.1_XM_032367215			LOC5522014			NA
Ncol_pos_R2.mLb.clN_peak_15659	NC_064048.1	6769231	6769555	+	31	NA	Intergenic	Intergenic	-1032	Nvec_vc1.1_LOC5506369	Nvec_vc1.1_LOC5506369	Nvec_vc1.1_XM_032374746			LOC5506369			NA
Ncol_pos_R2.mLb.clN_peak_3453	NC_064036.1	8512579	8513056	+	31	NA	exon (Nvec_vc1.1_LOC5512057, exon 1 of 11)	-exon (Nvec_vc1.1_LOC5512057, exon 1 of 11)	557	Nvec_vc1.1_LOC5512057	Nvec_vc1.1_LOC5512057	Nvec_vc1.1_XM_032381430			LOC5512057			NA
Ncol_pos_R2.mLb.clN_peak_14678	NC_064047.1	3003610	3003897	+	31	NA	Intergenic	Intergenic	-3867	Nvec_vc1.1_LOC5504762	Nvec_vc1.1_LOC5504762	Nvec_vc1.1_XM_032373089			LOC5504762			NA
Ncol_pos_R2.mLb.clN_peak_15438	NC_064048.1	3349603	3349845	+	31	NA	intron (Nvec_vc1.1_LOC5501089, intron 21 of 23)	-intron (Nvec_vc1.1_LOC5501089, intron 21 of 23)	17593	Nvec_vc1.1_LOC116607669	Nvec_vc1.1_LOC116607669	Nvec_vc1.1_XM_032369226			LOC116607669			NA
Ncol_pos_R2.mLb.clN_peak_3407	NC_064036.1	7938008	7938234	+	31	NA	TTS (Nvec_vc1.1_LOC5511248)	-TTS (Nvec_vc1.1_LOC5511248)	763	Nvec_vc1.1_LOC116617655	Nvec_vc1.1_LOC116617655	Nvec_vc1.1_XM_032380574			LOC116617655			NA
Ncol_pos_R2.mLb.clN_peak_1150	NC_064034.1	18457321	18457565	+	31	NA	Intergenic	Intergenic	-1330	Nvec_vc1.1_LOC5514441	Nvec_vc1.1_LOC5514441	Nvec_vc1.1_XM_032384020			LOC5514441			NA
Ncol_pos_R2.mLb.clN_peak_14640	NC_064047.1	2375943	2376182	+	31	NA	promoter-TSS (Nvec_vc1.1_LOC5518820)	-promoter-TSS (Nvec_vc1.1_LOC5518820)	-928	Nvec_vc1.1_LOC5518820	Nvec_vc1.1_LOC5518820	Nvec_vc1.1_XM_032363562			LOC5518820			NA
Ncol_pos_R2.mLb.clN_peak_1475	NC_064035.1	2055333	2055597	+	31	NA	TTS (Nvec_vc1.1_LOC5501882)	-TTS (Nvec_vc1.1_LOC5501882)	3552	Nvec_vc1.1_LOC116609347	Nvec_vc1.1_LOC116609347	Nvec_vc1.1_XM_032370176			LOC116609347			NA
Ncol_pos_R2.mLb.clN_peak_7340	NC_064039.1	12235285	12235516	+	31	NA	Intergenic	Intergenic	-1525	Nvec_vc1.1_LOC116604112	Nvec_vc1.1_LOC116604112	Nvec_vc1.1_XM_048729462			LOC116604112			NA
Ncol_pos_R2.mLb.clN_peak_12265	NC_064044.1	9242016	9242224	+	31	NA	promoter-TSS (Nvec_vc1.1_LOC5503241)	-promoter-TSS (Nvec_vc1.1_LOC5503241)	74	Nvec_vc1.1_LOC5503241	Nvec_vc1.1_LOC5503241	Nvec_vc1.1_XM_001624280			LOC5503241			NA
Ncol_pos_R2.mLb.clN_peak_14609	NC_064047.1	1872393	1872942	+	31	NA	promoter-TSS (Nvec_vc1.1_LOC5518797)	-promoter-TSS (Nvec_vc1.1_LOC5518797)	-28	Nvec_vc1.1_LOC5518797	Nvec_vc1.1_LOC5518797	Nvec_vc1.1_XM_032363603			LOC5518797			NA
Ncol_pos_R2.mLb.clN_peak_12432	NC_064044.1	12180261	12180477	+	31	NA	intron (Nvec_vc1.1_LOC5514743, intron 1 of 4)	-intron (Nvec_vc1.1_LOC5514743, intron 1 of 4)	5806	Nvec_vc1.1_LOC5514743	Nvec_vc1.1_LOC5514743	Nvec_vc1.1_XM_001634826			LOC5514743			NA
Ncol_pos_R2.mLb.clN_peak_10081	NC_064042.1	5895598	5896201	+	31	NA	Intergenic	Intergenic	-3354	Nvec_vc1.1_LOC5507089	Nvec_vc1.1_LOC5507089	Nvec_vc1.1_XM_048732869			LOC5507089			NA
Ncol_pos_R2.mLb.clN_peak_7565	NC_064039.1	15447656	15447955	+	31	NA	intron (Nvec_vc1.1_LOC5503582, intron 4 of 14)	-intron (Nvec_vc1.1_LOC5503582, intron 4 of 14)	4171	Nvec_vc1.1_LOC5503582	Nvec_vc1.1_LOC5503582	Nvec_vc1.1_XM_032371865			LOC5503582			NA
Ncol_pos_R2.mLb.clN_peak_14046	NC_064046.1	7453721	7453948	+	31	NA	Intergenic	Intergenic	-1585	Nvec_vc1.1_LOC116617401	Nvec_vc1.1_LOC116617401	Nvec_vc1.1_XM_032380099			LOC116617401			NA
Ncol_pos_R2.mLb.clN_peak_1460	NC_064035.1	1736137	1736645	+	30	NA	promoter-TSS (Nvec_vc1.1_LOC5500362)	-promoter-TSS (Nvec_vc1.1_LOC5500362)	-135	Nvec_vc1.1_LOC5500362	Nvec_vc1.1_LOC5500362	Nvec_vc1.1_XM_048723889			LOC5500362			NA
Ncol_pos_R2.mLb.clN_peak_9462	NC_064041.1	13440616	13440828	+	30	NA	promoter-TSS (Nvec_NVE16585)	-promoter-TSS (Nvec_NVE16585)	-911	Nvec_NVE16585	Nvec_NVE16585	Nvec_NVE16585						NA
Ncol_pos_R2.mLb.clN_peak_8033	NC_064040.1	6809077	6809294	+	30	NA	intron (Nvec_vc1.1_LOC5520746, intron 1 of 5)	-intron (Nvec_vc1.1_LOC5520746, intron 1 of 5)	665	Nvec_vc1.1_LOC5520746	Nvec_vc1.1_LOC5520746	Nvec_vc1.1_XM_032365932			LOC5520746			NA
Ncol_pos_R2.mLb.clN_peak_3529	NC_064036.1	9825941	9826188	+	30	NA	intron (Nvec_vc1.1_LOC5513265, intron 2 of 5)	-intron (Nvec_vc1.1_LOC5513265, intron 2 of 5)	1171	Nvec_vc1.1_LOC5513265	Nvec_vc1.1_LOC5513265	Nvec_vc1.1_XM_001633459			LOC5513265			NA
Ncol_pos_R2.mLb.clN_peak_3083	NC_064036.1	3077542	3077814	+	30	NA	promoter-TSS (Nvec_vc1.1_LOC5507772)	-promoter-TSS (Nvec_vc1.1_LOC5507772)	110	Nvec_vc1.1_LOC5507771	Nvec_vc1.1_LOC5507771	Nvec_vc1.1_XM_001628347			LOC5507771			NA
Ncol_pos_R2.mLb.clN_peak_1855	NC_064035.1	6714914	6715197	+	30	NA	intron (Nvec_vc1.1_LOC5517960, intron 1 of 1)	-intron (Nvec_vc1.1_LOC5517960, intron 1 of 1)	1912	Nvec_vc1.1_LOC5517960	Nvec_vc1.1_LOC5517960	Nvec_vc1.1_XM_048724003			LOC5517960			NA
Ncol_pos_R2.mLb.clN_peak_6681	NC_064039.1	3771124	3771600	+	30	NA	exon (Nvec_vc1.1_LOC5507346, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5507346, exon 1 of 1)	704	Nvec_vc1.1_LOC5507346	Nvec_vc1.1_LOC5507346	Nvec_vc1.1_XM_032375915			LOC5507346			NA
Ncol_pos_R2.mLb.clN_peak_10981	NC_064043.1	5208416	5208873	+	30	NA	exon (Nvec_vc1.1_LOC5506069, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5506069, exon 1 of 1)	247	Nvec_vc1.1_LOC5506069	Nvec_vc1.1_LOC5506069	Nvec_vc1.1_XM_001626749			LOC5506069			NA
Ncol_pos_R2.mLb.clN_peak_5632	NC_064038.1	3665885	3666110	+	30	NA	TTS (Nvec_vc1.1_LOC5517750)	-TTS (Nvec_vc1.1_LOC5517750)	2172	Nvec_vc1.1_LOC5517800	Nvec_vc1.1_LOC5517800	Nvec_vc1.1_XM_001637752			LOC5517800			NA
Ncol_pos_R2.mLb.clN_peak_11459	NC_064043.1	11717590	11717899	+	30	NA	intron (Nvec_vc1.1_LOC5510617, intron 1 of 16)	-intron (Nvec_vc1.1_LOC5510617, intron 1 of 16)	8028	Nvec_vc1.1_LOC5510617	Nvec_vc1.1_LOC5510617	Nvec_vc1.1_XM_048733202			LOC5510617			NA
Ncol_pos_R2.mLb.clN_peak_12797	NC_064045.1	4089162	4089453	+	30	NA	intron (Nvec_vc1.1_LOC5516896, intron 5 of 16)	-intron (Nvec_vc1.1_LOC5516896, intron 5 of 16)	1588	Nvec_vc1.1_LOC5516896	Nvec_vc1.1_LOC5516896	Nvec_vc1.1_XM_048719776			LOC5516896			NA
Ncol_pos_R2.mLb.clN_peak_5438	NC_064037.1	16998661	16999224	+	30	NA	intron (Nvec_vc1.1_LOC116617676, intron 3 of 5)	-intron (Nvec_vc1.1_LOC116617676, intron 3 of 5)	-5827	Nvec_vc1.1_LOC116617693	Nvec_vc1.1_LOC116617693	Nvec_vc1.1_XM_032380631			LOC116617693			NA
Ncol_pos_R2.mLb.clN_peak_7496	NC_064039.1	14407747	14408013	+	30	NA	Intergenic	Intergenic	-3869	Nvec_vc1.1_LOC5515174	Nvec_vc1.1_LOC5515174	Nvec_vc1.1_XM_001635232			LOC5515174			NA
Ncol_pos_R2.mLb.clN_peak_6290	NC_064038.1	14038829	14039263	+	30	NA	intron (Nvec_vc1.1_LOC5513962, intron 1 of 8)	-intron (Nvec_vc1.1_LOC5513962, intron 1 of 8)	2533	Nvec_vc1.1_LOC5513962	Nvec_vc1.1_LOC5513962	Nvec_vc1.1_XM_001634114			LOC5513962			NA
Ncol_pos_R2.mLb.clN_peak_774	NC_064034.1	11928828	11929056	+	30	NA	exon (Nvec_vc1.1_LOC5517428, exon 1 of 6)	-exon (Nvec_vc1.1_LOC5517428, exon 1 of 6)	104	Nvec_vc1.1_LOC5517428	Nvec_vc1.1_LOC5517428	Nvec_vc1.1_XM_001637333			LOC5517428			NA
Ncol_pos_R2.mLb.clN_peak_10722	NC_064043.1	1810108	1810420	+	30	NA	exon (Nvec_vc1.1_LOC5512162, exon 21 of 21)	-exon (Nvec_vc1.1_LOC5512162, exon 21 of 21)	-2754	Nvec_vc1.1_LOC5512164	Nvec_vc1.1_LOC5512164	Nvec_vc1.1_XM_048733365			LOC5512164			NA
Ncol_pos_R2.mLb.clN_peak_10931	NC_064043.1	4404932	4405237	+	30	NA	intron (Nvec_vc1.1_LOC5510208, intron 6 of 6)	-intron (Nvec_vc1.1_LOC5510208, intron 6 of 6)	8031	Nvec_vc1.1_LOC5510208	Nvec_vc1.1_LOC5510208	Nvec_vc1.1_XM_001630661			LOC5510208			NA
Ncol_pos_R2.mLb.clN_peak_13415	NC_064045.1	13181833	13182166	+	30	NA	Intergenic	Intergenic	-2040	Nvec_vc1.1_LOC116603637	Nvec_vc1.1_LOC116603637	Nvec_vc1.1_XM_048720003			LOC116603637			NA
Ncol_pos_R2.mLb.clN_peak_6986	NC_064039.1	7575709	7576016	+	30	NA	intron (Nvec_vc1.1_LOC5514987, intron 1 of 3)	-intron (Nvec_vc1.1_LOC5514987, intron 1 of 3)	2184	Nvec_vc1.1_LOC5514987	Nvec_vc1.1_LOC5514987	Nvec_vc1.1_XM_048729573			LOC5514987			NA
Ncol_pos_R2.mLb.clN_peak_6810	NC_064039.1	5337819	5338071	+	29	NA	intron (Nvec_vc1.1_LOC5521528, intron 1 of 3)	-intron (Nvec_vc1.1_LOC5521528, intron 1 of 3)	298	Nvec_vc1.1_LOC5521528	Nvec_vc1.1_LOC5521528	Nvec_vc1.1_XM_048729186			LOC5521528			NA
Ncol_pos_R2.mLb.clN_peak_9532	NC_064041.1	14550287	14550926	+	29	NA	intron (Nvec_vc1.1_LOC116620287, intron 2 of 3)	-intron (Nvec_vc1.1_LOC116620287, intron 2 of 3)	8885	Nvec_vc1.1_LOC116620287	Nvec_vc1.1_LOC116620287	Nvec_vc1.1_XM_048731219			LOC116620287			NA
Ncol_pos_R2.mLb.clN_peak_15475	NC_064048.1	3910016	3910283	+	29	NA	intron (Nvec_vc1.1_LOC5515636, intron 1 of 16)	-intron (Nvec_vc1.1_LOC5515636, intron 1 of 16)	1271	Nvec_vc1.1_LOC5515636	Nvec_vc1.1_LOC5515636	Nvec_vc1.1_XM_048722735			LOC5515636			NA
Ncol_pos_R2.mLb.clN_peak_209	NC_064034.1	3908075	3908434	+	29	NA	promoter-TSS (Nvec_vc1.1_LOC5517163)	-promoter-TSS (Nvec_vc1.1_LOC5517163)	-183	Nvec_vc1.1_LOC5517163	Nvec_vc1.1_LOC5517163	Nvec_vc1.1_XM_048725929			LOC5517163			NA
Ncol_pos_R2.mLb.clN_peak_837	NC_064034.1	12873945	12874249	+	29	NA	promoter-TSS (Nvec_vc1.1_LOC5515942)	-promoter-TSS (Nvec_vc1.1_LOC5515942)	54	Nvec_vc1.1_LOC5515942	Nvec_vc1.1_LOC5515942	Nvec_vc1.1_XM_032385636			LOC5515942			NA
Ncol_pos_R2.mLb.clN_peak_1410	NC_064035.1	906214	906443	+	29	NA	intron (Nvec_vc1.1_LOC5509104, intron 14 of 22)	-intron (Nvec_vc1.1_LOC5509104, intron 14 of 22)	-10746	Nvec_vc1.1_LOC5509101	Nvec_vc1.1_LOC5509101	Nvec_vc1.1_XM_048722817			LOC5509101			NA
Ncol_pos_R2.mLb.clN_peak_11379	NC_064043.1	10399634	10399858	+	29	NA	Intergenic	Intergenic	-4204	Nvec_vc1.1_LOC5519259	Nvec_vc1.1_LOC5519259	Nvec_vc1.1_XM_032363992			LOC5519259			NA
Ncol_pos_R2.mLb.clN_peak_6888	NC_064039.1	6440047	6440323	+	29	NA	intron (Nvec_vc1.1_LOC125567970, intron 5 of 5)	-intron (Nvec_vc1.1_LOC125567970, intron 5 of 5)	-1282	Nvec_vc1.1_LOC5521460	Nvec_vc1.1_LOC5521460	Nvec_vc1.1_XM_048729121			LOC5521460			NA
Ncol_pos_R2.mLb.clN_peak_15528	NC_064048.1	4756064	4756802	+	29	NA	exon (Nvec_vc1.1_LOC5522365, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5522365, exon 1 of 1)	2744	Nvec_vc1.1_LOC5522365	Nvec_vc1.1_LOC5522365	Nvec_vc1.1_XM_032367679			LOC5522365			NA
Ncol_pos_R2.mLb.clN_peak_7164	NC_064039.1	9859925	9860275	+	29	NA	intron (Nvec_vc1.1_LOC5519802, intron 4 of 6)	-intron (Nvec_vc1.1_LOC5519802, intron 4 of 6)	-2667	Nvec_vc1.1_LOC116603438	Nvec_vc1.1_LOC116603438	Nvec_vc1.1_XM_032364616			LOC116603438			NA
Ncol_pos_R2.mLb.clN_peak_9541	NC_064041.1	14635861	14636181	+	29	NA	exon (Nvec_vc1.1_LOC5510509, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5510509, exon 1 of 1)	1510	Nvec_vc1.1_LOC5510509	Nvec_vc1.1_LOC5510509	Nvec_vc1.1_XM_032379639			LOC5510509			NA
Ncol_pos_R2.mLb.clN_peak_15533	NC_064048.1	4891890	4892167	+	29	NA	Intergenic	Intergenic	-2498	Nvec_vc1.1_LOC5522225	Nvec_vc1.1_LOC5522225	Nvec_vc1.1_XM_032367602			LOC5522225			NA
Ncol_pos_R2.mLb.clN_peak_12112	NC_064044.1	7111629	7112038	+	29	NA	exon (Nvec_vc1.1_LOC5505278, exon 10 of 10)	-exon (Nvec_vc1.1_LOC5505278, exon 10 of 10)	10070	Nvec_vc1.1_LOC116605635	Nvec_vc1.1_LOC116605635	Nvec_vc1.1_XM_048733995			LOC116605635			NA
Ncol_pos_R2.mLb.clN_peak_15048	NC_064047.1	9833281	9833491	+	29	NA	Intergenic	Intergenic	-4509	Nvec_vc1.1_LOC5510333	Nvec_vc1.1_LOC5510333	Nvec_vc1.1_XM_001630767			LOC5510333			NA
Ncol_pos_R2.mLb.clN_peak_3687	NC_064036.1	11908703	11908959	+	29	NA	intron (Nvec_vc1.1_LOC5520077, intron 1 of 4)	-intron (Nvec_vc1.1_LOC5520077, intron 1 of 4)	1076	Nvec_vc1.1_LOC5520077	Nvec_vc1.1_LOC5520077	Nvec_vc1.1_XM_001639817			LOC5520077			NA
Ncol_pos_R2.mLb.clN_peak_2195	NC_064035.1	11531987	11532247	+	29	NA	intron (Nvec_vc1.1_LOC5521123, intron 2 of 30)	-intron (Nvec_vc1.1_LOC5521123, intron 2 of 30)	695	Nvec_vc1.1_LOC5521123	Nvec_vc1.1_LOC5521123	Nvec_vc1.1_XM_032366504			LOC5521123			NA
Ncol_pos_R2.mLb.clN_peak_6143	NC_064038.1	11407372	11407616	+	29	NA	promoter-TSS (Nvec_vc1.1_LOC5517629)	-promoter-TSS (Nvec_vc1.1_LOC5517629)	69	Nvec_vc1.1_LOC5517629	Nvec_vc1.1_LOC5517629	Nvec_vc1.1_XM_032362092			LOC5517629			NA
Ncol_pos_R2.mLb.clN_peak_12463	NC_064044.1	12582729	12583273	+	29	NA	Intergenic	Intergenic	-11059	Nvec_vc1.1_LOC5514733	Nvec_vc1.1_LOC5514733	Nvec_vc1.1_XM_001634845			LOC5514733			NA
Ncol_pos_R2.mLb.clN_peak_2498	NC_064035.1	16379148	16379355	+	29	NA	intron (Nvec_vc1.1_LOC5515709, intron 57 of 64)	-intron (Nvec_vc1.1_LOC5515709, intron 57 of 64)	-6927	Nvec_vc1.1_LOC5515695	Nvec_vc1.1_LOC5515695	Nvec_vc1.1_XM_001635769			LOC5515695			NA
Ncol_pos_R2.mLb.clN_peak_781	NC_064034.1	11964254	11964467	+	29	NA	promoter-TSS (Nvec_vc1.1_LOC116621574)	-promoter-TSS (Nvec_vc1.1_LOC116621574)	-620	Nvec_vc1.1_LOC116621574	Nvec_vc1.1_LOC116621574	Nvec_vc1.1_XM_032387443			LOC116621574			NA
