PeakID (cmd=annotatePeaks.pl Fox_pos_R1.mLb.clN_peaks.narrowPeak GCF_932526225.1_jaNemVect1.1_genomic.fna -gid -gtf Nvec_v4_merged_annotation_sort.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Fox_pos_R1.mLb.clN_peak_14172	NC_064047.1	11261765	11261971	+	29	NA	TTS (Nvec_vc1.1_LOC5513782)	-TTS (Nvec_vc1.1_LOC5513782)	6934	Nvec_vc1.1_LOC5513778	Nvec_vc1.1_LOC5513778	Nvec_vc1.1_XM_032383312			LOC5513778			NA
Fox_pos_R1.mLb.clN_peak_14675	NC_064048.1	6765714	6766181	+	29	NA	intron (Nvec_vc1.1_LOC5499572, intron 5 of 5)	-intron (Nvec_vc1.1_LOC5499572, intron 5 of 5)	-4478	Nvec_vc1.1_LOC5506369	Nvec_vc1.1_LOC5506369	Nvec_vc1.1_XM_032374746			LOC5506369			NA
Fox_pos_R1.mLb.clN_peak_8476	NC_064041.1	6346216	6346665	+	29	NA	intron (Nvec_vc1.1_LOC5507229, intron 1 of 1)	-intron (Nvec_vc1.1_LOC5507229, intron 1 of 1)	1073	Nvec_vc1.1_LOC5507229	Nvec_vc1.1_LOC5507229	Nvec_vc1.1_XM_001627822			LOC5507229			NA
Fox_pos_R1.mLb.clN_peak_7097	NC_064039.1	16338207	16338462	+	29	NA	exon (Nvec_vc1.1_LOC5513304, exon 5 of 5)	-exon (Nvec_vc1.1_LOC5513304, exon 5 of 5)	-1098	Nvec_vc1.1_LOC5513294	Nvec_vc1.1_LOC5513294	Nvec_vc1.1_XM_048728983			LOC5513294			NA
Fox_pos_R1.mLb.clN_peak_8897	NC_064041.1	15057801	15058052	+	29	NA	intron (Nvec_vc1.1_LOC5509394, intron 3 of 5)	-intron (Nvec_vc1.1_LOC5509394, intron 3 of 5)	1406	Nvec_vc1.1_LOC5509394	Nvec_vc1.1_LOC5509394	Nvec_vc1.1_XM_032378319			LOC5509394			NA
Fox_pos_R1.mLb.clN_peak_4465	NC_064037.1	7557558	7557781	+	29	NA	intron (Nvec_vc1.1_LOC5519713, intron 2 of 3)	-intron (Nvec_vc1.1_LOC5519713, intron 2 of 3)	7416	Nvec_vc1.1_LOC5519713	Nvec_vc1.1_LOC5519713	Nvec_vc1.1_XM_032364537			LOC5519713			NA
Fox_pos_R1.mLb.clN_peak_9851	NC_064042.1	14059903	14060150	+	29	NA	intron (Nvec_vc1.1_LOC5506652, intron 1 of 19)	-intron (Nvec_vc1.1_LOC5506652, intron 1 of 19)	1648	Nvec_vc1.1_LOC5506652	Nvec_vc1.1_LOC5506652	Nvec_vc1.1_XM_032375068			LOC5506652			NA
Fox_pos_R1.mLb.clN_peak_5781	NC_064038.1	12293711	12293940	+	29	NA	exon (Nvec_vc1.1_LOC5514171, exon 12 of 19)	-exon (Nvec_vc1.1_LOC5514171, exon 12 of 19)	-6734	Nvec_vc1.1_LOC5514139	Nvec_vc1.1_LOC5514139	Nvec_vc1.1_XM_032383743			LOC5514139			NA
Fox_pos_R1.mLb.clN_peak_13153	NC_064046.1	8192243	8192441	+	29	NA	TTS (Nvec_vc1.1_LOC116614472)	-TTS (Nvec_vc1.1_LOC116614472)	-1312	Nvec_vc1.1_LOC116614471	Nvec_vc1.1_LOC116614471	Nvec_vc1.1_XM_032375519			LOC116614471			NA
Fox_pos_R1.mLb.clN_peak_9080	NC_064042.1	1510919	1511241	+	29	NA	promoter-TSS (Nvec_vc1.1_LOC5509463)	-promoter-TSS (Nvec_vc1.1_LOC5509463)	-384	Nvec_vc1.1_LOC5509463	Nvec_vc1.1_LOC5509463	Nvec_vc1.1_XM_032378379			LOC5509463			NA
Fox_pos_R1.mLb.clN_peak_3598	NC_064036.1	14075688	14076325	+	29	NA	intron (Nvec_vc1.1_LOC5518754, intron 1 of 15)	-intron (Nvec_vc1.1_LOC5518754, intron 1 of 15)	1453	Nvec_vc1.1_LOC5518754	Nvec_vc1.1_LOC5518754	Nvec_vc1.1_XM_001638646			LOC5518754			NA
Fox_pos_R1.mLb.clN_peak_4999	NC_064037.1	15893026	15893503	+	29	NA	intron (Nvec_vc1.1_LOC5516107, intron 2 of 6)	-intron (Nvec_vc1.1_LOC5516107, intron 2 of 6)	12101	Nvec_vc1.1_LOC5516107	Nvec_vc1.1_LOC5516107	Nvec_vc1.1_XM_032385897			LOC5516107			NA
Fox_pos_R1.mLb.clN_peak_12926	NC_064046.1	4125273	4125786	+	29	NA	TTS (Nvec_vc1.1_LOC116618186)	-TTS (Nvec_vc1.1_LOC116618186)	-2595	Nvec_vc1.1_LOC5512239	Nvec_vc1.1_LOC5512239	Nvec_vc1.1_XM_001632562			LOC5512239			NA
Fox_pos_R1.mLb.clN_peak_7053	NC_064039.1	15414586	15414859	+	29	NA	exon (Nvec_vc1.1_LOC5503586, exon 13 of 13)	-exon (Nvec_vc1.1_LOC5503586, exon 13 of 13)	-4703	Nvec_vc1.1_LOC116611525	Nvec_vc1.1_LOC116611525	Nvec_vc1.1_XM_032371877			LOC116611525			NA
Fox_pos_R1.mLb.clN_peak_350	NC_064034.1	5705179	5705527	+	29	NA	TTS (Nvec_vc1.1_LOC5506455)	-TTS (Nvec_vc1.1_LOC5506455)	186	Nvec_vc1.1_LOC5506454	Nvec_vc1.1_LOC5506454	Nvec_vc1.1_XM_032374857			LOC5506454			NA
Fox_pos_R1.mLb.clN_peak_13274	NC_064046.1	10411569	10411778	+	29	NA	Intergenic	Intergenic	-2589	Nvec_vc1.1_LOC116619034	Nvec_vc1.1_LOC116619034	Nvec_vc1.1_XM_032383326			LOC116619034			NA
Fox_pos_R1.mLb.clN_peak_5461	NC_064038.1	6499778	6499978	+	29	NA	TTS (Nvec_vc1.1_LOC5503041)	-TTS (Nvec_vc1.1_LOC5503041)	4079	Nvec_vc1.1_LOC5503041	Nvec_vc1.1_LOC5503041	Nvec_vc1.1_XM_032371333			LOC5503041			NA
Fox_pos_R1.mLb.clN_peak_69	NC_064034.1	2055149	2055512	+	29	NA	exon (Nvec_vc1.1_LOC5516378, exon 4 of 4)	-exon (Nvec_vc1.1_LOC5516378, exon 4 of 4)	11732	Nvec_vc1.1_LOC5516378	Nvec_vc1.1_LOC5516378	Nvec_vc1.1_XM_001636362			LOC5516378			NA
Fox_pos_R1.mLb.clN_peak_7113	NC_064039.1	16469766	16470365	+	29	NA	intron (Nvec_vc1.1_LOC5513291, intron 37 of 192)	-intron (Nvec_vc1.1_LOC5513291, intron 37 of 192)	22810	Nvec_vc1.1_LOC5513291	Nvec_vc1.1_LOC5513291	Nvec_vc1.1_XM_048729070			LOC5513291			NA
Fox_pos_R1.mLb.clN_peak_4199	NC_064037.1	4057446	4057719	+	29	NA	intron (Nvec_NVE23024, intron 1 of 1)	-intron (Nvec_NVE23024, intron 1 of 1)	523	Nvec_NVE23024	Nvec_NVE23024	Nvec_NVE23024						NA
Fox_pos_R1.mLb.clN_peak_11196	NC_064044.1	4926633	4926985	+	29	NA	TTS (Nvec_vc1.1_LOC5505938)	-TTS (Nvec_vc1.1_LOC5505938)	5557	Nvec_vc1.1_LOC5505938	Nvec_vc1.1_LOC5505938	Nvec_vc1.1_XM_001626637			LOC5505938			NA
Fox_pos_R1.mLb.clN_peak_11776	NC_064044.1	16088586	16089014	+	29	NA	Intergenic	Intergenic	17433	Nvec_vc1.1_LOC5508833	Nvec_vc1.1_LOC5508833	Nvec_vc1.1_XM_001629331			LOC5508833			NA
Fox_pos_R1.mLb.clN_peak_5809	NC_064038.1	12826378	12826803	+	29	NA	Intergenic	Intergenic	13734	Nvec_v1g205553	Nvec_v1g205553	Nvec_v1g205553						NA
Fox_pos_R1.mLb.clN_peak_5002	NC_064037.1	15909827	15910078	+	28	NA	intron (Nvec_vc1.1_LOC5516147, intron 1 of 6)	-intron (Nvec_vc1.1_LOC5516147, intron 1 of 6)	915	Nvec_vc1.1_LOC5516147	Nvec_vc1.1_LOC5516147	Nvec_vc1.1_XM_032385967			LOC5516147			NA
Fox_pos_R1.mLb.clN_peak_5272	NC_064038.1	3557586	3557820	+	28	NA	promoter-TSS (Nvec_vc1.1_LOC116601482)	-promoter-TSS (Nvec_vc1.1_LOC116601482)	-399	Nvec_vc1.1_LOC116601482	Nvec_vc1.1_LOC116601482	Nvec_vc1.1_XM_048728299			LOC116601482			NA
Fox_pos_R1.mLb.clN_peak_9744	NC_064042.1	12563253	12563477	+	28	NA	intron (Nvec_vc1.1_LOC5506785, intron 4 of 4)	-intron (Nvec_vc1.1_LOC5506785, intron 4 of 4)	2037	Nvec_vc1.1_LOC5506785	Nvec_vc1.1_LOC5506785	Nvec_vc1.1_XM_048732486			LOC5506785			NA
Fox_pos_R1.mLb.clN_peak_101	NC_064034.1	2368618	2368837	+	28	NA	promoter-TSS (Nvec_vc1.1_LOC5504030)	-promoter-TSS (Nvec_vc1.1_LOC5504030)	-421	Nvec_vc1.1_LOC5504030	Nvec_vc1.1_LOC5504030	Nvec_vc1.1_XM_032372291			LOC5504030			NA
Fox_pos_R1.mLb.clN_peak_13630	NC_064047.1	1303156	1303378	+	28	NA	Intergenic	Intergenic	-2657	Nvec_vc1.1_LOC5512800	Nvec_vc1.1_LOC5512800	Nvec_vc1.1_XM_032382306			LOC5512800			NA
Fox_pos_R1.mLb.clN_peak_13203	NC_064046.1	8918417	8918733	+	28	NA	Intergenic	Intergenic	-1312	Nvec_vc1.1_LOC5518573	Nvec_vc1.1_LOC5518573	Nvec_vc1.1_XM_032363298			LOC5518573			NA
Fox_pos_R1.mLb.clN_peak_7514	NC_064040.1	6734020	6734321	+	28	NA	promoter-TSS (Nvec_vc1.1_LOC5520742)	-promoter-TSS (Nvec_vc1.1_LOC5520742)	-194	Nvec_vc1.1_LOC5520742	Nvec_vc1.1_LOC5520742	Nvec_vc1.1_XM_001640616			LOC5520742			NA
Fox_pos_R1.mLb.clN_peak_7192	NC_064040.1	1465047	1465389	+	28	NA	exon (Nvec_vc1.1_LOC5511964, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5511964, exon 1 of 1)	1458	Nvec_vc1.1_LOC5511964	Nvec_vc1.1_LOC5511964	Nvec_vc1.1_XM_032381356			LOC5511964			NA
Fox_pos_R1.mLb.clN_peak_4028	NC_064037.1	1582489	1582724	+	28	NA	intron (Nvec_vc1.1_LOC5509225, intron 25 of 129)	-intron (Nvec_vc1.1_LOC5509225, intron 25 of 129)	15192	Nvec_vc1.1_LOC5509225	Nvec_vc1.1_LOC5509225	Nvec_vc1.1_XM_048726027			LOC5509225			NA
Fox_pos_R1.mLb.clN_peak_2836	NC_064036.1	2925310	2925560	+	28	NA	promoter-TSS (Nvec_vc1.1_LOC125561148)	-promoter-TSS (Nvec_vc1.1_LOC125561148)	-262	Nvec_vc1.1_LOC125561148	Nvec_vc1.1_LOC125561148	Nvec_vc1.1_XM_048724523			LOC125561148			NA
Fox_pos_R1.mLb.clN_peak_6158	NC_064039.1	2260324	2260564	+	28	NA	intron (Nvec_vc1.1_LOC116609404, intron 1 of 2)	-intron (Nvec_vc1.1_LOC116609404, intron 1 of 2)	3445	Nvec_vc1.1_LOC116609404	Nvec_vc1.1_LOC116609404	Nvec_vc1.1_XM_048729187			LOC116609404			NA
Fox_pos_R1.mLb.clN_peak_11872	NC_064045.1	2879265	2879570	+	28	NA	TTS (Nvec_vc1.1_LOC116611066)	-TTS (Nvec_vc1.1_LOC116611066)	15539	Nvec_vc1.1_LOC5502413	Nvec_vc1.1_LOC5502413	Nvec_vc1.1_XM_032370661			LOC5502413			NA
Fox_pos_R1.mLb.clN_peak_4914	NC_064037.1	14903141	14903439	+	28	NA	intron (Nvec_vc1.1_LOC5514495, intron 10 of 13)	-intron (Nvec_vc1.1_LOC5514495, intron 10 of 13)	-14870	Nvec_vc1.1_LOC5502315	Nvec_vc1.1_LOC5502315	Nvec_vc1.1_XM_048726676			LOC5502315			NA
Fox_pos_R1.mLb.clN_peak_11638	NC_064044.1	12961865	12962193	+	28	NA	intron (Nvec_vc1.1_LOC5511776, intron 1 of 5)	-intron (Nvec_vc1.1_LOC5511776, intron 1 of 5)	1110	Nvec_vc1.1_LOC5511776	Nvec_vc1.1_LOC5511776	Nvec_vc1.1_XM_001632108			LOC5511776			NA
Fox_pos_R1.mLb.clN_peak_10406	NC_064043.1	6736537	6736861	+	28	NA	exon (Nvec_vc1.1_LOC5522064, exon 3 of 3)	-exon (Nvec_vc1.1_LOC5522064, exon 3 of 3)	4440	Nvec_vc1.1_LOC5522064	Nvec_vc1.1_LOC5522064	Nvec_vc1.1_XM_001641660			LOC5522064			NA
Fox_pos_R1.mLb.clN_peak_4400	NC_064037.1	6715982	6716259	+	28	NA	promoter-TSS (Nvec_vc1.1_LOC116603414)	-promoter-TSS (Nvec_vc1.1_LOC116603414)	-970	Nvec_vc1.1_LOC116603414	Nvec_vc1.1_LOC116603414	Nvec_vc1.1_XM_032364563			LOC116603414			NA
Fox_pos_R1.mLb.clN_peak_13167	NC_064046.1	8390360	8390938	+	28	NA	exon (Nvec_vc1.1_LOC5503479, exon 1 of 6)	-exon (Nvec_vc1.1_LOC5503479, exon 1 of 6)	150	Nvec_vc1.1_LOC5503479	Nvec_vc1.1_LOC5503479	Nvec_vc1.1_XM_032371850			LOC5503479			NA
Fox_pos_R1.mLb.clN_peak_8630	NC_064041.1	9456894	9457133	+	28	NA	exon (Nvec_vc1.1_LOC116603158, exon 2 of 2)	-exon (Nvec_vc1.1_LOC116603158, exon 2 of 2)	2263	Nvec_vc1.1_LOC116603158	Nvec_vc1.1_LOC116603158	Nvec_vc1.1_XM_032364226			LOC116603158			NA
Fox_pos_R1.mLb.clN_peak_10891	NC_064043.1	13821100	13821849	+	28	NA	intron (Nvec_vc1.1_LOC116604858, intron 8 of 9)	-intron (Nvec_vc1.1_LOC116604858, intron 8 of 9)	-6812	Nvec_vc1.1_LOC125573200	Nvec_vc1.1_LOC125573200	Nvec_vc1.1_XM_048733579			LOC125573200			NA
Fox_pos_R1.mLb.clN_peak_9738	NC_064042.1	12521756	12522112	+	28	NA	Intergenic	Intergenic	-16086	Nvec_vc1.1_LOC116617272	Nvec_vc1.1_LOC116617272	Nvec_vc1.1_XM_048732913			LOC116617272			NA
Fox_pos_R1.mLb.clN_peak_9717	NC_064042.1	12089282	12089557	+	28	NA	Intergenic	Intergenic	-1448	Nvec_vc1.1_LOC5512373	Nvec_vc1.1_LOC5512373	Nvec_vc1.1_XM_032381769			LOC5512373			NA
Fox_pos_R1.mLb.clN_peak_9850	NC_064042.1	14036721	14037169	+	28	NA	exon (Nvec_vc1.1_LOC5506652, exon 19 of 20)	-exon (Nvec_vc1.1_LOC5506652, exon 19 of 20)	-20819	Nvec_vc1.1_LOC116614263	Nvec_vc1.1_LOC116614263	Nvec_vc1.1_XM_032375085			LOC116614263			NA
Fox_pos_R1.mLb.clN_peak_5622	NC_064038.1	9483329	9483560	+	28	NA	promoter-TSS (Nvec_vc1.1_LOC5508736)	-promoter-TSS (Nvec_vc1.1_LOC5508736)	-789	Nvec_vc1.1_LOC5508736	Nvec_vc1.1_LOC5508736	Nvec_vc1.1_XM_001629243			LOC5508736			NA
Fox_pos_R1.mLb.clN_peak_11149	NC_064044.1	4169155	4169435	+	28	NA	promoter-TSS (Nvec_v1g247508)	-promoter-TSS (Nvec_v1g247508)	-440	Nvec_v1g247508	Nvec_v1g247508	Nvec_v1g247508						NA
Fox_pos_R1.mLb.clN_peak_1289	NC_064034.1	21817512	21817950	+	28	NA	Intergenic	Intergenic	-5210	Nvec_vc1.1_LOC5518316	Nvec_vc1.1_LOC5518316	Nvec_vc1.1_XM_001638232			LOC5518316			NA
Fox_pos_R1.mLb.clN_peak_13588	NC_064047.1	695997	696317	+	28	NA	exon (Nvec_vc1.1_LOC5512861, exon 9 of 9)	-exon (Nvec_vc1.1_LOC5512861, exon 9 of 9)	-7200	Nvec_vc1.1_LOC5512838	Nvec_vc1.1_LOC5512838	Nvec_vc1.1_XM_048721914			LOC5512838			NA
Fox_pos_R1.mLb.clN_peak_10387	NC_064043.1	6495598	6495796	+	28	NA	TTS (Nvec_vc1.1_LOC5521960)	-TTS (Nvec_vc1.1_LOC5521960)	-5843	Nvec_vc1.1_LOC5521959	Nvec_vc1.1_LOC5521959	Nvec_vc1.1_XM_001641790			LOC5521959			NA
Fox_pos_R1.mLb.clN_peak_4018	NC_064037.1	1427627	1427873	+	28	NA	intron (Nvec_vc1.1_LOC5502403, intron 2 of 8)	-intron (Nvec_vc1.1_LOC5502403, intron 2 of 8)	8295	Nvec_vc1.1_LOC5502403	Nvec_vc1.1_LOC5502403	Nvec_vc1.1_XM_032370647			LOC5502403			NA
Fox_pos_R1.mLb.clN_peak_6875	NC_064039.1	12572030	12572447	+	28	NA	TTS (Nvec_vc1.1_LOC5520944)	-TTS (Nvec_vc1.1_LOC5520944)	4265	Nvec_vc1.1_LOC5521044	Nvec_vc1.1_LOC5521044	Nvec_vc1.1_XM_032366100			LOC5521044			NA
Fox_pos_R1.mLb.clN_peak_3097	NC_064036.1	6790840	6791168	+	28	NA	intron (Nvec_vc1.1_LOC5504087, intron 3 of 9)	-intron (Nvec_vc1.1_LOC5504087, intron 3 of 9)	4684	Nvec_vc1.1_LOC5504087	Nvec_vc1.1_LOC5504087	Nvec_vc1.1_XM_048724582			LOC5504087			NA
Fox_pos_R1.mLb.clN_peak_5568	NC_064038.1	8535478	8535717	+	28	NA	Intergenic	Intergenic	14604	Nvec_vc1.1_LOC5502042	Nvec_vc1.1_LOC5502042	Nvec_vc1.1_XM_032370310			LOC5502042			NA
Fox_pos_R1.mLb.clN_peak_10014	NC_064043.1	1628106	1628411	+	28	NA	intron (Nvec_vc1.1_LOC116618159, intron 1 of 17)	-intron (Nvec_vc1.1_LOC116618159, intron 1 of 17)	492	Nvec_vc1.1_LOC116618159	Nvec_vc1.1_LOC116618159	Nvec_vc1.1_XM_032381564			LOC116618159			NA
Fox_pos_R1.mLb.clN_peak_11088	NC_064044.1	3229893	3230217	+	28	NA	exon (Nvec_vc1.1_LOC116616834, exon 2 of 2)	-exon (Nvec_vc1.1_LOC116616834, exon 2 of 2)	-8861	Nvec_NVE2264	Nvec_NVE2264	Nvec_NVE2264						NA
Fox_pos_R1.mLb.clN_peak_14001	NC_064047.1	8479892	8480288	+	28	NA	Intergenic	Intergenic	-1459	Nvec_NVE1566	Nvec_NVE1566	Nvec_NVE1566						NA
Fox_pos_R1.mLb.clN_peak_9588	NC_064042.1	9578686	9579065	+	28	NA	intron (Nvec_vc1.1_LOC5506217, intron 13 of 14)	-intron (Nvec_vc1.1_LOC5506217, intron 13 of 14)	-6294	Nvec_vc1.1_LOC5506203	Nvec_vc1.1_LOC5506203	Nvec_vc1.1_XM_048732216			LOC5506203			NA
Fox_pos_R1.mLb.clN_peak_4924	NC_064037.1	15037139	15037474	+	28	NA	intron (Nvec_vc1.1_LOC5507273, intron 6 of 7)	-intron (Nvec_vc1.1_LOC5507273, intron 6 of 7)	9296	Nvec_vc1.1_LOC125561811	Nvec_vc1.1_LOC125561811	Nvec_vc1.1_XM_048726262			LOC125561811			NA
Fox_pos_R1.mLb.clN_peak_5794	NC_064038.1	12476548	12476752	+	28	NA	intron (Nvec_vc1.1_LOC116619198, intron 2 of 4)	-intron (Nvec_vc1.1_LOC116619198, intron 2 of 4)	-1233	Nvec_vc1.1_LOC5514175	Nvec_vc1.1_LOC5514175	Nvec_vc1.1_XM_001634325			LOC5514175			NA
Fox_pos_R1.mLb.clN_peak_10028	NC_064043.1	1844761	1845417	+	28	NA	intron (Nvec_vc1.1_LOC5512166, intron 1 of 2)	-intron (Nvec_vc1.1_LOC5512166, intron 1 of 2)	3253	Nvec_vc1.1_LOC5512166	Nvec_vc1.1_LOC5512166	Nvec_vc1.1_XM_032381543			LOC5512166			NA
Fox_pos_R1.mLb.clN_peak_3889	NC_064036.1	18979404	18979644	+	28	NA	TTS (Nvec_vc1.1_LOC5504269)	-TTS (Nvec_vc1.1_LOC5504269)	6772	Nvec_vc1.1_LOC5504269	Nvec_vc1.1_LOC5504269	Nvec_vc1.1_XM_001625130			LOC5504269			NA
Fox_pos_R1.mLb.clN_peak_6972	NC_064039.1	13912366	13912588	+	28	NA	intron (Nvec_vc1.1_LOC116614752, intron 1 of 5)	-intron (Nvec_vc1.1_LOC116614752, intron 1 of 5)	2246	Nvec_vc1.1_LOC116614752	Nvec_vc1.1_LOC116614752	Nvec_vc1.1_XM_032376110			LOC116614752			NA
Fox_pos_R1.mLb.clN_peak_708	NC_064034.1	11869343	11869575	+	28	NA	exon (Nvec_vc1.1_LOC5517435, exon 10 of 10)	-exon (Nvec_vc1.1_LOC5517435, exon 10 of 10)	10087	Nvec_vc1.1_LOC5517435	Nvec_vc1.1_LOC5517435	Nvec_vc1.1_XM_001637404			LOC5517435			NA
Fox_pos_R1.mLb.clN_peak_2694	NC_064036.1	865401	865623	+	28	NA	intron (Nvec_vc1.1_LOC5517079, intron 5 of 12)	-intron (Nvec_vc1.1_LOC5517079, intron 5 of 12)	8045	Nvec_vc1.1_LOC5517079	Nvec_vc1.1_LOC5517079	Nvec_vc1.1_XM_032387027			LOC5517079			NA
Fox_pos_R1.mLb.clN_peak_9503	NC_064042.1	8318819	8319031	+	27	NA	exon (Nvec_vc1.1_LOC5515410, exon 6 of 6)	-exon (Nvec_vc1.1_LOC5515410, exon 6 of 6)	5435	Nvec_v1g66101	Nvec_v1g66101	Nvec_v1g66101						NA
Fox_pos_R1.mLb.clN_peak_12595	NC_064045.1	14956610	14956887	+	27	NA	intron (Nvec_vc1.1_LOC116614396, intron 2 of 2)	-intron (Nvec_vc1.1_LOC116614396, intron 2 of 2)	1737	Nvec_vc1.1_LOC116614396	Nvec_vc1.1_LOC116614396	Nvec_vc1.1_XM_032375349			LOC116614396			NA
Fox_pos_R1.mLb.clN_peak_8270	NC_064041.1	2175725	2175959	+	27	NA	intron (Nvec_vc1.1_LOC5501329, intron 9 of 15)	-intron (Nvec_vc1.1_LOC5501329, intron 9 of 15)	9874	Nvec_vc1.1_LOC5501329	Nvec_vc1.1_LOC5501329	Nvec_vc1.1_XM_048731539			LOC5501329			NA
Fox_pos_R1.mLb.clN_peak_7973	NC_064040.1	13590879	13591231	+	27	NA	intron (Nvec_vc1.1_LOC5503271, intron 29 of 39)	-intron (Nvec_vc1.1_LOC5503271, intron 29 of 39)	22610	Nvec_vc1.1_LOC5503271	Nvec_vc1.1_LOC5503271	Nvec_vc1.1_XM_032371618			LOC5503271			NA
Fox_pos_R1.mLb.clN_peak_10312	NC_064043.1	5595838	5596037	+	27	NA	intron (Nvec_vc1.1_LOC5522112, intron 15 of 25)	-intron (Nvec_vc1.1_LOC5522112, intron 15 of 25)	13695	Nvec_vc1.1_LOC5522113	Nvec_vc1.1_LOC5522113	Nvec_vc1.1_XM_032367197			LOC5522113			NA
Fox_pos_R1.mLb.clN_peak_11608	NC_064044.1	12520702	12521090	+	27	NA	intron (Nvec_vc1.1_LOC116619504, intron 1 of 2)	-intron (Nvec_vc1.1_LOC116619504, intron 1 of 2)	1399	Nvec_vc1.1_LOC116619504	Nvec_vc1.1_LOC116619504	Nvec_vc1.1_XM_048734651			LOC116619504			NA
Fox_pos_R1.mLb.clN_peak_9334	NC_064042.1	5607029	5607317	+	27	NA	intron (Nvec_vc1.1_LOC5499909, intron 3 of 3)	-intron (Nvec_vc1.1_LOC5499909, intron 3 of 3)	12963	Nvec_vc1.1_LOC116605798	Nvec_vc1.1_LOC116605798	Nvec_vc1.1_XM_048732051			LOC116605798			NA
Fox_pos_R1.mLb.clN_peak_7620	NC_064040.1	8306151	8306795	+	27	NA	intron (Nvec_vc1.1_LOC5513043, intron 1 of 18)	-intron (Nvec_vc1.1_LOC5513043, intron 1 of 18)	1127	Nvec_vc1.1_LOC5513043	Nvec_vc1.1_LOC5513043	Nvec_vc1.1_XM_032382472			LOC5513043			NA
Fox_pos_R1.mLb.clN_peak_13702	NC_064047.1	2534274	2534599	+	27	NA	exon (Nvec_vc1.1_LOC5518826, exon 21 of 21)	-exon (Nvec_vc1.1_LOC5518826, exon 21 of 21)	9099	Nvec_vc1.1_LOC116602242	Nvec_vc1.1_LOC116602242	Nvec_vc1.1_XM_048721834			LOC116602242			NA
Fox_pos_R1.mLb.clN_peak_13717	NC_064047.1	2840199	2840784	+	27	NA	TTS (Nvec_vc1.1_LOC5504770)	-TTS (Nvec_vc1.1_LOC5504770)	6580	Nvec_vc1.1_LOC5504770	Nvec_vc1.1_LOC5504770	Nvec_vc1.1_XM_001625609			LOC5504770			NA
Fox_pos_R1.mLb.clN_peak_8806	NC_064041.1	13436596	13436816	+	27	NA	intron (Nvec_vc1.1_LOC5516241, intron 2 of 2)	-intron (Nvec_vc1.1_LOC5516241, intron 2 of 2)	1944	Nvec_vc1.1_LOC5516241	Nvec_vc1.1_LOC5516241	Nvec_vc1.1_XM_001636284			LOC5516241			NA
Fox_pos_R1.mLb.clN_peak_6273	NC_064039.1	3737673	3738066	+	27	NA	TTS (Nvec_vc1.1_LOC5507344)	-TTS (Nvec_vc1.1_LOC5507344)	4864	Nvec_vc1.1_LOC5507344	Nvec_vc1.1_LOC5507344	Nvec_vc1.1_XM_048728976			LOC5507344			NA
Fox_pos_R1.mLb.clN_peak_2607	NC_064035.1	20832546	20832756	+	27	NA	Intergenic	Intergenic	-11352	Nvec_vc1.1_LOC116612872	Nvec_vc1.1_LOC116612872	Nvec_vc1.1_XM_032373483			LOC116612872			NA
Fox_pos_R1.mLb.clN_peak_10869	NC_064043.1	13652209	13652531	+	27	NA	exon (Nvec_vc1.1_LOC116620800, exon 1 of 1)	-exon (Nvec_vc1.1_LOC116620800, exon 1 of 1)	2687	Nvec_vc1.1_LOC116620800	Nvec_vc1.1_LOC116620800	Nvec_vc1.1_XM_048733315			LOC116620800			NA
Fox_pos_R1.mLb.clN_peak_8622	NC_064041.1	9387109	9387303	+	27	NA	exon (Nvec_vc1.1_LOC116603144, exon 2 of 2)	-exon (Nvec_vc1.1_LOC116603144, exon 2 of 2)	8447	Nvec_vc1.1_LOC5519378	Nvec_vc1.1_LOC5519378	Nvec_vc1.1_XM_001639239			LOC5519378			NA
Fox_pos_R1.mLb.clN_peak_3544	NC_064036.1	13332281	13332531	+	27	NA	promoter-TSS (Nvec_NVE8318)	-promoter-TSS (Nvec_NVE8318)	-482	Nvec_NVE8318	Nvec_NVE8318	Nvec_NVE8318						NA
Fox_pos_R1.mLb.clN_peak_10765	NC_064043.1	12200436	12200662	+	27	NA	intron (Nvec_vc1.1_LOC5511171, intron 1 of 21)	-intron (Nvec_vc1.1_LOC5511171, intron 1 of 21)	1059	Nvec_vc1.1_LOC5511171	Nvec_vc1.1_LOC5511171	Nvec_vc1.1_XM_032380441			LOC5511171			NA
Fox_pos_R1.mLb.clN_peak_6359	NC_064039.1	4915891	4916131	+	27	NA	promoter-TSS (Nvec_vc1.1_LOC116604445)	-promoter-TSS (Nvec_vc1.1_LOC116604445)	-668	Nvec_vc1.1_LOC116604445	Nvec_vc1.1_LOC116604445	Nvec_vc1.1_XM_048729501			LOC116604445			NA
Fox_pos_R1.mLb.clN_peak_14066	NC_064047.1	9532228	9532631	+	27	NA	exon (Nvec_vc1.1_LOC5506308, exon 2 of 4)	-exon (Nvec_vc1.1_LOC5506308, exon 2 of 4)	1050	Nvec_vc1.1_LOC5506308	Nvec_vc1.1_LOC5506308	Nvec_vc1.1_XM_048721564			LOC5506308			NA
