PeakID (cmd=annotatePeaks.pl Ncol_pos_R3.mLb.clN_peaks.narrowPeak GCF_932526225.1_jaNemVect1.1_genomic.fna -gid -gtf Nvec_v4_merged_annotation_sort.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Ncol_pos_R3.mLb.clN_peak_3461	NC_064036.1	7033480	7033833	+	34	NA	promoter-TSS (Nvec_vc1.1_LOC116618944)	-promoter-TSS (Nvec_vc1.1_LOC116618944)	-740	Nvec_vc1.1_LOC116618944	Nvec_vc1.1_LOC116618944	Nvec_vc1.1_XM_032383165			LOC116618944			NA
Ncol_pos_R3.mLb.clN_peak_14080	NC_064046.1	5134873	5135498	+	34	NA	promoter-TSS (Nvec_vc1.1_LOC116601638)	-promoter-TSS (Nvec_vc1.1_LOC116601638)	15	Nvec_vc1.1_LOC116601638	Nvec_vc1.1_LOC116601638	Nvec_vc1.1_XM_048720886			LOC116601638			NA
Ncol_pos_R3.mLb.clN_peak_2143	NC_064035.1	9888291	9888850	+	34	NA	TTS (Nvec_vc1.1_LOC5521208)	-TTS (Nvec_vc1.1_LOC5521208)	-2266	Nvec_vc1.1_LOC116604239	Nvec_vc1.1_LOC116604239	Nvec_vc1.1_XM_048723306			LOC116604239			NA
Ncol_pos_R3.mLb.clN_peak_2030	NC_064035.1	8613894	8614282	+	34	NA	intron (Nvec_vc1.1_LOC116620839, intron 20 of 20)	-intron (Nvec_vc1.1_LOC116620839, intron 20 of 20)	2595	Nvec_NVE14898	Nvec_NVE14898	Nvec_NVE14898						NA
Ncol_pos_R3.mLb.clN_peak_15260	NC_064047.1	10536703	10536919	+	34	NA	Intergenic	Intergenic	11973	Nvec_vc1.1_LOC5503167	Nvec_vc1.1_LOC5503167	Nvec_vc1.1_XM_032371445			LOC5503167			NA
Ncol_pos_R3.mLb.clN_peak_9903	NC_064042.1	939853	940809	+	34	NA	exon (Nvec_vc1.1_LOC5503868, exon 36 of 36)	-exon (Nvec_vc1.1_LOC5503868, exon 36 of 36)	12757	Nvec_vc1.1_LOC5503853	Nvec_vc1.1_LOC5503853	Nvec_vc1.1_XM_032372083			LOC5503853			NA
Ncol_pos_R3.mLb.clN_peak_6617	NC_064039.1	843992	844370	+	34	NA	exon (Nvec_vc1.1_LOC5510519, exon 17 of 20)	-exon (Nvec_vc1.1_LOC5510519, exon 17 of 20)	11222	Nvec_vc1.1_LOC5510519	Nvec_vc1.1_LOC5510519	Nvec_vc1.1_XM_048728579			LOC5510519			NA
Ncol_pos_R3.mLb.clN_peak_14441	NC_064046.1	11708515	11708923	+	34	NA	intron (Nvec_vc1.1_LOC5519499, intron 1 of 7)	-intron (Nvec_vc1.1_LOC5519499, intron 1 of 7)	1379	Nvec_vc1.1_LOC5519499	Nvec_vc1.1_LOC5519499	Nvec_vc1.1_XM_032364332			LOC5519499			NA
Ncol_pos_R3.mLb.clN_peak_8427	NC_064040.1	9454827	9455061	+	34	NA	intron (Nvec_vc1.1_LOC5504169, intron 13 of 17)	-intron (Nvec_vc1.1_LOC5504169, intron 13 of 17)	5454	Nvec_vc1.1_LOC5504182	Nvec_vc1.1_LOC5504182	Nvec_vc1.1_XM_001625062			LOC5504182			NA
Ncol_pos_R3.mLb.clN_peak_319	NC_064034.1	4914773	4915118	+	34	NA	promoter-TSS (Nvec_vc1.1_LOC116621176)	-promoter-TSS (Nvec_vc1.1_LOC116621176)	-2	Nvec_vc1.1_LOC116621176	Nvec_vc1.1_LOC116621176	Nvec_vc1.1_XM_032387186			LOC116621176			NA
Ncol_pos_R3.mLb.clN_peak_6530	NC_064038.1	17467132	17467347	+	34	NA	intron (Nvec_vc1.1_LOC116611648, intron 1 of 1)	-intron (Nvec_vc1.1_LOC116611648, intron 1 of 1)	2582	Nvec_vc1.1_LOC116611648	Nvec_vc1.1_LOC116611648	Nvec_vc1.1_XM_032372064			LOC116611648			NA
Ncol_pos_R3.mLb.clN_peak_8678	NC_064040.1	13146788	13147082	+	34	NA	exon (Nvec_vc1.1_LOC125556791, exon 2 of 4)	-exon (Nvec_vc1.1_LOC125556791, exon 2 of 4)	1056	Nvec_vc1.1_LOC125556791	Nvec_vc1.1_LOC125556791	Nvec_vc1.1_XM_048730161			LOC125556791			NA
Ncol_pos_R3.mLb.clN_peak_2574	NC_064035.1	16313352	16313765	+	34	NA	intron (Nvec_vc1.1_LOC5515709, intron 5 of 64)	-intron (Nvec_vc1.1_LOC5515709, intron 5 of 64)	9855	Nvec_vc1.1_LOC5515709	Nvec_vc1.1_LOC5515709	Nvec_vc1.1_XM_032385457			LOC5515709			NA
Ncol_pos_R3.mLb.clN_peak_8110	NC_064040.1	5616244	5616685	+	34	NA	intron (Nvec_vc1.1_LOC116614450, intron 6 of 28)	-intron (Nvec_vc1.1_LOC116614450, intron 6 of 28)	25394	Nvec_vc1.1_LOC116614450	Nvec_vc1.1_LOC116614450	Nvec_vc1.1_XM_032375468			LOC116614450			NA
Ncol_pos_R3.mLb.clN_peak_2587	NC_064035.1	16378690	16379350	+	34	NA	intron (Nvec_vc1.1_LOC5515709, intron 57 of 64)	-intron (Nvec_vc1.1_LOC5515709, intron 57 of 64)	-7158	Nvec_vc1.1_LOC5515695	Nvec_vc1.1_LOC5515695	Nvec_vc1.1_XM_001635769			LOC5515695			NA
Ncol_pos_R3.mLb.clN_peak_11813	NC_064043.1	13895895	13896132	+	34	NA	intron (Nvec_vc1.1_LOC116614314, intron 2 of 19)	-intron (Nvec_vc1.1_LOC116614314, intron 2 of 19)	11656	Nvec_vc1.1_LOC116614314	Nvec_vc1.1_LOC116614314	Nvec_vc1.1_XM_048733434			LOC116614314			NA
Ncol_pos_R3.mLb.clN_peak_14484	NC_064046.1	12087771	12088273	+	34	NA	intron (Nvec_vc1.1_LOC5519457, intron 2 of 11)	-intron (Nvec_vc1.1_LOC5519457, intron 2 of 11)	1689	Nvec_vc1.1_LOC5519457	Nvec_vc1.1_LOC5519457	Nvec_vc1.1_XM_032364320			LOC5519457			NA
Ncol_pos_R3.mLb.clN_peak_4123	NC_064036.1	16274532	16275020	+	34	NA	Intergenic	Intergenic	-7726	Nvec_vc1.1_LOC116614582	Nvec_vc1.1_LOC116614582	Nvec_vc1.1_XM_032375725			LOC116614582			NA
Ncol_pos_R3.mLb.clN_peak_13821	NC_064046.1	1740669	1741028	+	34	NA	exon (Nvec_vc1.1_LOC5507312, exon 3 of 3)	-exon (Nvec_vc1.1_LOC5507312, exon 3 of 3)	5854	Nvec_vc1.1_LOC5507312	Nvec_vc1.1_LOC5507312	Nvec_vc1.1_XM_048720685			LOC5507312			NA
Ncol_pos_R3.mLb.clN_peak_3561	NC_064036.1	8244276	8244739	+	34	NA	intron (Nvec_vc1.1_LOC5511232, intron 12 of 18)	-intron (Nvec_vc1.1_LOC5511232, intron 12 of 18)	5639	Nvec_vc1.1_LOC5511232	Nvec_vc1.1_LOC5511232	Nvec_vc1.1_XM_001631590			LOC5511232			NA
Ncol_pos_R3.mLb.clN_peak_4435	NC_064037.1	1655460	1655671	+	34	NA	exon (Nvec_vc1.1_LOC5509225, exon 85 of 130)	-exon (Nvec_vc1.1_LOC5509225, exon 85 of 130)	-43755	Nvec_vc1.1_LOC5509222	Nvec_vc1.1_LOC5509222	Nvec_vc1.1_XM_001629718			LOC5509222			NA
Ncol_pos_R3.mLb.clN_peak_8935	NC_064040.1	17065493	17065763	+	34	NA	Intergenic	Intergenic	-1002	Nvec_vc1.1_LOC5510701	Nvec_vc1.1_LOC5510701	Nvec_vc1.1_XM_032379911			LOC5510701			NA
Ncol_pos_R3.mLb.clN_peak_15861	NC_064048.1	8833934	8834189	+	34	NA	TTS (Nvec_vc1.1_LOC116618341)	-TTS (Nvec_vc1.1_LOC116618341)	1691	Nvec_vc1.1_LOC116618341	Nvec_vc1.1_LOC116618341	Nvec_vc1.1_XM_032381871			LOC116618341			NA
Ncol_pos_R3.mLb.clN_peak_6097	NC_064038.1	8710776	8711136	+	34	NA	Intergenic	Intergenic	3091	Nvec_vc1.1_LOC5519936	Nvec_vc1.1_LOC5519936	Nvec_vc1.1_XM_048728110			LOC5519936			NA
Ncol_pos_R3.mLb.clN_peak_2214	NC_064035.1	10735048	10735520	+	34	NA	exon (Nvec_vc1.1_LOC5521274, exon 1 of 6)	-exon (Nvec_vc1.1_LOC5521274, exon 1 of 6)	166	Nvec_vc1.1_LOC5521274	Nvec_vc1.1_LOC5521274	Nvec_vc1.1_XM_032366489			LOC5521274			NA
Ncol_pos_R3.mLb.clN_peak_4061	NC_064036.1	15329917	15330142	+	34	NA	intron (Nvec_vc1.1_LOC5522273, intron 1 of 28)	-intron (Nvec_vc1.1_LOC5522273, intron 1 of 28)	1602	Nvec_vc1.1_LOC5522273	Nvec_vc1.1_LOC5522273	Nvec_vc1.1_XM_032367439			LOC5522273			NA
Ncol_pos_R3.mLb.clN_peak_7280	NC_064039.1	9467650	9467841	+	34	NA	intron (Nvec_vc1.1_LOC5519857, intron 1 of 29)	-intron (Nvec_vc1.1_LOC5519857, intron 1 of 29)	1337	Nvec_vc1.1_LOC5519857	Nvec_vc1.1_LOC5519857	Nvec_vc1.1_XM_048728840			LOC5519857			NA
Ncol_pos_R3.mLb.clN_peak_13363	NC_064045.1	10203182	10204401	+	34	NA	intron (Nvec_vc1.1_LOC5514503, intron 1 of 3)	-intron (Nvec_vc1.1_LOC5514503, intron 1 of 3)	1317	Nvec_vc1.1_LOC5514503	Nvec_vc1.1_LOC5514503	Nvec_vc1.1_XM_001634625			LOC5514503			NA
Ncol_pos_R3.mLb.clN_peak_8955	NC_064040.1	17448830	17449114	+	34	NA	exon (Nvec_vc1.1_LOC5509355, exon 1 of 4)	-exon (Nvec_vc1.1_LOC5509355, exon 1 of 4)	223	Nvec_vc1.1_LOC5509355	Nvec_vc1.1_LOC5509355	Nvec_vc1.1_XM_032378296			LOC5509355			NA
Ncol_pos_R3.mLb.clN_peak_2053	NC_064035.1	8875490	8875903	+	34	NA	intron (Nvec_vc1.1_LOC5516839, intron 36 of 40)	-intron (Nvec_vc1.1_LOC5516839, intron 36 of 40)	14733	Nvec_vc1.1_LOC5516838	Nvec_vc1.1_LOC5516838	Nvec_vc1.1_XM_032386626			LOC5516838			NA
Ncol_pos_R3.mLb.clN_peak_7521	NC_064039.1	12529496	12529689	+	34	NA	promoter-TSS (Nvec_vc1.1_LOC5521041)	-promoter-TSS (Nvec_vc1.1_LOC5521041)	53	Nvec_vc1.1_LOC5521041	Nvec_vc1.1_LOC5521041	Nvec_vc1.1_XM_001640804			LOC5521041			NA
Ncol_pos_R3.mLb.clN_peak_11455	NC_064043.1	9276538	9276780	+	34	NA	intron (Nvec_vc1.1_LOC116618905, intron 1 of 4)	-intron (Nvec_vc1.1_LOC116618905, intron 1 of 4)	820	Nvec_vc1.1_LOC116618905	Nvec_vc1.1_LOC116618905	Nvec_vc1.1_XM_032383093			LOC116618905			NA
Ncol_pos_R3.mLb.clN_peak_5623	NC_064037.1	18216548	18216838	+	33	NA	Intergenic	Intergenic	-16340	Nvec_vc1.1_LOC5504279	Nvec_vc1.1_LOC5504279	Nvec_vc1.1_XM_001625158			LOC5504279			NA
Ncol_pos_R3.mLb.clN_peak_1631	NC_064035.1	3503558	3503919	+	33	NA	exon (Nvec_vc1.1_LOC5514832, exon 1 of 2)	-exon (Nvec_vc1.1_LOC5514832, exon 1 of 2)	5815	Nvec_vc1.1_LOC5514832	Nvec_vc1.1_LOC5514832	Nvec_vc1.1_XM_032384420			LOC5514832			NA
Ncol_pos_R3.mLb.clN_peak_15927	NC_064048.1	9951349	9951721	+	33	NA	promoter-TSS (Nvec_vc1.1_LOC5514562)	-promoter-TSS (Nvec_vc1.1_LOC5514562)	-281	Nvec_vc1.1_LOC5514562	Nvec_vc1.1_LOC5514562	Nvec_vc1.1_XM_032384170			LOC5514562			NA
Ncol_pos_R3.mLb.clN_peak_206	NC_064034.1	3533084	3533365	+	33	NA	exon (Nvec_vc1.1_LOC5504878, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5504878, exon 1 of 1)	876	Nvec_vc1.1_LOC5504878	Nvec_vc1.1_LOC5504878	Nvec_vc1.1_XM_032373234			LOC5504878			NA
Ncol_pos_R3.mLb.clN_peak_3960	NC_064036.1	14003372	14003582	+	33	NA	TTS (Nvec_vc1.1_LOC5518697)	-TTS (Nvec_vc1.1_LOC5518697)	-1032	Nvec_vc1.1_LOC5518698	Nvec_vc1.1_LOC5518698	Nvec_vc1.1_XM_048725593			LOC5518698			NA
Ncol_pos_R3.mLb.clN_peak_2483	NC_064035.1	15004700	15004985	+	33	NA	intron (Nvec_vc1.1_LOC5521826, intron 3 of 113)	-intron (Nvec_vc1.1_LOC5521826, intron 3 of 113)	1072	Nvec_vc1.1_LOC5521826	Nvec_vc1.1_LOC5521826	Nvec_vc1.1_XM_048723307			LOC5521826			NA
Ncol_pos_R3.mLb.clN_peak_4711	NC_064037.1	5181322	5181562	+	33	NA	exon (Nvec_vc1.1_LOC116618572, exon 1 of 1)	-exon (Nvec_vc1.1_LOC116618572, exon 1 of 1)	-2477	Nvec_vc1.1_LOC5512940	Nvec_vc1.1_LOC5512940	Nvec_vc1.1_XM_001633161			LOC5512940			NA
Ncol_pos_R3.mLb.clN_peak_4456	NC_064037.1	1888461	1888729	+	33	NA	promoter-TSS (Nvec_vc1.1_LOC116616161)	-promoter-TSS (Nvec_vc1.1_LOC116616161)	-401	Nvec_vc1.1_LOC116616161	Nvec_vc1.1_LOC116616161	Nvec_vc1.1_XM_032378100			LOC116616161			NA
Ncol_pos_R3.mLb.clN_peak_12669	NC_064044.1	13194408	13194621	+	33	NA	intron (Nvec_vc1.1_LOC5517551, intron 15 of 33)	-intron (Nvec_vc1.1_LOC5517551, intron 15 of 33)	14932	Nvec_vc1.1_LOC5517551	Nvec_vc1.1_LOC5517551	Nvec_vc1.1_XM_048734300			LOC5517551			NA
Ncol_pos_R3.mLb.clN_peak_2418	NC_064035.1	13939142	13939515	+	33	NA	intron (Nvec_vc1.1_LOC5521689, intron 1 of 10)	-intron (Nvec_vc1.1_LOC5521689, intron 1 of 10)	2544	Nvec_vc1.1_LOC5521689	Nvec_vc1.1_LOC5521689	Nvec_vc1.1_XM_032366877			LOC5521689			NA
Ncol_pos_R3.mLb.clN_peak_57	NC_064034.1	1495226	1495446	+	33	NA	intron (Nvec_vc1.1_LOC5516353, intron 2 of 32)	-intron (Nvec_vc1.1_LOC5516353, intron 2 of 32)	1418	Nvec_vc1.1_LOC5516353	Nvec_vc1.1_LOC5516353	Nvec_vc1.1_XM_048728718			LOC5516353			NA
Ncol_pos_R3.mLb.clN_peak_2248	NC_064035.1	11144189	11144601	+	33	NA	intron (Nvec_vc1.1_LOC5521252, intron 1 of 68)	-intron (Nvec_vc1.1_LOC5521252, intron 1 of 68)	743	Nvec_vc1.1_LOC5521252	Nvec_vc1.1_LOC5521252	Nvec_vc1.1_XM_048723605			LOC5521252			NA
Ncol_pos_R3.mLb.clN_peak_3618	NC_064036.1	9468373	9468650	+	33	NA	intron (Nvec_vc1.1_LOC116618701, intron 1 of 3)	-intron (Nvec_vc1.1_LOC116618701, intron 1 of 3)	1843	Nvec_vc1.1_LOC116618701	Nvec_vc1.1_LOC116618701	Nvec_vc1.1_XM_032382729			LOC116618701			NA
Ncol_pos_R3.mLb.clN_peak_10413	NC_064042.1	8514343	8514846	+	33	NA	intron (Nvec_vc1.1_LOC5515447, intron 1 of 12)	-intron (Nvec_vc1.1_LOC5515447, intron 1 of 12)	199	Nvec_vc1.1_LOC5515447	Nvec_vc1.1_LOC5515447	Nvec_vc1.1_XM_032385119			LOC5515447			NA
Ncol_pos_R3.mLb.clN_peak_15093	NC_064047.1	8149693	8149884	+	33	NA	intron (Nvec_vc1.1_LOC116614762, intron 1 of 16)	-intron (Nvec_vc1.1_LOC116614762, intron 1 of 16)	1330	Nvec_vc1.1_LOC116614762	Nvec_vc1.1_LOC116614762	Nvec_vc1.1_XM_048721519			LOC116614762			NA
Ncol_pos_R3.mLb.clN_peak_1405	NC_064034.1	22028448	22028981	+	33	NA	Intergenic	Intergenic	-4801	Nvec_vc1.1_LOC5518327	Nvec_vc1.1_LOC5518327	Nvec_vc1.1_XM_001638240			LOC5518327			NA
Ncol_pos_R3.mLb.clN_peak_3096	NC_064036.1	1889591	1890073	+	33	NA	TTS (Nvec_vc1.1_LOC5516972)	-TTS (Nvec_vc1.1_LOC5516972)	1997	Nvec_vc1.1_LOC5516972	Nvec_vc1.1_LOC5516972	Nvec_vc1.1_XM_001637022			LOC5516972			NA
Ncol_pos_R3.mLb.clN_peak_999	NC_064034.1	15670460	15670693	+	33	NA	intron (Nvec_vc1.1_LOC125568394, intron 1 of 12)	-intron (Nvec_vc1.1_LOC125568394, intron 1 of 12)	1440	Nvec_vc1.1_LOC125568394	Nvec_vc1.1_LOC125568394	Nvec_vc1.1_XM_048730632			LOC125568394			NA
Ncol_pos_R3.mLb.clN_peak_12098	NC_064044.1	4170163	4170460	+	33	NA	intron (Nvec_vc1.1_LOC5503771, intron 4 of 17)	-intron (Nvec_vc1.1_LOC5503771, intron 4 of 17)	-1456	Nvec_v1g247508	Nvec_v1g247508	Nvec_v1g247508						NA
Ncol_pos_R3.mLb.clN_peak_6258	NC_064038.1	10994466	10994945	+	33	NA	promoter-TSS (Nvec_vc1.1_LOC5517676)	-promoter-TSS (Nvec_vc1.1_LOC5517676)	-601	Nvec_vc1.1_LOC5517676	Nvec_vc1.1_LOC5517676	Nvec_vc1.1_XM_001637567			LOC5517676			NA
Ncol_pos_R3.mLb.clN_peak_2495	NC_064035.1	15145938	15146230	+	33	NA	exon (Nvec_vc1.1_LOC5521846, exon 1 of 13)	-exon (Nvec_vc1.1_LOC5521846, exon 1 of 13)	162	Nvec_vc1.1_LOC5521846	Nvec_vc1.1_LOC5521846	Nvec_vc1.1_XM_032367014			LOC5521846			NA
Ncol_pos_R3.mLb.clN_peak_10392	NC_064042.1	8206544	8206887	+	33	NA	promoter-TSS (Nvec_vc1.1_LOC5515462)	-promoter-TSS (Nvec_vc1.1_LOC5515462)	-5	Nvec_vc1.1_LOC5515462	Nvec_vc1.1_LOC5515462	Nvec_vc1.1_XM_001635481			LOC5515462			NA
Ncol_pos_R3.mLb.clN_peak_2179	NC_064035.1	10306214	10306734	+	33	NA	intron (Nvec_vc1.1_LOC5521179, intron 2 of 24)	-intron (Nvec_vc1.1_LOC5521179, intron 2 of 24)	1311	Nvec_vc1.1_LOC5521179	Nvec_vc1.1_LOC5521179	Nvec_vc1.1_XM_048721879			LOC5521179			NA
Ncol_pos_R3.mLb.clN_peak_5170	NC_064037.1	11700547	11701008	+	33	NA	intron (Nvec_vc1.1_LOC5516630, intron 1 of 4)	-intron (Nvec_vc1.1_LOC5516630, intron 1 of 4)	2003	Nvec_vc1.1_LOC5516630	Nvec_vc1.1_LOC5516630	Nvec_vc1.1_XM_001636571			LOC5516630			NA
Ncol_pos_R3.mLb.clN_peak_13825	NC_064046.1	1768727	1769425	+	33	NA	intron (Nvec_vc1.1_LOC5507309, intron 1 of 3)	-intron (Nvec_vc1.1_LOC5507309, intron 1 of 3)	2431	Nvec_vc1.1_LOC5507309	Nvec_vc1.1_LOC5507309	Nvec_vc1.1_XM_001627911			LOC5507309			NA
Ncol_pos_R3.mLb.clN_peak_3639	NC_064036.1	9776974	9777195	+	33	NA	promoter-TSS (Nvec_vc1.1_LOC5513261)	-promoter-TSS (Nvec_vc1.1_LOC5513261)	-33	Nvec_vc1.1_LOC5513261	Nvec_vc1.1_LOC5513261	Nvec_vc1.1_XM_001633502			LOC5513261			NA
Ncol_pos_R3.mLb.clN_peak_8740	NC_064040.1	14007531	14007748	+	33	NA	Intergenic	Intergenic	-5925	Nvec_vc1.1_LOC5507857	Nvec_vc1.1_LOC5507857	Nvec_vc1.1_XM_001628445			LOC5507857			NA
Ncol_pos_R3.mLb.clN_peak_6689	NC_064039.1	1751717	1752027	+	33	NA	exon (Nvec_vc1.1_LOC116613261, exon 1 of 3)	-exon (Nvec_vc1.1_LOC116613261, exon 1 of 3)	172	Nvec_vc1.1_LOC116613261	Nvec_vc1.1_LOC116613261	Nvec_vc1.1_XM_032373913			LOC116613261			NA
Ncol_pos_R3.mLb.clN_peak_10699	NC_064042.1	13488160	13488366	+	33	NA	intron (Nvec_vc1.1_LOC116609797, intron 10 of 39)	-intron (Nvec_vc1.1_LOC116609797, intron 10 of 39)	15628	Nvec_vc1.1_LOC116609797	Nvec_vc1.1_LOC116609797	Nvec_vc1.1_XM_048731960			LOC116609797			NA
Ncol_pos_R3.mLb.clN_peak_8625	NC_064040.1	12447149	12447569	+	33	NA	intron (Nvec_vc1.1_LOC116617321, intron 2 of 10)	-intron (Nvec_vc1.1_LOC116617321, intron 2 of 10)	3885	Nvec_vc1.1_LOC116617321	Nvec_vc1.1_LOC116617321	Nvec_vc1.1_XM_032379942			LOC116617321			NA
Ncol_pos_R3.mLb.clN_peak_2119	NC_064035.1	9600071	9600699	+	33	NA	intron (Nvec_vc1.1_LOC5521333, intron 1 of 6)	-intron (Nvec_vc1.1_LOC5521333, intron 1 of 6)	1106	Nvec_vc1.1_LOC5521333	Nvec_vc1.1_LOC5521333	Nvec_vc1.1_XM_032366263			LOC5521333			NA
Ncol_pos_R3.mLb.clN_peak_13106	NC_064045.1	5821359	5821835	+	33	NA	exon (Nvec_vc1.1_LOC5506391, exon 31 of 31)	-exon (Nvec_vc1.1_LOC5506391, exon 31 of 31)	7984	Nvec_vc1.1_LOC5500391	Nvec_vc1.1_LOC5500391	Nvec_vc1.1_XM_001621797			LOC5500391			NA
Ncol_pos_R3.mLb.clN_peak_835	NC_064034.1	12462719	12462911	+	33	NA	Intergenic	Intergenic	-11895	Nvec_NVE13055	Nvec_NVE13055	Nvec_NVE13055						NA
Ncol_pos_R3.mLb.clN_peak_5481	NC_064037.1	16293982	16294493	+	33	NA	intron (Nvec_vc1.1_LOC5500994, intron 1 of 2)	-intron (Nvec_vc1.1_LOC5500994, intron 1 of 2)	794	Nvec_vc1.1_LOC5500994	Nvec_vc1.1_LOC5500994	Nvec_vc1.1_XM_032369370			LOC5500994			NA
Ncol_pos_R3.mLb.clN_peak_5834	NC_064038.1	4471363	4471619	+	33	NA	intron (Nvec_vc1.1_LOC5502591, intron 3 of 6)	-intron (Nvec_vc1.1_LOC5502591, intron 3 of 6)	6198	Nvec_vc1.1_LOC5502591	Nvec_vc1.1_LOC5502591	Nvec_vc1.1_XM_032370875			LOC5502591			NA
Ncol_pos_R3.mLb.clN_peak_1045	NC_064034.1	16495531	16495910	+	33	NA	intron (Nvec_vc1.1_LOC5511109, intron 2 of 7)	-intron (Nvec_vc1.1_LOC5511109, intron 2 of 7)	2146	Nvec_vc1.1_LOC5511109	Nvec_vc1.1_LOC5511109	Nvec_vc1.1_XM_032380333			LOC5511109			NA
Ncol_pos_R3.mLb.clN_peak_15932	NC_064048.1	9972331	9972564	+	33	NA	intron (Nvec_vc1.1_LOC5514524, intron 1 of 1)	-intron (Nvec_vc1.1_LOC5514524, intron 1 of 1)	877	Nvec_vc1.1_LOC5514524	Nvec_vc1.1_LOC5514524	Nvec_vc1.1_XM_032384097			LOC5514524			NA
Ncol_pos_R3.mLb.clN_peak_871	NC_064034.1	12873933	12874440	+	33	NA	exon (Nvec_vc1.1_LOC5515942, exon 1 of 13)	-exon (Nvec_vc1.1_LOC5515942, exon 1 of 13)	143	Nvec_vc1.1_LOC5515942	Nvec_vc1.1_LOC5515942	Nvec_vc1.1_XM_032385636			LOC5515942			NA
Ncol_pos_R3.mLb.clN_peak_7142	NC_064039.1	7346712	7346970	+	33	NA	intron (Nvec_vc1.1_LOC5515005, intron 1 of 9)	-intron (Nvec_vc1.1_LOC5515005, intron 1 of 9)	1390	Nvec_vc1.1_LOC5515005	Nvec_vc1.1_LOC5515005	Nvec_vc1.1_XM_048729379			LOC5515005			NA
Ncol_pos_R3.mLb.clN_peak_3017	NC_064036.1	871337	871857	+	33	NA	intron (Nvec_vc1.1_LOC5517079, intron 2 of 12)	-intron (Nvec_vc1.1_LOC5517079, intron 2 of 12)	1960	Nvec_vc1.1_LOC5517079	Nvec_vc1.1_LOC5517079	Nvec_vc1.1_XM_032387027			LOC5517079			NA
Ncol_pos_R3.mLb.clN_peak_8814	NC_064040.1	15022969	15023268	+	33	NA	Intergenic	Intergenic	7527	Nvec_vc1.1_LOC116618025	Nvec_vc1.1_LOC116618025	Nvec_vc1.1_XM_032381283			LOC116618025			NA
Ncol_pos_R3.mLb.clN_peak_4395	NC_064037.1	1227931	1228386	+	33	NA	Intergenic	Intergenic	8087	Nvec_vc1.1_LOC5503946	Nvec_vc1.1_LOC5503946	Nvec_vc1.1_XM_032372223			LOC5503946			NA
Ncol_pos_R3.mLb.clN_peak_15991	NC_064048.1	10928594	10928834	+	33	NA	exon (Nvec_vc1.1_LOC5502360, exon 1 of 2)	-exon (Nvec_vc1.1_LOC5502360, exon 1 of 2)	114	Nvec_vc1.1_LOC5502360	Nvec_vc1.1_LOC5502360	Nvec_vc1.1_XM_048723097			LOC5502360			NA
Ncol_pos_R3.mLb.clN_peak_11752	NC_064043.1	13296223	13296447	+	33	NA	TTS (Nvec_vc1.1_LOC5512485)	-TTS (Nvec_vc1.1_LOC5512485)	10793	Nvec_vc1.1_LOC116618362	Nvec_vc1.1_LOC116618362	Nvec_vc1.1_XM_032381920			LOC116618362			NA
Ncol_pos_R3.mLb.clN_peak_15970	NC_064048.1	10540081	10540272	+	33	NA	Intergenic	Intergenic	-7651	Nvec_vc1.1_LOC5503195	Nvec_vc1.1_LOC5503195	Nvec_vc1.1_XM_032371512			LOC5503195			NA
Ncol_pos_R3.mLb.clN_peak_2917	NC_064035.1	20831885	20832206	+	33	NA	Intergenic	Intergenic	-10746	Nvec_vc1.1_LOC116612872	Nvec_vc1.1_LOC116612872	Nvec_vc1.1_XM_032373483			LOC116612872			NA
Ncol_pos_R3.mLb.clN_peak_6130	NC_064038.1	9145163	9146030	+	33	NA	Intergenic	Intergenic	-1819	Nvec_vc1.1_LOC5518217	Nvec_vc1.1_LOC5518217	Nvec_vc1.1_XM_032362733			LOC5518217			NA
Ncol_pos_R3.mLb.clN_peak_5090	NC_064037.1	10581888	10582197	+	33	NA	promoter-TSS (Nvec_vc1.1_LOC116619008)	-promoter-TSS (Nvec_vc1.1_LOC116619008)	-357	Nvec_vc1.1_LOC116619008	Nvec_vc1.1_LOC116619008	Nvec_vc1.1_XM_032383299			LOC116619008			NA
Ncol_pos_R3.mLb.clN_peak_6582	NC_064039.1	361791	362138	+	33	NA	intron (Nvec_vc1.1_LOC5511488, intron 4 of 18)	-intron (Nvec_vc1.1_LOC5511488, intron 4 of 18)	1462	Nvec_vc1.1_LOC5511488	Nvec_vc1.1_LOC5511488	Nvec_vc1.1_XM_048728473			LOC5511488			NA
Ncol_pos_R3.mLb.clN_peak_14350	NC_064046.1	10322733	10323042	+	33	NA	intron (Nvec_vc1.1_LOC5513835, intron 1 of 3)	-intron (Nvec_vc1.1_LOC5513835, intron 1 of 3)	1146	Nvec_vc1.1_LOC5513835	Nvec_vc1.1_LOC5513835	Nvec_vc1.1_XM_001634013			LOC5513835			NA
