PeakID (cmd=annotatePeaks.pl Ncol_pos_R1.mLb.clN_peaks.narrowPeak GCF_932526225.1_jaNemVect1.1_genomic.fna -gid -gtf Nvec_v4_merged_annotation_sort.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Ncol_pos_R1.mLb.clN_peak_8629	NC_064042.1	939823	940062	+	29	NA	exon (Nvec_vc1.1_LOC5503868, exon 36 of 36)	-exon (Nvec_vc1.1_LOC5503868, exon 36 of 36)	12368	Nvec_vc1.1_LOC5503853	Nvec_vc1.1_LOC5503853	Nvec_vc1.1_XM_032372083			LOC5503853			NA
Ncol_pos_R1.mLb.clN_peak_6068	NC_064039.1	5327841	5328143	+	29	NA	promoter-TSS (Nvec_v1g81508)	-promoter-TSS (Nvec_v1g81508)	-279	Nvec_v1g81508	Nvec_v1g81508	Nvec_v1g81508						NA
Ncol_pos_R1.mLb.clN_peak_4767	NC_064037.1	16110146	16110491	+	29	NA	Intergenic	Intergenic	18628	Nvec_vc1.1_LOC5516120	Nvec_vc1.1_LOC5516120	Nvec_vc1.1_XM_048726787			LOC5516120			NA
Ncol_pos_R1.mLb.clN_peak_4814	NC_064037.1	16851640	16851879	+	29	NA	intron (Nvec_vc1.1_LOC116616016, intron 1 of 4)	-intron (Nvec_vc1.1_LOC116616016, intron 1 of 4)	5602	Nvec_vc1.1_LOC116616016	Nvec_vc1.1_LOC116616016	Nvec_vc1.1_XM_048726448			LOC116616016			NA
Ncol_pos_R1.mLb.clN_peak_7688	NC_064040.1	15424963	15425226	+	29	NA	exon (Nvec_vc1.1_LOC5511878, exon 1 of 7)	-exon (Nvec_vc1.1_LOC5511878, exon 1 of 7)	226	Nvec_vc1.1_LOC5511878	Nvec_vc1.1_LOC5511878	Nvec_vc1.1_XM_032381256			LOC5511878			NA
Ncol_pos_R1.mLb.clN_peak_5416	NC_064038.1	10679970	10680202	+	29	NA	exon (Nvec_vc1.1_LOC5517657, exon 27 of 50)	-exon (Nvec_vc1.1_LOC5517657, exon 27 of 50)	25113	Nvec_vc1.1_LOC5517657	Nvec_vc1.1_LOC5517657	Nvec_vc1.1_XM_048727544			LOC5517657			NA
Ncol_pos_R1.mLb.clN_peak_6828	NC_064040.1	1273515	1273734	+	29	NA	TTS (Nvec_vc1.1_LOC5511921)	-TTS (Nvec_vc1.1_LOC5511921)	13358	Nvec_vc1.1_LOC5511917	Nvec_vc1.1_LOC5511917	Nvec_vc1.1_XM_048730631			LOC5511917			NA
Ncol_pos_R1.mLb.clN_peak_3556	NC_064036.1	15716916	15717335	+	29	NA	exon (Nvec_vc1.1_LOC5522133, exon 26 of 26)	-exon (Nvec_vc1.1_LOC5522133, exon 26 of 26)	5811	Nvec_vc1.1_LOC116604760	Nvec_vc1.1_LOC116604760	Nvec_vc1.1_XM_032367587			LOC116604760			NA
Ncol_pos_R1.mLb.clN_peak_4499	NC_064037.1	11684348	11684624	+	29	NA	TTS (Nvec_vc1.1_LOC5516564)	-TTS (Nvec_vc1.1_LOC5516564)	241	Nvec_vc1.1_LOC116620741	Nvec_vc1.1_LOC116620741	Nvec_vc1.1_XM_048726671			LOC116620741			NA
Ncol_pos_R1.mLb.clN_peak_7611	NC_064040.1	14179494	14179878	+	29	NA	exon (Nvec_vc1.1_LOC116615017, exon 1 of 3)	-exon (Nvec_vc1.1_LOC116615017, exon 1 of 3)	369	Nvec_vc1.1_LOC116615017	Nvec_vc1.1_LOC116615017	Nvec_vc1.1_XM_032376616			LOC116615017			NA
Ncol_pos_R1.mLb.clN_peak_856	NC_064034.1	15720407	15720651	+	29	NA	TTS (Nvec_vc1.1_LOC5521009)	-TTS (Nvec_vc1.1_LOC5521009)	14398	Nvec_vc1.1_LOC5521009	Nvec_vc1.1_LOC5521009	Nvec_vc1.1_XM_032366094			LOC5521009			NA
Ncol_pos_R1.mLb.clN_peak_9391	NC_064042.1	14458063	14458319	+	29	NA	intron (Nvec_vc1.1_LOC5501869, intron 19 of 44)	-intron (Nvec_vc1.1_LOC5501869, intron 19 of 44)	29948	Nvec_vc1.1_LOC5512949	Nvec_vc1.1_LOC5512949	Nvec_vc1.1_XM_032382396			LOC5512949			NA
Ncol_pos_R1.mLb.clN_peak_5494	NC_064038.1	12262789	12263636	+	29	NA	promoter-TSS (Nvec_vc1.1_LOC5514171)	-promoter-TSS (Nvec_vc1.1_LOC5514171)	101	Nvec_vc1.1_LOC116619209	Nvec_vc1.1_LOC116619209	Nvec_vc1.1_XM_032383741			LOC116619209			NA
Ncol_pos_R1.mLb.clN_peak_6765	NC_064039.1	16632408	16632979	+	29	NA	intron (Nvec_vc1.1_LOC116618744, intron 1 of 11)	-intron (Nvec_vc1.1_LOC116618744, intron 1 of 11)	616	Nvec_vc1.1_LOC116618744	Nvec_vc1.1_LOC116618744	Nvec_vc1.1_XM_048728685			LOC116618744			NA
Ncol_pos_R1.mLb.clN_peak_7953	NC_064041.1	4016149	4016375	+	29	NA	exon (Nvec_vc1.1_LOC5502802, exon 21 of 27)	-exon (Nvec_vc1.1_LOC5502802, exon 21 of 27)	14367	Nvec_vc1.1_LOC5502802	Nvec_vc1.1_LOC5502802	Nvec_vc1.1_XM_048731794			LOC5502802			NA
Ncol_pos_R1.mLb.clN_peak_12774	NC_064046.1	13901227	13901738	+	29	NA	promoter-TSS (Nvec_vc1.1_LOC5506850)	-promoter-TSS (Nvec_vc1.1_LOC5506850)	-60	Nvec_vc1.1_LOC5506850	Nvec_vc1.1_LOC5506850	Nvec_vc1.1_XM_001627484			LOC5506850			NA
Ncol_pos_R1.mLb.clN_peak_11704	NC_064045.1	10467228	10467458	+	29	NA	exon (Nvec_vc1.1_LOC116609232, exon 3 of 5)	-exon (Nvec_vc1.1_LOC116609232, exon 3 of 5)	6921	Nvec_vc1.1_LOC116609232	Nvec_vc1.1_LOC116609232	Nvec_vc1.1_XM_048719806			LOC116609232			NA
Ncol_pos_R1.mLb.clN_peak_4557	NC_064037.1	12551377	12551562	+	29	NA	intron (Nvec_vc1.1_LOC5508852, intron 2 of 2)	-intron (Nvec_vc1.1_LOC5508852, intron 2 of 2)	2613	Nvec_vc1.1_LOC5508852	Nvec_vc1.1_LOC5508852	Nvec_vc1.1_XM_032377667			LOC5508852			NA
Ncol_pos_R1.mLb.clN_peak_12417	NC_064046.1	7735315	7735633	+	29	NA	Intergenic	Intergenic	-1105	Nvec_vc1.1_LOC116610276	Nvec_vc1.1_LOC116610276	Nvec_vc1.1_XM_048721138			LOC116610276			NA
Ncol_pos_R1.mLb.clN_peak_9556	NC_064043.1	2254421	2254690	+	29	NA	intron (Nvec_vc1.1_LOC5516513, intron 4 of 8)	-intron (Nvec_vc1.1_LOC5516513, intron 4 of 8)	6672	Nvec_vc1.1_LOC5516513	Nvec_vc1.1_LOC5516513	Nvec_vc1.1_XM_032386301			LOC5516513			NA
Ncol_pos_R1.mLb.clN_peak_3707	NC_064036.1	18889246	18889567	+	29	NA	Intergenic	Intergenic	19395	Nvec_vc1.1_LOC5504259	Nvec_vc1.1_LOC5504259	Nvec_vc1.1_XM_032372559			LOC5504259			NA
Ncol_pos_R1.mLb.clN_peak_5874	NC_064039.1	2813343	2813614	+	29	NA	promoter-TSS (Nvec_vc1.1_LOC125568025)	-promoter-TSS (Nvec_vc1.1_LOC125568025)	-180	Nvec_vc1.1_LOC125568025	Nvec_vc1.1_LOC125568025	Nvec_vc1.1_XM_048729305			LOC125568025			NA
Ncol_pos_R1.mLb.clN_peak_11550	NC_064045.1	7318891	7319258	+	29	NA	intron (Nvec_vc1.1_LOC5503884, intron 3 of 18)	-intron (Nvec_vc1.1_LOC5503884, intron 3 of 18)	22468	Nvec_vc1.1_LOC5503884	Nvec_vc1.1_LOC5503884	Nvec_vc1.1_XM_032372106			LOC5503884			NA
Ncol_pos_R1.mLb.clN_peak_7886	NC_064041.1	2940137	2940620	+	29	NA	intron (Nvec_vc1.1_LOC116610313, intron 1 of 1)	-intron (Nvec_vc1.1_LOC116610313, intron 1 of 1)	545	Nvec_vc1.1_LOC116610313	Nvec_vc1.1_LOC116610313	Nvec_vc1.1_XM_048731405			LOC116610313			NA
Ncol_pos_R1.mLb.clN_peak_9260	NC_064042.1	11896507	11896894	+	29	NA	intron (Nvec_vc1.1_LOC5512401, intron 4 of 16)	-intron (Nvec_vc1.1_LOC5512401, intron 4 of 16)	5358	Nvec_vc1.1_LOC5512401	Nvec_vc1.1_LOC5512401	Nvec_vc1.1_XM_032381809			LOC5512401			NA
Ncol_pos_R1.mLb.clN_peak_2002	NC_064035.1	13041024	13041508	+	29	NA	promoter-TSS (Nvec_vc1.1_LOC5521647)	-promoter-TSS (Nvec_vc1.1_LOC5521647)	-911	Nvec_vc1.1_LOC5521647	Nvec_vc1.1_LOC5521647	Nvec_vc1.1_XM_032367062			LOC5521647			NA
Ncol_pos_R1.mLb.clN_peak_7444	NC_064040.1	11407754	11408130	+	29	NA	Intergenic	Intergenic	-2579	Nvec_vc1.1_LOC5504972	Nvec_vc1.1_LOC5504972	Nvec_vc1.1_XM_048729767			LOC5504972			NA
Ncol_pos_R1.mLb.clN_peak_3417	NC_064036.1	13753895	13754122	+	29	NA	promoter-TSS (Nvec_vc1.1_LOC5518735)	-promoter-TSS (Nvec_vc1.1_LOC5518735)	-89	Nvec_vc1.1_LOC5518735	Nvec_vc1.1_LOC5518735	Nvec_vc1.1_XM_001638628			LOC5518735			NA
Ncol_pos_R1.mLb.clN_peak_7746	NC_064040.1	16850226	16850452	+	29	NA	TTS (Nvec_vc1.1_LOC116620150)	-TTS (Nvec_vc1.1_LOC116620150)	3093	Nvec_vc1.1_LOC116620150	Nvec_vc1.1_LOC116620150	Nvec_vc1.1_XM_048729925			LOC116620150			NA
Ncol_pos_R1.mLb.clN_peak_4687	NC_064037.1	15050526	15051144	+	29	NA	intron (Nvec_vc1.1_LOC5507273, intron 5 of 7)	-intron (Nvec_vc1.1_LOC5507273, intron 5 of 7)	17081	Nvec_vc1.1_LOC5507273	Nvec_vc1.1_LOC5507273	Nvec_vc1.1_XM_048726515			LOC5507273			NA
Ncol_pos_R1.mLb.clN_peak_8827	NC_064042.1	4342802	4343125	+	29	NA	promoter-TSS (Nvec_vc1.1_LOC5517279)	-promoter-TSS (Nvec_vc1.1_LOC5517279)	-252	Nvec_vc1.1_LOC5517279	Nvec_vc1.1_LOC5517279	Nvec_vc1.1_XM_048732840			LOC5517279			NA
Ncol_pos_R1.mLb.clN_peak_10917	NC_064044.1	11275197	11275418	+	29	NA	intron (Nvec_vc1.1_LOC116612099, intron 2 of 4)	-intron (Nvec_vc1.1_LOC116612099, intron 2 of 4)	-1035	Nvec_vc1.1_LOC125573604	Nvec_vc1.1_LOC125573604	Nvec_vc1.1_XM_048734185			LOC125573604			NA
Ncol_pos_R1.mLb.clN_peak_10442	NC_064044.1	839018	840041	+	29	NA	intron (Nvec_vc1.1_LOC5511426, intron 7 of 21)	-intron (Nvec_vc1.1_LOC5511426, intron 7 of 21)	21311	Nvec_vc1.1_LOC5511446	Nvec_vc1.1_LOC5511446	Nvec_vc1.1_XM_048734679			LOC5511446			NA
Ncol_pos_R1.mLb.clN_peak_12503	NC_064046.1	9255416	9255691	+	29	NA	promoter-TSS (Nvec_vc1.1_LOC5518589)	-promoter-TSS (Nvec_vc1.1_LOC5518589)	73	Nvec_vc1.1_LOC5518589	Nvec_vc1.1_LOC5518589	Nvec_vc1.1_XM_048720637			LOC5518589			NA
Ncol_pos_R1.mLb.clN_peak_1259	NC_064035.1	1368963	1369239	+	29	NA	TTS (Nvec_vc1.1_LOC116616121)	-TTS (Nvec_vc1.1_LOC116616121)	24560	Nvec_vc1.1_LOC116616121	Nvec_vc1.1_LOC116616121	Nvec_vc1.1_XM_048723326			LOC116616121			NA
Ncol_pos_R1.mLb.clN_peak_11987	NC_064046.1	228743	229077	+	29	NA	intron (Nvec_vc1.1_LOC5508553, intron 4 of 6)	-intron (Nvec_vc1.1_LOC5508553, intron 4 of 6)	5691	Nvec_vc1.1_LOC5508553	Nvec_vc1.1_LOC5508553	Nvec_vc1.1_XM_001629100			LOC5508553			NA
Ncol_pos_R1.mLb.clN_peak_4520	NC_064037.1	12061063	12061256	+	29	NA	intron (Nvec_vc1.1_LOC5516643, intron 1 of 1)	-intron (Nvec_vc1.1_LOC5516643, intron 1 of 1)	1783	Nvec_vc1.1_LOC5516643	Nvec_vc1.1_LOC5516643	Nvec_vc1.1_XM_032386376			LOC5516643			NA
Ncol_pos_R1.mLb.clN_peak_7772	NC_064040.1	17416962	17417284	+	29	NA	intron (Nvec_vc1.1_LOC5509353, intron 12 of 12)	-intron (Nvec_vc1.1_LOC5509353, intron 12 of 12)	-8738	Nvec_vc1.1_LOC116616247	Nvec_vc1.1_LOC116616247	Nvec_vc1.1_XM_032378287			LOC116616247			NA
Ncol_pos_R1.mLb.clN_peak_1756	NC_064035.1	9060914	9061157	+	29	NA	promoter-TSS (Nvec_NVE14949)	-promoter-TSS (Nvec_NVE14949)	-802	Nvec_NVE14949	Nvec_NVE14949	Nvec_NVE14949						NA
Ncol_pos_R1.mLb.clN_peak_4651	NC_064037.1	14315544	14316010	+	29	NA	Intergenic	Intergenic	26771	Nvec_vc1.1_LOC5510937	Nvec_vc1.1_LOC5510937	Nvec_vc1.1_XM_032380177			LOC5510937			NA
Ncol_pos_R1.mLb.clN_peak_11798	NC_064045.1	12178154	12178344	+	29	NA	exon (Nvec_vc1.1_LOC125557413, exon 1 of 1)	-exon (Nvec_vc1.1_LOC125557413, exon 1 of 1)	1674	Nvec_vc1.1_LOC125557413	Nvec_vc1.1_LOC125557413	Nvec_vc1.1_XM_048719996			LOC125557413			NA
Ncol_pos_R1.mLb.clN_peak_10545	NC_064044.1	4070630	4071190	+	29	NA	promoter-TSS (Nvec_vc1.1_LOC5507725)	-promoter-TSS (Nvec_vc1.1_LOC5507725)	33	Nvec_vc1.1_LOC5507725	Nvec_vc1.1_LOC5507725	Nvec_vc1.1_XM_001628295			LOC5507725			NA
Ncol_pos_R1.mLb.clN_peak_9549	NC_064043.1	2183984	2184277	+	29	NA	intron (Nvec_vc1.1_LOC116620705, intron 1 of 3)	-intron (Nvec_vc1.1_LOC116620705, intron 1 of 3)	1002	Nvec_vc1.1_LOC116620705	Nvec_vc1.1_LOC116620705	Nvec_vc1.1_XM_032386352			LOC116620705			NA
Ncol_pos_R1.mLb.clN_peak_6557	NC_064039.1	12625063	12625284	+	29	NA	intron (Nvec_vc1.1_LOC5520946, intron 45 of 57)	-intron (Nvec_vc1.1_LOC5520946, intron 45 of 57)	19470	Nvec_vc1.1_LOC5521045	Nvec_vc1.1_LOC5521045	Nvec_vc1.1_XM_032366066			LOC5521045			NA
Ncol_pos_R1.mLb.clN_peak_3947	NC_064037.1	2999810	3000284	+	29	NA	Intergenic	Intergenic	-1077	Nvec_vc1.1_LOC116617845	Nvec_vc1.1_LOC116617845	Nvec_vc1.1_XM_048726106			LOC116617845			NA
Ncol_pos_R1.mLb.clN_peak_8906	NC_064042.1	5546141	5546487	+	29	NA	exon (Nvec_vc1.1_LOC5504897, exon 33 of 33)	-exon (Nvec_vc1.1_LOC5504897, exon 33 of 33)	5731	Nvec_vc1.1_LOC5504911	Nvec_vc1.1_LOC5504911	Nvec_vc1.1_XM_048732056			LOC5504911			NA
Ncol_pos_R1.mLb.clN_peak_11541	NC_064045.1	7157290	7157810	+	29	NA	exon (Nvec_vc1.1_LOC5503869, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5503869, exon 1 of 1)	956	Nvec_vc1.1_LOC5503869	Nvec_vc1.1_LOC5503869	Nvec_vc1.1_XM_032372116			LOC5503869			NA
Ncol_pos_R1.mLb.clN_peak_13484	NC_064047.1	14586884	14587097	+	29	NA	intron (Nvec_vc1.1_LOC5502654, intron 1 of 2)	-intron (Nvec_vc1.1_LOC5502654, intron 1 of 2)	494	Nvec_vc1.1_LOC5502654	Nvec_vc1.1_LOC5502654	Nvec_vc1.1_XM_048721464			LOC5502654			NA
Ncol_pos_R1.mLb.clN_peak_9650	NC_064043.1	3717696	3717927	+	29	NA	promoter-TSS (Nvec_NVE2830)	-promoter-TSS (Nvec_NVE2830)	-247	Nvec_NVE2830	Nvec_NVE2830	Nvec_NVE2830						NA
Ncol_pos_R1.mLb.clN_peak_5610	NC_064038.1	14807349	14807587	+	29	NA	intron (Nvec_vc1.1_LOC5502251, intron 37 of 38)	-intron (Nvec_vc1.1_LOC5502251, intron 37 of 38)	22729	Nvec_vc1.1_LOC125563031	Nvec_vc1.1_LOC125563031	Nvec_vc1.1_XM_048727655			LOC125563031			NA
Ncol_pos_R1.mLb.clN_peak_3753	NC_064036.1	19437673	19438174	+	29	NA	intron (Nvec_vc1.1_LOC116616072, intron 7 of 7)	-intron (Nvec_vc1.1_LOC116616072, intron 7 of 7)	4502	Nvec_vc1.1_LOC116616072	Nvec_vc1.1_LOC116616072	Nvec_vc1.1_XM_032377872			LOC116616072			NA
Ncol_pos_R1.mLb.clN_peak_11460	NC_064045.1	6184547	6184756	+	29	NA	exon (Nvec_vc1.1_LOC5508293, exon 10 of 10)	-exon (Nvec_vc1.1_LOC5508293, exon 10 of 10)	-5556	Nvec_vc1.1_LOC5508306	Nvec_vc1.1_LOC5508306	Nvec_vc1.1_XM_001628849			LOC5508306			NA
Ncol_pos_R1.mLb.clN_peak_12087	NC_064046.1	1919911	1920120	+	29	NA	promoter-TSS (Nvec_vc1.1_LOC5508146)	-promoter-TSS (Nvec_vc1.1_LOC5508146)	-352	Nvec_vc1.1_LOC5508146	Nvec_vc1.1_LOC5508146	Nvec_vc1.1_XM_001628725			LOC5508146			NA
Ncol_pos_R1.mLb.clN_peak_6719	NC_064039.1	15385097	15385330	+	29	NA	Intergenic	Intergenic	5920	Nvec_vc1.1_LOC125568043	Nvec_vc1.1_LOC125568043	Nvec_vc1.1_XM_048729354			LOC125568043			NA
Ncol_pos_R1.mLb.clN_peak_2913	NC_064036.1	6324436	6324644	+	29	NA	Intergenic	Intergenic	-3184	Nvec_vc1.1_LOC116612168	Nvec_vc1.1_LOC116612168	Nvec_vc1.1_XM_048725515			LOC116612168			NA
Ncol_pos_R1.mLb.clN_peak_13789	NC_064048.1	5870675	5870945	+	29	NA	intron (Nvec_vc1.1_LOC5511371, intron 2 of 18)	-intron (Nvec_vc1.1_LOC5511371, intron 2 of 18)	18608	Nvec_vc1.1_LOC5511371	Nvec_vc1.1_LOC5511371	Nvec_vc1.1_XM_032380723			LOC5511371			NA
Ncol_pos_R1.mLb.clN_peak_8186	NC_064041.1	8772722	8773025	+	29	NA	exon (Nvec_vc1.1_LOC5519367, exon 42 of 42)	-exon (Nvec_vc1.1_LOC5519367, exon 42 of 42)	-7024	Nvec_vc1.1_LOC5519326	Nvec_vc1.1_LOC5519326	Nvec_vc1.1_XM_048731317			LOC5519326			NA
Ncol_pos_R1.mLb.clN_peak_10652	NC_064044.1	6375265	6375451	+	29	NA	intron (Nvec_vc1.1_LOC5508135, intron 7 of 26)	-intron (Nvec_vc1.1_LOC5508135, intron 7 of 26)	9452	Nvec_vc1.1_LOC5508135	Nvec_vc1.1_LOC5508135	Nvec_vc1.1_XM_048734327			LOC5508135			NA
Ncol_pos_R1.mLb.clN_peak_6545	NC_064039.1	12556075	12556786	+	29	NA	promoter-TSS (Nvec_vc1.1_LOC5520942)	-promoter-TSS (Nvec_vc1.1_LOC5520942)	-480	Nvec_vc1.1_LOC5520942	Nvec_vc1.1_LOC5520942	Nvec_vc1.1_XM_001640805			LOC5520942			NA
Ncol_pos_R1.mLb.clN_peak_5971	NC_064039.1	3956450	3956700	+	29	NA	intron (Nvec_vc1.1_LOC5501999, intron 2 of 13)	-intron (Nvec_vc1.1_LOC5501999, intron 2 of 13)	1320	Nvec_vc1.1_LOC5501999	Nvec_vc1.1_LOC5501999	Nvec_vc1.1_XM_032370272			LOC5501999			NA
Ncol_pos_R1.mLb.clN_peak_1669	NC_064035.1	7771833	7772091	+	29	NA	exon (Nvec_vc1.1_LOC116619300, exon 1 of 5)	-exon (Nvec_vc1.1_LOC116619300, exon 1 of 5)	113	Nvec_vc1.1_LOC116619300	Nvec_vc1.1_LOC116619300	Nvec_vc1.1_XM_032383963			LOC116619300			NA
Ncol_pos_R1.mLb.clN_peak_5435	NC_064038.1	10949353	10949706	+	29	NA	intron (Nvec_vc1.1_LOC5517610, intron 4 of 17)	-intron (Nvec_vc1.1_LOC5517610, intron 4 of 17)	5861	Nvec_vc1.1_LOC5517610	Nvec_vc1.1_LOC5517610	Nvec_vc1.1_XM_048727675			LOC5517610			NA
Ncol_pos_R1.mLb.clN_peak_11904	NC_064045.1	14133064	14133249	+	29	NA	exon (Nvec_v1g198549, exon 1 of 4)	-exon (Nvec_v1g198549, exon 1 of 4)	184	Nvec_v1g198549	Nvec_v1g198549	Nvec_v1g198549						NA
Ncol_pos_R1.mLb.clN_peak_179	NC_064034.1	3764443	3764736	+	29	NA	Intergenic	Intergenic	-4873	Nvec_vc1.1_LOC5517096	Nvec_vc1.1_LOC5517096	Nvec_vc1.1_XM_032387246			LOC5517096			NA
Ncol_pos_R1.mLb.clN_peak_8037	NC_064041.1	5790659	5790942	+	29	NA	intron (Nvec_vc1.1_LOC116613981, intron 1 of 6)	-intron (Nvec_vc1.1_LOC116613981, intron 1 of 6)	985	Nvec_vc1.1_LOC116613981	Nvec_vc1.1_LOC116613981	Nvec_vc1.1_XM_032374515			LOC116613981			NA
Ncol_pos_R1.mLb.clN_peak_13535	NC_064048.1	868475	868741	+	29	NA	intron (Nvec_vc1.1_LOC5513460, intron 1 of 1)	-intron (Nvec_vc1.1_LOC5513460, intron 1 of 1)	-8504	Nvec_vc1.1_LOC5513459	Nvec_vc1.1_LOC5513459	Nvec_vc1.1_XM_048722999			LOC5513459			NA
Ncol_pos_R1.mLb.clN_peak_9406	NC_064042.1	14741185	14741483	+	29	NA	intron (Nvec_vc1.1_LOC116605551, intron 5 of 16)	-intron (Nvec_vc1.1_LOC116605551, intron 5 of 16)	6661	Nvec_vc1.1_LOC5507907	Nvec_vc1.1_LOC5507907	Nvec_vc1.1_XM_048732116			LOC5507907			NA
Ncol_pos_R1.mLb.clN_peak_7431	NC_064040.1	11164295	11164503	+	29	NA	Intergenic	Intergenic	10366	Nvec_vc1.1_LOC116614511	Nvec_vc1.1_LOC116614511	Nvec_vc1.1_XM_032375602			LOC116614511			NA
Ncol_pos_R1.mLb.clN_peak_8190	NC_064041.1	8861880	8862391	+	29	NA	promoter-TSS (Nvec_vc1.1_LOC116603111)	-promoter-TSS (Nvec_vc1.1_LOC116603111)	-415	Nvec_vc1.1_LOC116603111	Nvec_vc1.1_LOC116603111	Nvec_vc1.1_XM_032364121			LOC116603111			NA
Ncol_pos_R1.mLb.clN_peak_12264	NC_064046.1	4547813	4548186	+	29	NA	exon (Nvec_vc1.1_LOC5501445, exon 1 of 6)	-exon (Nvec_vc1.1_LOC5501445, exon 1 of 6)	645	Nvec_vc1.1_LOC5501445	Nvec_vc1.1_LOC5501445	Nvec_vc1.1_XM_048720865			LOC5501445			NA
Ncol_pos_R1.mLb.clN_peak_1992	NC_064035.1	12865050	12865530	+	29	NA	intron (Nvec_vc1.1_LOC5521619, intron 19 of 26)	-intron (Nvec_vc1.1_LOC5521619, intron 19 of 26)	16890	Nvec_vc1.1_LOC5521619	Nvec_vc1.1_LOC5521619	Nvec_vc1.1_XM_032366840			LOC5521619			NA
Ncol_pos_R1.mLb.clN_peak_13830	NC_064048.1	6456175	6456417	+	29	NA	Intergenic	Intergenic	-12848	Nvec_vc1.1_LOC5506384	Nvec_vc1.1_LOC5506384	Nvec_vc1.1_XM_001627049			LOC5506384			NA
Ncol_pos_R1.mLb.clN_peak_3159	NC_064036.1	10266834	10267207	+	29	NA	promoter-TSS (Nvec_vc1.1_LOC5501844)	-promoter-TSS (Nvec_vc1.1_LOC5501844)	-165	Nvec_vc1.1_LOC5501844	Nvec_vc1.1_LOC5501844	Nvec_vc1.1_XM_032370149			LOC5501844			NA
Ncol_pos_R1.mLb.clN_peak_3616	NC_064036.1	16980003	16980217	+	29	NA	exon (Nvec_vc1.1_LOC5514256, exon 29 of 38)	-exon (Nvec_vc1.1_LOC5514256, exon 29 of 38)	-14159	Nvec_vc1.1_LOC5501815	Nvec_vc1.1_LOC5501815	Nvec_vc1.1_XM_048724748			LOC5501815			NA
Ncol_pos_R1.mLb.clN_peak_13365	NC_064047.1	10773845	10774054	+	29	NA	intron (Nvec_vc1.1_LOC5504710, intron 1 of 35)	-intron (Nvec_vc1.1_LOC5504710, intron 1 of 35)	794	Nvec_vc1.1_LOC5504710	Nvec_vc1.1_LOC5504710	Nvec_vc1.1_XM_048722106			LOC5504710			NA
Ncol_pos_R1.mLb.clN_peak_8261	NC_064041.1	10686275	10686533	+	29	NA	TTS (Nvec_vc1.1_LOC125570160)	-TTS (Nvec_vc1.1_LOC125570160)	-1282	Nvec_NVE17009	Nvec_NVE17009	Nvec_NVE17009						NA
Ncol_pos_R1.mLb.clN_peak_11586	NC_064045.1	8464075	8464319	+	29	NA	exon (Nvec_vc1.1_LOC5509598, exon 13 of 14)	-exon (Nvec_vc1.1_LOC5509598, exon 13 of 14)	8004	Nvec_vc1.1_LOC5509598	Nvec_vc1.1_LOC5509598	Nvec_vc1.1_XM_048719922			LOC5509598			NA
Ncol_pos_R1.mLb.clN_peak_5483	NC_064038.1	11648518	11648732	+	29	NA	promoter-TSS (Nvec_vc1.1_LOC5517641)	-promoter-TSS (Nvec_vc1.1_LOC5517641)	-359	Nvec_vc1.1_LOC5517641	Nvec_vc1.1_LOC5517641	Nvec_vc1.1_XM_032362138			LOC5517641			NA
Ncol_pos_R1.mLb.clN_peak_14068	NC_064048.1	12283637	12283849	+	29	NA	Intergenic	Intergenic	-3049	Nvec_v1g200157	Nvec_v1g200157	Nvec_v1g200157						NA
Ncol_pos_R1.mLb.clN_peak_10081	NC_064043.1	10418910	10419191	+	29	NA	promoter-TSS (Nvec_vc1.1_LOC5519257)	-promoter-TSS (Nvec_vc1.1_LOC5519257)	8	Nvec_vc1.1_LOC116603049	Nvec_vc1.1_LOC116603049	Nvec_vc1.1_XM_032363994			LOC116603049			NA
Ncol_pos_R1.mLb.clN_peak_7321	NC_064040.1	9508216	9508412	+	29	NA	intron (Nvec_vc1.1_LOC5504174, intron 15 of 23)	-intron (Nvec_vc1.1_LOC5504174, intron 15 of 23)	12132	Nvec_NVE12432	Nvec_NVE12432	Nvec_NVE12432						NA
Ncol_pos_R1.mLb.clN_peak_13505	NC_064048.1	356603	356996	+	29	NA	promoter-TSS (Nvec_NVE22131)	-promoter-TSS (Nvec_NVE22131)	-610	Nvec_NVE22131	Nvec_NVE22131	Nvec_NVE22131						NA
Ncol_pos_R1.mLb.clN_peak_10298	NC_064043.1	13821275	13821779	+	29	NA	intron (Nvec_vc1.1_LOC116604858, intron 8 of 9)	-intron (Nvec_vc1.1_LOC116604858, intron 8 of 9)	-6759	Nvec_vc1.1_LOC125573200	Nvec_vc1.1_LOC125573200	Nvec_vc1.1_XM_048733579			LOC125573200			NA
Ncol_pos_R1.mLb.clN_peak_12855	NC_064047.1	974330	974661	+	29	NA	intron (Nvec_vc1.1_LOC5512847, intron 48 of 77)	-intron (Nvec_vc1.1_LOC5512847, intron 48 of 77)	37383	Nvec_vc1.1_LOC116618519	Nvec_vc1.1_LOC116618519	Nvec_vc1.1_XM_032382277			LOC116618519			NA
