PeakID (cmd=annotatePeaks.pl Elav_pos_R3.mLb.clN_peaks.narrowPeak GCF_932526225.1_jaNemVect1.1_genomic.fna -gid -gtf Nvec_v4_merged_annotation_sort.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Elav_pos_R3.mLb.clN_peak_9884	NC_064041.1	10510339	10510770	+	44	NA	exon (Nvec_vc1.1_LOC5503900, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5503900, exon 1 of 1)	1640	Nvec_vc1.1_LOC5503900	Nvec_vc1.1_LOC5503900	Nvec_vc1.1_XM_032372156			LOC5503900			NA
Elav_pos_R3.mLb.clN_peak_4046	NC_064036.1	13147374	13147834	+	44	NA	intron (Nvec_vc1.1_LOC5518660, intron 1 of 9)	-intron (Nvec_vc1.1_LOC5518660, intron 1 of 9)	1738	Nvec_vc1.1_LOC5518660	Nvec_vc1.1_LOC5518660	Nvec_vc1.1_XM_032363425			LOC5518660			NA
Elav_pos_R3.mLb.clN_peak_9907	NC_064041.1	10882369	10882582	+	44	NA	intron (Nvec_vc1.1_LOC5515291, intron 1 of 17)	-intron (Nvec_vc1.1_LOC5515291, intron 1 of 17)	3261	Nvec_vc1.1_LOC5515291	Nvec_vc1.1_LOC5515291	Nvec_vc1.1_XM_048731618			LOC5515291			NA
Elav_pos_R3.mLb.clN_peak_6934	NC_064039.1	859584	860208	+	44	NA	Intergenic	Intergenic	-6506	Nvec_vc1.1_LOC5510528	Nvec_vc1.1_LOC5510528	Nvec_vc1.1_XM_048728578			LOC5510528			NA
Elav_pos_R3.mLb.clN_peak_15881	NC_064047.1	9042256	9042713	+	44	NA	intron (Nvec_vc1.1_LOC5509923, intron 2 of 15)	-intron (Nvec_vc1.1_LOC5509923, intron 2 of 15)	1466	Nvec_vc1.1_LOC5509923	Nvec_vc1.1_LOC5509923	Nvec_vc1.1_XM_048721600			LOC5509923			NA
Elav_pos_R3.mLb.clN_peak_119	NC_064034.1	2486272	2486654	+	44	NA	intron (Nvec_vc1.1_LOC5509821, intron 3 of 17)	-intron (Nvec_vc1.1_LOC5509821, intron 3 of 17)	1647	Nvec_vc1.1_LOC5509821	Nvec_vc1.1_LOC5509821	Nvec_vc1.1_XM_001630284			LOC5509821			NA
Elav_pos_R3.mLb.clN_peak_7330	NC_064039.1	5640265	5641320	+	44	NA	TTS (Nvec_NVE16374)	-TTS (Nvec_NVE16374)	-2173	Nvec_vc1.1_LOC5521423	Nvec_vc1.1_LOC5521423	Nvec_vc1.1_XM_032366733			LOC5521423			NA
Elav_pos_R3.mLb.clN_peak_6872	NC_064039.1	160820	161410	+	44	NA	TTS (Nvec_vc1.1_LOC116617811)	-TTS (Nvec_vc1.1_LOC116617811)	9909	Nvec_vc1.1_LOC116617811	Nvec_vc1.1_LOC116617811	Nvec_vc1.1_XM_048729523			LOC116617811			NA
Elav_pos_R3.mLb.clN_peak_7851	NC_064039.1	11977796	11978161	+	44	NA	Intergenic	Intergenic	-2838	Nvec_vc1.1_LOC5520911	Nvec_vc1.1_LOC5520911	Nvec_vc1.1_XM_001640781			LOC5520911			NA
Elav_pos_R3.mLb.clN_peak_5470	NC_064037.1	13053800	13054697	+	44	NA	exon (Nvec_vc1.1_LOC116617545, exon 29 of 32)	-exon (Nvec_vc1.1_LOC116617545, exon 29 of 32)	-9851	Nvec_vc1.1_LOC116617542	Nvec_vc1.1_LOC116617542	Nvec_vc1.1_XM_032380294			LOC116617542			NA
Elav_pos_R3.mLb.clN_peak_3778	NC_064036.1	10065800	10066044	+	44	NA	intron (Nvec_vc1.1_LOC5513278, intron 3 of 21)	-intron (Nvec_vc1.1_LOC5513278, intron 3 of 21)	14524	Nvec_vc1.1_LOC125561258	Nvec_vc1.1_LOC125561258	Nvec_vc1.1_XM_048725178			LOC125561258			NA
Elav_pos_R3.mLb.clN_peak_7831	NC_064039.1	11775612	11776300	+	44	NA	exon (Nvec_vc1.1_LOC116618074, exon 1 of 2)	-exon (Nvec_vc1.1_LOC116618074, exon 1 of 2)	2316	Nvec_vc1.1_LOC116618074	Nvec_vc1.1_LOC116618074	Nvec_vc1.1_XM_048729213			LOC116618074			NA
Elav_pos_R3.mLb.clN_peak_6961	NC_064039.1	1098674	1099066	+	44	NA	intron (Nvec_vc1.1_LOC116617231, intron 2 of 23)	-intron (Nvec_vc1.1_LOC116617231, intron 2 of 23)	1442	Nvec_vc1.1_LOC116617231	Nvec_vc1.1_LOC116617231	Nvec_vc1.1_XM_048729037			LOC116617231			NA
Elav_pos_R3.mLb.clN_peak_13509	NC_064045.1	3426088	3426969	+	44	NA	intron (Nvec_vc1.1_LOC5516909, intron 2 of 32)	-intron (Nvec_vc1.1_LOC5516909, intron 2 of 32)	1302	Nvec_vc1.1_LOC5516909	Nvec_vc1.1_LOC5516909	Nvec_vc1.1_XM_001636908			LOC5516909			NA
Elav_pos_R3.mLb.clN_peak_8699	NC_064040.1	8100632	8100867	+	44	NA	promoter-TSS (Nvec_vc1.1_LOC5504436)	-promoter-TSS (Nvec_vc1.1_LOC5504436)	-332	Nvec_vc1.1_LOC5504436	Nvec_vc1.1_LOC5504436	Nvec_vc1.1_XM_048730446			LOC5504436			NA
Elav_pos_R3.mLb.clN_peak_13759	NC_064045.1	6716587	6716933	+	44	NA	intron (Nvec_vc1.1_LOC5510092, intron 1 of 9)	-intron (Nvec_vc1.1_LOC5510092, intron 1 of 9)	1547	Nvec_vc1.1_LOC5510092	Nvec_vc1.1_LOC5510092	Nvec_vc1.1_XM_032379225			LOC5510092			NA
Elav_pos_R3.mLb.clN_peak_16335	NC_064048.1	2785847	2786178	+	43	NA	TTS (Nvec_vc1.1_LOC5510821)	-TTS (Nvec_vc1.1_LOC5510821)	1036	Nvec_vc1.1_LOC125560648	Nvec_vc1.1_LOC125560648	Nvec_vc1.1_XM_048722631			LOC125560648			NA
Elav_pos_R3.mLb.clN_peak_2652	NC_064035.1	16445187	16445843	+	43	NA	TTS (Nvec_vc1.1_LOC5515714)	-TTS (Nvec_vc1.1_LOC5515714)	-1477	Nvec_vc1.1_LOC5515703	Nvec_vc1.1_LOC5515703	Nvec_vc1.1_XM_032385610			LOC5515703			NA
Elav_pos_R3.mLb.clN_peak_15934	NC_064047.1	9833044	9833309	+	43	NA	Intergenic	Intergenic	-4299	Nvec_vc1.1_LOC5510333	Nvec_vc1.1_LOC5510333	Nvec_vc1.1_XM_001630767			LOC5510333			NA
Elav_pos_R3.mLb.clN_peak_16949	NW_026019272.1	56322	56544	+	43	NA	intron (Nvec_v1g245486, intron 1 of 4)	-intron (Nvec_v1g245486, intron 1 of 4)	533	Nvec_v1g245486	Nvec_v1g245486	Nvec_v1g245486						NA
Elav_pos_R3.mLb.clN_peak_11023	NC_064042.1	11290299	11290570	+	43	NA	exon (Nvec_vc1.1_LOC116618484, exon 2 of 2)	-exon (Nvec_vc1.1_LOC116618484, exon 2 of 2)	4091	Nvec_vc1.1_LOC116618484	Nvec_vc1.1_LOC116618484	Nvec_vc1.1_XM_048732274			LOC116618484			NA
Elav_pos_R3.mLb.clN_peak_9617	NC_064041.1	5981865	5982428	+	43	NA	exon (Nvec_vc1.1_LOC5507259, exon 2 of 2)	-exon (Nvec_vc1.1_LOC5507259, exon 2 of 2)	3694	Nvec_vc1.1_LOC5507259	Nvec_vc1.1_LOC5507259	Nvec_vc1.1_XM_001627842			LOC5507259			NA
Elav_pos_R3.mLb.clN_peak_3773	NC_064036.1	10036619	10037530	+	43	NA	TTS (Nvec_vc1.1_LOC5513276)	-TTS (Nvec_vc1.1_LOC5513276)	386	Nvec_vc1.1_LOC116618711	Nvec_vc1.1_LOC116618711	Nvec_vc1.1_XM_032382739			LOC116618711			NA
Elav_pos_R3.mLb.clN_peak_10434	NC_064042.1	2763048	2763587	+	43	NA	TTS (Nvec_vc1.1_LOC5511626)	-TTS (Nvec_vc1.1_LOC5511626)	-1274	Nvec_vc1.1_LOC5511614	Nvec_vc1.1_LOC5511614	Nvec_vc1.1_XM_032381044			LOC5511614			NA
Elav_pos_R3.mLb.clN_peak_7782	NC_064039.1	11161818	11162366	+	43	NA	Intergenic	Intergenic	4892	Nvec_vc1.1_LOC116608936	Nvec_vc1.1_LOC116608936	Nvec_vc1.1_XM_032370013			LOC116608936			NA
Elav_pos_R3.mLb.clN_peak_7553	NC_064039.1	8506406	8506621	+	43	NA	promoter-TSS (Nvec_vc1.1_LOC5508371)	-promoter-TSS (Nvec_vc1.1_LOC5508371)	-58	Nvec_vc1.1_LOC5508371	Nvec_vc1.1_LOC5508371	Nvec_vc1.1_XM_048729484			LOC5508371			NA
Elav_pos_R3.mLb.clN_peak_1740	NC_064035.1	3816882	3817320	+	43	NA	intron (Nvec_vc1.1_LOC5514842, intron 6 of 15)	-intron (Nvec_vc1.1_LOC5514842, intron 6 of 15)	3444	Nvec_vc1.1_LOC5514842	Nvec_vc1.1_LOC5514842	Nvec_vc1.1_XM_048724403			LOC5514842			NA
Elav_pos_R3.mLb.clN_peak_2101	NC_064035.1	8618625	8619023	+	43	NA	exon (Nvec_vc1.1_LOC116620839, exon 19 of 21)	-exon (Nvec_vc1.1_LOC116620839, exon 19 of 21)	7331	Nvec_NVE14898	Nvec_NVE14898	Nvec_NVE14898						NA
Elav_pos_R3.mLb.clN_peak_9263	NC_064040.1	16092556	16092940	+	43	NA	intron (Nvec_vc1.1_LOC5501003, intron 1 of 2)	-intron (Nvec_vc1.1_LOC5501003, intron 1 of 2)	2529	Nvec_vc1.1_LOC5501003	Nvec_vc1.1_LOC5501003	Nvec_vc1.1_XM_001622321			LOC5501003			NA
Elav_pos_R3.mLb.clN_peak_10772	NC_064042.1	7678464	7678760	+	43	NA	Intergenic	Intergenic	-1988	Nvec_vc1.1_LOC5503212	Nvec_vc1.1_LOC5503212	Nvec_vc1.1_XM_048733145			LOC5503212			NA
Elav_pos_R3.mLb.clN_peak_243	NC_064034.1	4141912	4142166	+	43	NA	intron (Nvec_vc1.1_LOC5517114, intron 4 of 28)	-intron (Nvec_vc1.1_LOC5517114, intron 4 of 28)	6382	Nvec_vc1.1_LOC5517114	Nvec_vc1.1_LOC5517114	Nvec_vc1.1_XM_032387125			LOC5517114			NA
Elav_pos_R3.mLb.clN_peak_8582	NC_064040.1	6573687	6574009	+	43	NA	Intergenic	Intergenic	-6623	Nvec_vc1.1_LOC5520842	Nvec_vc1.1_LOC5520842	Nvec_vc1.1_XM_048730790			LOC5520842			NA
Elav_pos_R3.mLb.clN_peak_12878	NC_064044.1	7555095	7555571	+	43	NA	intron (Nvec_vc1.1_LOC5518471, intron 2 of 2)	-intron (Nvec_vc1.1_LOC5518471, intron 2 of 2)	2422	Nvec_vc1.1_LOC5518471	Nvec_vc1.1_LOC5518471	Nvec_vc1.1_XM_032363169			LOC5518471			NA
Elav_pos_R3.mLb.clN_peak_14353	NC_064046.1	291898	292658	+	43	NA	promoter-TSS (Nvec_vc1.1_LOC5508576)	-promoter-TSS (Nvec_vc1.1_LOC5508576)	-38	Nvec_vc1.1_LOC5508576	Nvec_vc1.1_LOC5508576	Nvec_vc1.1_XM_032377312			LOC5508576			NA
Elav_pos_R3.mLb.clN_peak_1298	NC_064034.1	19072585	19072809	+	43	NA	promoter-TSS (Nvec_vc1.1_LOC5512325)	-promoter-TSS (Nvec_vc1.1_LOC5512325)	-581	Nvec_vc1.1_LOC5512325	Nvec_vc1.1_LOC5512325	Nvec_vc1.1_XM_032381755			LOC5512325			NA
Elav_pos_R3.mLb.clN_peak_12771	NC_064044.1	5632493	5633515	+	43	NA	promoter-TSS (Nvec_vc1.1_LOC5505447)	-promoter-TSS (Nvec_vc1.1_LOC5505447)	-4	Nvec_vc1.1_LOC5505447	Nvec_vc1.1_LOC5505447	Nvec_vc1.1_XM_032373866			LOC5505447			NA
Elav_pos_R3.mLb.clN_peak_13439	NC_064045.1	2096696	2097236	+	43	NA	exon (Nvec_vc1.1_LOC116616361, exon 1 of 1)	-exon (Nvec_vc1.1_LOC116616361, exon 1 of 1)	3139	Nvec_vc1.1_LOC116616361	Nvec_vc1.1_LOC116616361	Nvec_vc1.1_XM_032378460			LOC116616361			NA
Elav_pos_R3.mLb.clN_peak_6630	NC_064038.1	12826416	12826682	+	43	NA	Intergenic	Intergenic	13693	Nvec_v1g205553	Nvec_v1g205553	Nvec_v1g205553						NA
Elav_pos_R3.mLb.clN_peak_9775	NC_064041.1	8562253	8562475	+	43	NA	TTS (Nvec_vc1.1_LOC5519323)	-TTS (Nvec_vc1.1_LOC5519323)	4288	Nvec_vc1.1_LOC5519323	Nvec_vc1.1_LOC5519323	Nvec_vc1.1_XM_001639216			LOC5519323			NA
Elav_pos_R3.mLb.clN_peak_577	NC_064034.1	8623375	8623624	+	43	NA	exon (Nvec_vc1.1_LOC116603714, exon 2 of 2)	-exon (Nvec_vc1.1_LOC116603714, exon 2 of 2)	6539	Nvec_vc1.1_LOC116603714	Nvec_vc1.1_LOC116603714	Nvec_vc1.1_XM_032365331			LOC116603714			NA
Elav_pos_R3.mLb.clN_peak_16371	NC_064048.1	3531986	3532446	+	43	NA	Intergenic	Intergenic	19140	Nvec_vc1.1_LOC116619984	Nvec_vc1.1_LOC116619984	Nvec_vc1.1_XM_032385373			LOC116619984			NA
Elav_pos_R3.mLb.clN_peak_5270	NC_064037.1	10165680	10166586	+	43	NA	Intergenic	Intergenic	-2806	Nvec_vc1.1_LOC5513714	Nvec_vc1.1_LOC5513714	Nvec_vc1.1_XM_001633901			LOC5513714			NA
Elav_pos_R3.mLb.clN_peak_6848	NC_064038.1	18069571	18070072	+	43	NA	Intergenic	Intergenic	3607	Nvec_vc1.1_LOC116617947	Nvec_vc1.1_LOC116617947	Nvec_vc1.1_XM_032381175			LOC116617947			NA
Elav_pos_R3.mLb.clN_peak_12852	NC_064044.1	7190075	7190826	+	43	NA	promoter-TSS (Nvec_vc1.1_LOC5518408)	-promoter-TSS (Nvec_vc1.1_LOC5518408)	-49	Nvec_vc1.1_LOC5518408	Nvec_vc1.1_LOC5518408	Nvec_vc1.1_XM_032363163			LOC5518408			NA
Elav_pos_R3.mLb.clN_peak_1880	NC_064035.1	5649180	5649538	+	43	NA	intron (Nvec_vc1.1_LOC5505230, intron 2 of 13)	-intron (Nvec_vc1.1_LOC5505230, intron 2 of 13)	9406	Nvec_vc1.1_LOC5505230	Nvec_vc1.1_LOC5505230	Nvec_vc1.1_XM_048723636			LOC5505230			NA
Elav_pos_R3.mLb.clN_peak_2694	NC_064035.1	16934411	16934659	+	43	NA	intron (Nvec_vc1.1_LOC116620029, intron 1 of 4)	-intron (Nvec_vc1.1_LOC116620029, intron 1 of 4)	1005	Nvec_vc1.1_LOC116620029	Nvec_vc1.1_LOC116620029	Nvec_vc1.1_XM_032385539			LOC116620029			NA
Elav_pos_R3.mLb.clN_peak_5198	NC_064037.1	9269001	9269388	+	43	NA	Intergenic	Intergenic	-1280	Nvec_vc1.1_LOC5522250	Nvec_vc1.1_LOC5522250	Nvec_vc1.1_XM_032367768			LOC5522250			NA
Elav_pos_R3.mLb.clN_peak_6706	NC_064038.1	13955893	13956172	+	43	NA	Intergenic	Intergenic	-6698	Nvec_vc1.1_LOC5513992	Nvec_vc1.1_LOC5513992	Nvec_vc1.1_XM_032383560			LOC5513992			NA
Elav_pos_R3.mLb.clN_peak_2020	NC_064035.1	7557856	7558254	+	43	NA	promoter-TSS (Nvec_vc1.1_LOC5514338)	-promoter-TSS (Nvec_vc1.1_LOC5514338)	-769	Nvec_vc1.1_LOC5514338	Nvec_vc1.1_LOC5514338	Nvec_vc1.1_XM_032383905			LOC5514338			NA
Elav_pos_R3.mLb.clN_peak_1441	NC_064034.1	21154728	21155531	+	43	NA	Intergenic	Intergenic	-4521	Nvec_vc1.1_LOC5518235	Nvec_vc1.1_LOC5518235	Nvec_vc1.1_XM_032363017			LOC5518235			NA
Elav_pos_R3.mLb.clN_peak_3578	NC_064036.1	7256353	7256784	+	43	NA	exon (Nvec_vc1.1_LOC5513657, exon 1 of 3)	-exon (Nvec_vc1.1_LOC5513657, exon 1 of 3)	810	Nvec_vc1.1_LOC5513657	Nvec_vc1.1_LOC5513657	Nvec_vc1.1_XM_001633818			LOC5513657			NA
Elav_pos_R3.mLb.clN_peak_14189	NC_064045.1	13389384	13389696	+	43	NA	exon (Nvec_vc1.1_LOC5520150, exon 3 of 28)	-exon (Nvec_vc1.1_LOC5520150, exon 3 of 28)	10447	Nvec_vc1.1_LOC5520150	Nvec_vc1.1_LOC5520150	Nvec_vc1.1_XM_048719892			LOC5520150			NA
Elav_pos_R3.mLb.clN_peak_4203	NC_064036.1	15134570	15134933	+	43	NA	promoter-TSS (Nvec_vc1.1_LOC5522287)	-promoter-TSS (Nvec_vc1.1_LOC5522287)	-475	Nvec_vc1.1_LOC5522287	Nvec_vc1.1_LOC5522287	Nvec_vc1.1_XM_001641865			LOC5522287			NA
Elav_pos_R3.mLb.clN_peak_10204	NC_064041.1	16044116	16044407	+	43	NA	exon (Nvec_vc1.1_LOC5505361, exon 3 of 3)	-exon (Nvec_vc1.1_LOC5505361, exon 3 of 3)	4908	Nvec_vc1.1_LOC5505361	Nvec_vc1.1_LOC5505361	Nvec_vc1.1_XM_032373781			LOC5505361			NA
Elav_pos_R3.mLb.clN_peak_7446	NC_064039.1	7000713	7000955	+	43	NA	Intergenic	Intergenic	-4615	Nvec_v1g23357	Nvec_v1g23357	Nvec_v1g23357						NA
Elav_pos_R3.mLb.clN_peak_1825	NC_064035.1	5066537	5066863	+	43	NA	intron (Nvec_vc1.1_LOC116613497, intron 4 of 4)	-intron (Nvec_vc1.1_LOC116613497, intron 4 of 4)	9789	Nvec_vc1.1_LOC5505679	Nvec_vc1.1_LOC5505679	Nvec_vc1.1_XM_001626402			LOC5505679			NA
Elav_pos_R3.mLb.clN_peak_16570	NC_064048.1	6142390	6142740	+	43	NA	intron (Nvec_vc1.1_LOC5511389, intron 1 of 7)	-intron (Nvec_vc1.1_LOC5511389, intron 1 of 7)	1579	Nvec_vc1.1_LOC5511389	Nvec_vc1.1_LOC5511389	Nvec_vc1.1_XM_048722549			LOC5511389			NA
Elav_pos_R3.mLb.clN_peak_7660	NC_064039.1	9871318	9871635	+	43	NA	exon (Nvec_vc1.1_LOC5519880, exon 1 of 8)	-exon (Nvec_vc1.1_LOC5519880, exon 1 of 8)	111	Nvec_vc1.1_LOC5519880	Nvec_vc1.1_LOC5519880	Nvec_vc1.1_XM_048728858			LOC5519880			NA
Elav_pos_R3.mLb.clN_peak_4826	NC_064037.1	4737529	4737842	+	43	NA	intron (Nvec_vc1.1_LOC125561773, intron 5 of 7)	-intron (Nvec_vc1.1_LOC125561773, intron 5 of 7)	5864	Nvec_vc1.1_LOC5512887	Nvec_vc1.1_LOC5512887	Nvec_vc1.1_XM_032382425			LOC5512887			NA
Elav_pos_R3.mLb.clN_peak_7605	NC_064039.1	9240229	9240511	+	43	NA	Intergenic	Intergenic	5052	Nvec_vc1.1_LOC5519763	Nvec_vc1.1_LOC5519763	Nvec_vc1.1_XM_032364784			LOC5519763			NA
Elav_pos_R3.mLb.clN_peak_12066	NC_064043.1	9607750	9608034	+	43	NA	TTS (Nvec_vc1.1_LOC5502580)	-TTS (Nvec_vc1.1_LOC5502580)	15536	Nvec_NVE15707	Nvec_NVE15707	Nvec_NVE15707						NA
Elav_pos_R3.mLb.clN_peak_2176	NC_064035.1	9514150	9514390	+	43	NA	intron (Nvec_vc1.1_LOC5521230, intron 2 of 6)	-intron (Nvec_vc1.1_LOC5521230, intron 2 of 6)	5749	Nvec_vc1.1_LOC5521230	Nvec_vc1.1_LOC5521230	Nvec_vc1.1_XM_048723945			LOC5521230			NA
Elav_pos_R3.mLb.clN_peak_10846	NC_064042.1	8648879	8649380	+	42	NA	Intergenic	Intergenic	13228	Nvec_vc1.1_LOC5515398	Nvec_vc1.1_LOC5515398	Nvec_vc1.1_XM_032385137			LOC5515398			NA
Elav_pos_R3.mLb.clN_peak_12138	NC_064043.1	10544343	10544878	+	42	NA	Intergenic	Intergenic	-5127	Nvec_vc1.1_LOC5519253	Nvec_vc1.1_LOC5519253	Nvec_vc1.1_XM_048733417			LOC5519253			NA
Elav_pos_R3.mLb.clN_peak_12908	NC_064044.1	8039441	8040008	+	42	NA	promoter-TSS (Nvec_vc1.1_LOC116602014)	-promoter-TSS (Nvec_vc1.1_LOC116602014)	53	Nvec_vc1.1_LOC116602014	Nvec_vc1.1_LOC116602014	Nvec_vc1.1_XM_032363029			LOC116602014			NA
Elav_pos_R3.mLb.clN_peak_8565	NC_064040.1	6371163	6371527	+	42	NA	Intergenic	Intergenic	-3089	Nvec_vc1.1_LOC5520835	Nvec_vc1.1_LOC5520835	Nvec_vc1.1_XM_032365917			LOC5520835			NA
Elav_pos_R3.mLb.clN_peak_7564	NC_064039.1	8713788	8714037	+	42	NA	promoter-TSS (Nvec_vc1.1_LOC5508577)	-promoter-TSS (Nvec_vc1.1_LOC5508577)	47	Nvec_vc1.1_LOC5508577	Nvec_vc1.1_LOC5508577	Nvec_vc1.1_XM_048729276			LOC5508577			NA
Elav_pos_R3.mLb.clN_peak_608	NC_064034.1	8869840	8870187	+	42	NA	intron (Nvec_vc1.1_LOC5520369, intron 8 of 9)	-intron (Nvec_vc1.1_LOC5520369, intron 8 of 9)	7097	Nvec_vc1.1_LOC5520369	Nvec_vc1.1_LOC5520369	Nvec_vc1.1_XM_048729427			LOC5520369			NA
Elav_pos_R3.mLb.clN_peak_2763	NC_064035.1	17905667	17905939	+	42	NA	exon (Nvec_vc1.1_LOC5508767, exon 1 of 24)	-exon (Nvec_vc1.1_LOC5508767, exon 1 of 24)	134	Nvec_vc1.1_LOC5508767	Nvec_vc1.1_LOC5508767	Nvec_vc1.1_XM_048723368			LOC5508767			NA
Elav_pos_R3.mLb.clN_peak_2419	NC_064035.1	12889158	12889517	+	42	NA	promoter-TSS (Nvec_vc1.1_LOC116604461)	-promoter-TSS (Nvec_vc1.1_LOC116604461)	-501	Nvec_vc1.1_LOC116604461	Nvec_vc1.1_LOC116604461	Nvec_vc1.1_XM_032366869			LOC116604461			NA
Elav_pos_R3.mLb.clN_peak_13573	NC_064045.1	4223564	4223834	+	42	NA	intron (Nvec_vc1.1_LOC5497963, intron 1 of 7)	-intron (Nvec_vc1.1_LOC5497963, intron 1 of 7)	643	Nvec_vc1.1_LOC5497963	Nvec_vc1.1_LOC5497963	Nvec_vc1.1_XM_048720244			LOC5497963			NA
Elav_pos_R3.mLb.clN_peak_13112	NC_064044.1	11450179	11450404	+	42	NA	Intergenic	Intergenic	-4694	Nvec_vc1.1_LOC5504404	Nvec_vc1.1_LOC5504404	Nvec_vc1.1_XM_048734428			LOC5504404			NA
Elav_pos_R3.mLb.clN_peak_7701	NC_064039.1	10160631	10161179	+	42	NA	Intergenic	Intergenic	-3834	Nvec_vc1.1_LOC5519812	Nvec_vc1.1_LOC5519812	Nvec_vc1.1_XM_032364815			LOC5519812			NA
Elav_pos_R3.mLb.clN_peak_10012	NC_064041.1	13031289	13031895	+	42	NA	promoter-TSS (Nvec_vc1.1_LOC116620258)	-promoter-TSS (Nvec_vc1.1_LOC116620258)	-120	Nvec_vc1.1_LOC116620258	Nvec_vc1.1_LOC116620258	Nvec_vc1.1_XM_048731260			LOC116620258			NA
Elav_pos_R3.mLb.clN_peak_429	NC_064034.1	6491105	6491467	+	42	NA	exon (Nvec_vc1.1_LOC116602995, exon 4 of 4)	-exon (Nvec_vc1.1_LOC116602995, exon 4 of 4)	2781	Nvec_vc1.1_LOC116602995	Nvec_vc1.1_LOC116602995	Nvec_vc1.1_XM_048730834			LOC116602995			NA
Elav_pos_R3.mLb.clN_peak_8218	NC_064040.1	1464954	1465568	+	42	NA	exon (Nvec_vc1.1_LOC5511964, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5511964, exon 1 of 1)	1501	Nvec_vc1.1_LOC5511964	Nvec_vc1.1_LOC5511964	Nvec_vc1.1_XM_032381356			LOC5511964			NA
Elav_pos_R3.mLb.clN_peak_8962	NC_064040.1	11575948	11576157	+	42	NA	intron (Nvec_vc1.1_LOC5504959, intron 6 of 10)	-intron (Nvec_vc1.1_LOC5504959, intron 6 of 10)	6353	Nvec_vc1.1_LOC5504959	Nvec_vc1.1_LOC5504959	Nvec_vc1.1_XM_032373337			LOC5504959			NA
Elav_pos_R3.mLb.clN_peak_8484	NC_064040.1	5368120	5369127	+	42	NA	TTS (Nvec_vc1.1_LOC5507004)	-TTS (Nvec_vc1.1_LOC5507004)	-2529	Nvec_NVE7368	Nvec_NVE7368	Nvec_NVE7368						NA
Elav_pos_R3.mLb.clN_peak_12087	NC_064043.1	9917104	9917337	+	42	NA	intron (Nvec_vc1.1_LOC5519218, intron 1 of 1)	-intron (Nvec_vc1.1_LOC5519218, intron 1 of 1)	-2040	Nvec_vc1.1_LOC5519284	Nvec_vc1.1_LOC5519284	Nvec_vc1.1_XM_032364097			LOC5519284			NA
Elav_pos_R3.mLb.clN_peak_3543	NC_064036.1	6993800	6994210	+	42	NA	intron (Nvec_vc1.1_LOC5513633, intron 1 of 2)	-intron (Nvec_vc1.1_LOC5513633, intron 1 of 2)	1901	Nvec_vc1.1_LOC5513633	Nvec_vc1.1_LOC5513633	Nvec_vc1.1_XM_032383218			LOC5513633			NA
Elav_pos_R3.mLb.clN_peak_6179	NC_064038.1	6067558	6067848	+	42	NA	exon (Nvec_vc1.1_LOC5511186, exon 1 of 4)	-exon (Nvec_vc1.1_LOC5511186, exon 1 of 4)	664	Nvec_vc1.1_LOC5511186	Nvec_vc1.1_LOC5511186	Nvec_vc1.1_XM_032380417			LOC5511186			NA
Elav_pos_R3.mLb.clN_peak_10725	NC_064042.1	7017548	7018320	+	42	NA	Intergenic	Intergenic	6222	Nvec_vc1.1_LOC5518138	Nvec_vc1.1_LOC5518138	Nvec_vc1.1_XM_032362708			LOC5518138			NA
Elav_pos_R3.mLb.clN_peak_11640	NC_064043.1	4673925	4674464	+	42	NA	intron (Nvec_vc1.1_LOC5510230, intron 1 of 28)	-intron (Nvec_vc1.1_LOC5510230, intron 1 of 28)	1552	Nvec_vc1.1_LOC5510230	Nvec_vc1.1_LOC5510230	Nvec_vc1.1_XM_048733399			LOC5510230			NA
Elav_pos_R3.mLb.clN_peak_9388	NC_064041.1	1567360	1567674	+	42	NA	Intergenic	Intergenic	10864	Nvec_vc1.1_LOC116601145	Nvec_vc1.1_LOC116601145	Nvec_vc1.1_XM_048731471			LOC116601145			NA
Elav_pos_R3.mLb.clN_peak_6779	NC_064038.1	16531772	16532242	+	42	NA	Intergenic	Intergenic	12512	Nvec_vc1.1_LOC5508080	Nvec_vc1.1_LOC5508080	Nvec_vc1.1_XM_001628633			LOC5508080			NA
Elav_pos_R3.mLb.clN_peak_14669	NC_064046.1	4260226	4260508	+	42	NA	promoter-TSS (Nvec_vc1.1_LOC5512268)	-promoter-TSS (Nvec_vc1.1_LOC5512268)	75	Nvec_vc1.1_LOC5512268	Nvec_vc1.1_LOC5512268	Nvec_vc1.1_XM_048720569			LOC5512268			NA
Elav_pos_R3.mLb.clN_peak_8618	NC_064040.1	7119197	7119677	+	42	NA	intron (Nvec_vc1.1_LOC5520865, intron 1 of 1)	-intron (Nvec_vc1.1_LOC5520865, intron 1 of 1)	1693	Nvec_vc1.1_LOC5520865	Nvec_vc1.1_LOC5520865	Nvec_vc1.1_XM_032365727			LOC5520865			NA
