PeakID (cmd=annotatePeaks.pl Fox_pos_R2.mLb.clN_peaks.narrowPeak GCF_932526225.1_jaNemVect1.1_genomic.fna -gid -gtf Nvec_v4_merged_annotation_sort.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Fox_pos_R2.mLb.clN_peak_6445	NC_064038.1	6424295	6424544	+	31	NA	exon (Nvec_vc1.1_LOC5503030, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5503030, exon 1 of 1)	112	Nvec_vc1.1_LOC5503030	Nvec_vc1.1_LOC5503030	Nvec_vc1.1_XM_001624096			LOC5503030			NA
Fox_pos_R2.mLb.clN_peak_2010	NC_064035.1	5956710	5956971	+	31	NA	Intergenic	Intergenic	-2502	Nvec_vc1.1_LOC5517927	Nvec_vc1.1_LOC5517927	Nvec_vc1.1_XM_001637804			LOC5517927			NA
Fox_pos_R2.mLb.clN_peak_3530	NC_064036.1	4847425	4847880	+	31	NA	exon (Nvec_vc1.1_LOC5512636, exon 18 of 26)	-exon (Nvec_vc1.1_LOC5512636, exon 18 of 26)	8881	Nvec_vc1.1_LOC5512603	Nvec_vc1.1_LOC5512603	Nvec_vc1.1_XM_048724960			LOC5512603			NA
Fox_pos_R2.mLb.clN_peak_17162	NC_064048.1	4621840	4622023	+	31	NA	promoter-TSS (Nvec_vc1.1_LOC5509273)	-promoter-TSS (Nvec_vc1.1_LOC5509273)	-27	Nvec_vc1.1_LOC5509273	Nvec_vc1.1_LOC5509273	Nvec_vc1.1_XM_032378192			LOC5509273			NA
Fox_pos_R2.mLb.clN_peak_16113	NC_064047.1	1651844	1652114	+	31	NA	intron (Nvec_vc1.1_LOC116602256, intron 2 of 12)	-intron (Nvec_vc1.1_LOC116602256, intron 2 of 12)	1741	Nvec_vc1.1_LOC116602256	Nvec_vc1.1_LOC116602256	Nvec_vc1.1_XM_048721428			LOC116602256			NA
Fox_pos_R2.mLb.clN_peak_4197	NC_064036.1	13164476	13164732	+	31	NA	promoter-TSS (Nvec_vc1.1_LOC5518705)	-promoter-TSS (Nvec_vc1.1_LOC5518705)	-183	Nvec_vc1.1_LOC5518705	Nvec_vc1.1_LOC5518705	Nvec_vc1.1_XM_001638540			LOC5518705			NA
Fox_pos_R2.mLb.clN_peak_16098	NC_064047.1	1502277	1502537	+	31	NA	exon (Nvec_vc1.1_LOC5518833, exon 21 of 21)	-exon (Nvec_vc1.1_LOC5518833, exon 21 of 21)	-2178	Nvec_vc1.1_LOC116602239	Nvec_vc1.1_LOC116602239	Nvec_vc1.1_XM_048721828			LOC116602239			NA
Fox_pos_R2.mLb.clN_peak_17067	NC_064048.1	3343348	3343719	+	31	NA	Intergenic	Intergenic	12693	Nvec_vc1.1_LOC116608461	Nvec_vc1.1_LOC116608461	Nvec_vc1.1_XM_048722433			LOC116608461			NA
Fox_pos_R2.mLb.clN_peak_10583	NC_064041.1	16544459	16544844	+	31	NA	TTS (Nvec_vc1.1_LOC5507951)	-TTS (Nvec_vc1.1_LOC5507951)	203	Nvec_vc1.1_LOC125570141	Nvec_vc1.1_LOC125570141	Nvec_vc1.1_XM_048731274			LOC125570141			NA
Fox_pos_R2.mLb.clN_peak_1130	NC_064034.1	16003342	16003640	+	31	NA	intron (Nvec_vc1.1_LOC5511164, intron 1 of 3)	-intron (Nvec_vc1.1_LOC5511164, intron 1 of 3)	6503	Nvec_vc1.1_LOC5511164	Nvec_vc1.1_LOC5511164	Nvec_vc1.1_XM_032380372			LOC5511164			NA
Fox_pos_R2.mLb.clN_peak_864	NC_064034.1	11755677	11756137	+	31	NA	Intergenic	Intergenic	-12957	Nvec_vc1.1_LOC5517443	Nvec_vc1.1_LOC5517443	Nvec_vc1.1_XM_048731934			LOC5517443			NA
Fox_pos_R2.mLb.clN_peak_6636	NC_064038.1	9322283	9322489	+	31	NA	intron (Nvec_vc1.1_LOC5518173, intron 4 of 8)	-intron (Nvec_vc1.1_LOC5518173, intron 4 of 8)	-32235	Nvec_NVE10443	Nvec_NVE10443	Nvec_NVE10443						NA
Fox_pos_R2.mLb.clN_peak_8245	NC_064039.1	14326859	14327250	+	31	NA	exon (Nvec_vc1.1_LOC5515150, exon 17 of 17)	-exon (Nvec_vc1.1_LOC5515150, exon 17 of 17)	-3142	Nvec_vc1.1_LOC5515179	Nvec_vc1.1_LOC5515179	Nvec_vc1.1_XM_048729296			LOC5515179			NA
Fox_pos_R2.mLb.clN_peak_3382	NC_064036.1	2842826	2843006	+	31	NA	exon (Nvec_vc1.1_LOC116614915, exon 5 of 5)	-exon (Nvec_vc1.1_LOC116614915, exon 5 of 5)	2600	Nvec_vc1.1_LOC116614915	Nvec_vc1.1_LOC116614915	Nvec_vc1.1_XM_032376499			LOC116614915			NA
Fox_pos_R2.mLb.clN_peak_11813	NC_064043.1	2087477	2088099	+	31	NA	exon (Nvec_vc1.1_LOC5512174, exon 14 of 19)	-exon (Nvec_vc1.1_LOC5512174, exon 14 of 19)	16008	Nvec_vc1.1_LOC5512174	Nvec_vc1.1_LOC5512174	Nvec_vc1.1_XM_032381524			LOC5512174			NA
Fox_pos_R2.mLb.clN_peak_8858	NC_064040.1	6390039	6390449	+	31	NA	Intergenic	Intergenic	-1215	Nvec_NVE22436	Nvec_NVE22436	Nvec_NVE22436						NA
Fox_pos_R2.mLb.clN_peak_10552	NC_064041.1	16290057	16290412	+	31	NA	exon (Nvec_vc1.1_LOC5507977, exon 11 of 12)	-exon (Nvec_vc1.1_LOC5507977, exon 11 of 12)	12446	Nvec_vc1.1_LOC5507977	Nvec_vc1.1_LOC5507977	Nvec_vc1.1_XM_048730885			LOC5507977			NA
Fox_pos_R2.mLb.clN_peak_15473	NC_064046.1	7377499	7377731	+	31	NA	exon (Nvec_vc1.1_LOC5510846, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5510846, exon 1 of 1)	1401	Nvec_vc1.1_LOC5510846	Nvec_vc1.1_LOC5510846	Nvec_vc1.1_XM_032380089			LOC5510846			NA
Fox_pos_R2.mLb.clN_peak_5866	NC_064037.1	15352875	15353092	+	31	NA	promoter-TSS (Nvec_vc1.1_LOC5502259)	-promoter-TSS (Nvec_vc1.1_LOC5502259)	-38	Nvec_vc1.1_LOC5502259	Nvec_vc1.1_LOC5502259	Nvec_vc1.1_XM_048726626			LOC5502259			NA
Fox_pos_R2.mLb.clN_peak_11044	NC_064042.1	6078099	6078287	+	31	NA	TTS (Nvec_vc1.1_LOC5507087)	-TTS (Nvec_vc1.1_LOC5507087)	3606	Nvec_vc1.1_LOC5507087	Nvec_vc1.1_LOC5507087	Nvec_vc1.1_XM_032375533			LOC5507087			NA
Fox_pos_R2.mLb.clN_peak_7545	NC_064039.1	5198615	5198864	+	31	NA	intron (Nvec_vc1.1_LOC5521410, intron 4 of 18)	-intron (Nvec_vc1.1_LOC5521410, intron 4 of 18)	1492	Nvec_vc1.1_LOC5521410	Nvec_vc1.1_LOC5521410	Nvec_vc1.1_XM_048729036			LOC5521410			NA
Fox_pos_R2.mLb.clN_peak_6664	NC_064038.1	9726985	9727227	+	31	NA	Intergenic	Intergenic	-13501	Nvec_vc1.1_LOC5508706	Nvec_vc1.1_LOC5508706	Nvec_vc1.1_XM_032377540			LOC5508706			NA
Fox_pos_R2.mLb.clN_peak_5500	NC_064037.1	10585380	10585638	+	31	NA	intron (Nvec_vc1.1_LOC116619008, intron 1 of 3)	-intron (Nvec_vc1.1_LOC116619008, intron 1 of 3)	3110	Nvec_vc1.1_LOC116619008	Nvec_vc1.1_LOC116619008	Nvec_vc1.1_XM_032383299			LOC116619008			NA
Fox_pos_R2.mLb.clN_peak_3549	NC_064036.1	5028510	5028723	+	31	NA	intron (Nvec_vc1.1_LOC5512608, intron 1 of 2)	-intron (Nvec_vc1.1_LOC5512608, intron 1 of 2)	1743	Nvec_vc1.1_LOC5512608	Nvec_vc1.1_LOC5512608	Nvec_vc1.1_XM_001632878			LOC5512608			NA
Fox_pos_R2.mLb.clN_peak_708	NC_064034.1	9824244	9824591	+	31	NA	exon (Nvec_vc1.1_LOC5520321, exon 14 of 14)	-exon (Nvec_vc1.1_LOC5520321, exon 14 of 14)	-1617	Nvec_vc1.1_LOC5520320	Nvec_vc1.1_LOC5520320	Nvec_vc1.1_XM_001640190			LOC5520320			NA
Fox_pos_R2.mLb.clN_peak_11283	NC_064042.1	9578649	9578903	+	31	NA	intron (Nvec_vc1.1_LOC5506217, intron 13 of 14)	-intron (Nvec_vc1.1_LOC5506217, intron 13 of 14)	-6393	Nvec_vc1.1_LOC5506203	Nvec_vc1.1_LOC5506203	Nvec_vc1.1_XM_048732216			LOC5506203			NA
Fox_pos_R2.mLb.clN_peak_7431	NC_064039.1	3807311	3807832	+	31	NA	intron (Nvec_vc1.1_LOC5507348, intron 1 of 1)	-intron (Nvec_vc1.1_LOC5507348, intron 1 of 1)	6150	Nvec_vc1.1_LOC5507348	Nvec_vc1.1_LOC5507348	Nvec_vc1.1_XM_001627936			LOC5507348			NA
Fox_pos_R2.mLb.clN_peak_15405	NC_064046.1	6227080	6227482	+	31	NA	TTS (Nvec_vc1.1_LOC5517995)	-TTS (Nvec_vc1.1_LOC5517995)	5958	Nvec_vc1.1_LOC5518006	Nvec_vc1.1_LOC5518006	Nvec_vc1.1_XM_032362617			LOC5518006			NA
Fox_pos_R2.mLb.clN_peak_4199	NC_064036.1	13179732	13180202	+	31	NA	intron (Nvec_vc1.1_LOC5518663, intron 10 of 33)	-intron (Nvec_vc1.1_LOC5518663, intron 10 of 33)	9954	Nvec_vc1.1_LOC5518663	Nvec_vc1.1_LOC5518663	Nvec_vc1.1_XM_001638541			LOC5518663			NA
Fox_pos_R2.mLb.clN_peak_11055	NC_064042.1	6263977	6264849	+	31	NA	promoter-TSS (Nvec_vc1.1_LOC5507095)	-promoter-TSS (Nvec_vc1.1_LOC5507095)	-27	Nvec_vc1.1_LOC5507095	Nvec_vc1.1_LOC5507095	Nvec_vc1.1_XM_032375562			LOC5507095			NA
Fox_pos_R2.mLb.clN_peak_4989	NC_064037.1	4323366	4323739	+	31	NA	exon (Nvec_vc1.1_LOC116618654, exon 5 of 5)	-exon (Nvec_vc1.1_LOC116618654, exon 5 of 5)	9010	Nvec_vc1.1_LOC116618654	Nvec_vc1.1_LOC116618654	Nvec_vc1.1_XM_032382619			LOC116618654			NA
Fox_pos_R2.mLb.clN_peak_6923	NC_064038.1	13639778	13639982	+	31	NA	intron (Nvec_vc1.1_LOC5503300, intron 3 of 20)	-intron (Nvec_vc1.1_LOC5503300, intron 3 of 20)	1338	Nvec_vc1.1_LOC5503300	Nvec_vc1.1_LOC5503300	Nvec_vc1.1_XM_032371649			LOC5503300			NA
Fox_pos_R2.mLb.clN_peak_7139	NC_064039.1	338792	339251	+	31	NA	exon (Nvec_vc1.1_LOC116619028, exon 2 of 2)	-exon (Nvec_vc1.1_LOC116619028, exon 2 of 2)	785	Nvec_vc1.1_LOC116619028	Nvec_vc1.1_LOC116619028	Nvec_vc1.1_XM_048728472			LOC116619028			NA
Fox_pos_R2.mLb.clN_peak_9889	NC_064041.1	4787328	4787543	+	31	NA	intron (Nvec_vc1.1_LOC5501630, intron 1 of 4)	-intron (Nvec_vc1.1_LOC5501630, intron 1 of 4)	1330	Nvec_vc1.1_LOC5501630	Nvec_vc1.1_LOC5501630	Nvec_vc1.1_XM_048731344			LOC5501630			NA
Fox_pos_R2.mLb.clN_peak_7245	NC_064039.1	1621698	1621938	+	31	NA	intron (Nvec_vc1.1_LOC5505571, intron 13 of 21)	-intron (Nvec_vc1.1_LOC5505571, intron 13 of 21)	15275	Nvec_vc1.1_LOC5505571	Nvec_vc1.1_LOC5505571	Nvec_vc1.1_XM_048728464			LOC5505571			NA
Fox_pos_R2.mLb.clN_peak_15704	NC_064046.1	11114726	11114919	+	31	NA	TTS (Nvec_vc1.1_LOC5505888)	-TTS (Nvec_vc1.1_LOC5505888)	16020	Nvec_vc1.1_LOC5505888	Nvec_vc1.1_LOC5505888	Nvec_vc1.1_XM_032374236			LOC5505888			NA
Fox_pos_R2.mLb.clN_peak_4639	NC_064036.1	19204706	19205127	+	31	NA	promoter-TSS (Nvec_vc1.1_LOC5509039)	-promoter-TSS (Nvec_vc1.1_LOC5509039)	18	Nvec_vc1.1_LOC5509039	Nvec_vc1.1_LOC5509039	Nvec_vc1.1_XM_001629536			LOC5509039			NA
Fox_pos_R2.mLb.clN_peak_4294	NC_064036.1	14180215	14180507	+	31	NA	exon (Nvec_vc1.1_LOC116602194, exon 5 of 5)	-exon (Nvec_vc1.1_LOC116602194, exon 5 of 5)	2375	Nvec_vc1.1_LOC116602168	Nvec_vc1.1_LOC116602168	Nvec_vc1.1_XM_032363345			LOC116602168			NA
Fox_pos_R2.mLb.clN_peak_10856	NC_064042.1	3298825	3299128	+	31	NA	intron (Nvec_vc1.1_LOC116621493, intron 2 of 3)	-intron (Nvec_vc1.1_LOC116621493, intron 2 of 3)	-15744	Nvec_vc1.1_LOC116621492	Nvec_vc1.1_LOC116621492	Nvec_vc1.1_XM_032387281			LOC116621492			NA
Fox_pos_R2.mLb.clN_peak_16937	NC_064048.1	1233145	1233382	+	31	NA	exon (Nvec_v1g248480, exon 1 of 1)	-exon (Nvec_v1g248480, exon 1 of 1)	1072	Nvec_v1g248480	Nvec_v1g248480	Nvec_v1g248480						NA
Fox_pos_R2.mLb.clN_peak_6613	NC_064038.1	8969197	8969401	+	31	NA	exon (Nvec_vc1.1_LOC116601852, exon 26 of 26)	-exon (Nvec_vc1.1_LOC116601852, exon 26 of 26)	15452	Nvec_vc1.1_LOC116601852	Nvec_vc1.1_LOC116601852	Nvec_vc1.1_XM_048727619			LOC116601852			NA
Fox_pos_R2.mLb.clN_peak_16933	NC_064048.1	1070827	1071184	+	31	NA	intron (Nvec_vc1.1_LOC5501638, intron 20 of 25)	-intron (Nvec_vc1.1_LOC5501638, intron 20 of 25)	-3642	Nvec_vc1.1_LOC116608899	Nvec_vc1.1_LOC116608899	Nvec_vc1.1_XM_032369933			LOC116608899			NA
Fox_pos_R2.mLb.clN_peak_12080	NC_064043.1	4757106	4757293	+	31	NA	promoter-TSS (Nvec_vc1.1_LOC5510235)	-promoter-TSS (Nvec_vc1.1_LOC5510235)	80	Nvec_vc1.1_LOC5510235	Nvec_vc1.1_LOC5510235	Nvec_vc1.1_XM_032379400			LOC5510235			NA
Fox_pos_R2.mLb.clN_peak_8707	NC_064040.1	4662754	4663219	+	31	NA	Intergenic	Intergenic	11943	Nvec_vc1.1_LOC5509678	Nvec_vc1.1_LOC5509678	Nvec_vc1.1_XM_001630163			LOC5509678			NA
Fox_pos_R2.mLb.clN_peak_5330	NC_064037.1	8098560	8098768	+	31	NA	intron (Nvec_vc1.1_LOC5519654, intron 1 of 2)	-intron (Nvec_vc1.1_LOC5519654, intron 1 of 2)	1086	Nvec_vc1.1_LOC5519654	Nvec_vc1.1_LOC5519654	Nvec_vc1.1_XM_001639578			LOC5519654			NA
Fox_pos_R2.mLb.clN_peak_5249	NC_064037.1	7266025	7266276	+	31	NA	Intergenic	Intergenic	-1339	Nvec_vc1.1_LOC5519696	Nvec_vc1.1_LOC5519696	Nvec_vc1.1_XM_032364509			LOC5519696			NA
Fox_pos_R2.mLb.clN_peak_3817	NC_064036.1	8330935	8331202	+	31	NA	promoter-TSS (Nvec_vc1.1_LOC5512075)	-promoter-TSS (Nvec_vc1.1_LOC5512075)	177	Nvec_vc1.1_LOC116618133	Nvec_vc1.1_LOC116618133	Nvec_vc1.1_XM_032381486			LOC116618133			NA
Fox_pos_R2.mLb.clN_peak_14900	NC_064045.1	15077384	15077864	+	31	NA	exon (Nvec_vc1.1_LOC5506912, exon 15 of 16)	-exon (Nvec_vc1.1_LOC5506912, exon 15 of 16)	15343	Nvec_vc1.1_LOC5506912	Nvec_vc1.1_LOC5506912	Nvec_vc1.1_XM_048719642			LOC5506912			NA
Fox_pos_R2.mLb.clN_peak_936	NC_064034.1	12648156	12648807	+	31	NA	intron (Nvec_vc1.1_LOC5515950, intron 3 of 3)	-intron (Nvec_vc1.1_LOC5515950, intron 3 of 3)	5506	Nvec_vc1.1_LOC5515950	Nvec_vc1.1_LOC5515950	Nvec_vc1.1_XM_032385685			LOC5515950			NA
Fox_pos_R2.mLb.clN_peak_8315	NC_064039.1	15311724	15311916	+	31	NA	intron (Nvec_vc1.1_LOC5515095, intron 2 of 5)	-intron (Nvec_vc1.1_LOC5515095, intron 2 of 5)	1130	Nvec_vc1.1_LOC5515095	Nvec_vc1.1_LOC5515095	Nvec_vc1.1_XM_032384819			LOC5515095			NA
Fox_pos_R2.mLb.clN_peak_12927	NC_064043.1	15337662	15337841	+	31	NA	intron (Nvec_vc1.1_LOC5508692, intron 7 of 7)	-intron (Nvec_vc1.1_LOC5508692, intron 7 of 7)	9370	Nvec_vc1.1_LOC5508692	Nvec_vc1.1_LOC5508692	Nvec_vc1.1_XM_032377450			LOC5508692			NA
Fox_pos_R2.mLb.clN_peak_1022	NC_064034.1	13642716	13642975	+	30	NA	TTS (Nvec_vc1.1_LOC5515845)	-TTS (Nvec_vc1.1_LOC5515845)	-1342	Nvec_vc1.1_LOC5515842	Nvec_vc1.1_LOC5515842	Nvec_vc1.1_XM_001635909			LOC5515842			NA
Fox_pos_R2.mLb.clN_peak_3635	NC_064036.1	6278033	6278479	+	30	NA	TTS (Nvec_vc1.1_LOC5506522)	-TTS (Nvec_vc1.1_LOC5506522)	930	Nvec_vc1.1_LOC5506517	Nvec_vc1.1_LOC5506517	Nvec_vc1.1_XM_001627155			LOC5506517			NA
Fox_pos_R2.mLb.clN_peak_17543	NC_064048.1	10315327	10315573	+	30	NA	intron (Nvec_vc1.1_LOC5514510, intron 12 of 20)	-intron (Nvec_vc1.1_LOC5514510, intron 12 of 20)	10579	Nvec_vc1.1_LOC5514510	Nvec_vc1.1_LOC5514510	Nvec_vc1.1_XM_032384105			LOC5514510			NA
Fox_pos_R2.mLb.clN_peak_11566	NC_064042.1	13799203	13799687	+	30	NA	intron (Nvec_vc1.1_LOC5503334, intron 2 of 3)	-intron (Nvec_vc1.1_LOC5503334, intron 2 of 3)	2639	Nvec_vc1.1_LOC5503334	Nvec_vc1.1_LOC5503334	Nvec_vc1.1_XM_001624369			LOC5503334			NA
Fox_pos_R2.mLb.clN_peak_12772	NC_064043.1	13439601	13440065	+	30	NA	intron (Nvec_vc1.1_LOC5502818, intron 4 of 4)	-intron (Nvec_vc1.1_LOC5502818, intron 4 of 4)	-1423	Nvec_vc1.1_LOC5502817	Nvec_vc1.1_LOC5502817	Nvec_vc1.1_XM_048733566			LOC5502817			NA
Fox_pos_R2.mLb.clN_peak_11440	NC_064042.1	12375207	12375448	+	30	NA	Intergenic	Intergenic	-5918	Nvec_vc1.1_LOC116604693	Nvec_vc1.1_LOC116604693	Nvec_vc1.1_XM_048732834			LOC116604693			NA
Fox_pos_R2.mLb.clN_peak_6629	NC_064038.1	9149227	9149570	+	30	NA	intron (Nvec_vc1.1_LOC5518217, intron 1 of 2)	-intron (Nvec_vc1.1_LOC5518217, intron 1 of 2)	1983	Nvec_vc1.1_LOC5518217	Nvec_vc1.1_LOC5518217	Nvec_vc1.1_XM_032362733			LOC5518217			NA
Fox_pos_R2.mLb.clN_peak_12823	NC_064043.1	13820799	13821088	+	30	NA	intron (Nvec_vc1.1_LOC116604858, intron 8 of 9)	-intron (Nvec_vc1.1_LOC116604858, intron 8 of 9)	-7343	Nvec_vc1.1_LOC125573200	Nvec_vc1.1_LOC125573200	Nvec_vc1.1_XM_048733579			LOC125573200			NA
Fox_pos_R2.mLb.clN_peak_6007	NC_064037.1	16999425	16999609	+	30	NA	intron (Nvec_vc1.1_LOC116617676, intron 3 of 5)	-intron (Nvec_vc1.1_LOC116617676, intron 3 of 5)	-6402	Nvec_vc1.1_LOC116617693	Nvec_vc1.1_LOC116617693	Nvec_vc1.1_XM_032380631			LOC116617693			NA
Fox_pos_R2.mLb.clN_peak_11811	NC_064043.1	2068639	2068866	+	30	NA	Intergenic	Intergenic	-2143	Nvec_vc1.1_LOC116618158	Nvec_vc1.1_LOC116618158	Nvec_vc1.1_XM_032381553			LOC116618158			NA
Fox_pos_R2.mLb.clN_peak_1542	NC_064034.1	21408144	21408334	+	30	NA	Intergenic	Intergenic	-3687	Nvec_v1g240015	Nvec_v1g240015	Nvec_v1g240015						NA
Fox_pos_R2.mLb.clN_peak_16808	NC_064047.1	13352239	13352604	+	30	NA	intron (Nvec_vc1.1_LOC5503642, intron 4 of 4)	-intron (Nvec_vc1.1_LOC5503642, intron 4 of 4)	2984	Nvec_vc1.1_LOC5503642	Nvec_vc1.1_LOC5503642	Nvec_vc1.1_XM_001624599			LOC5503642			NA
Fox_pos_R2.mLb.clN_peak_17203	NC_064048.1	5148528	5148785	+	30	NA	intron (Nvec_vc1.1_LOC5522218, intron 2 of 2)	-intron (Nvec_vc1.1_LOC5522218, intron 2 of 2)	-32357	Nvec_vc1.1_LOC116604807	Nvec_vc1.1_LOC116604807	Nvec_vc1.1_XM_032367709			LOC116604807			NA
Fox_pos_R2.mLb.clN_peak_8839	NC_064040.1	6100391	6100774	+	30	NA	exon (Nvec_vc1.1_LOC5520715, exon 13 of 14)	-exon (Nvec_vc1.1_LOC5520715, exon 13 of 14)	6937	Nvec_vc1.1_LOC5520715	Nvec_vc1.1_LOC5520715	Nvec_vc1.1_XM_001640589			LOC5520715			NA
Fox_pos_R2.mLb.clN_peak_5815	NC_064037.1	14905028	14905369	+	30	NA	intron (Nvec_vc1.1_LOC5514495, intron 12 of 13)	-intron (Nvec_vc1.1_LOC5514495, intron 12 of 13)	-12962	Nvec_vc1.1_LOC5502315	Nvec_vc1.1_LOC5502315	Nvec_vc1.1_XM_048726676			LOC5502315			NA
Fox_pos_R2.mLb.clN_peak_5226	NC_064037.1	7084026	7084673	+	30	NA	TTS (Nvec_vc1.1_LOC5519600)	-TTS (Nvec_vc1.1_LOC5519600)	6231	Nvec_vc1.1_LOC5519683	Nvec_vc1.1_LOC5519683	Nvec_vc1.1_XM_048726375			LOC5519683			NA
Fox_pos_R2.mLb.clN_peak_14903	NC_064045.1	15084046	15084372	+	30	NA	TTS (Nvec_vc1.1_LOC116614402)	-TTS (Nvec_vc1.1_LOC116614402)	12074	Nvec_vc1.1_LOC116614402	Nvec_vc1.1_LOC116614402	Nvec_vc1.1_XM_048720056			LOC116614402			NA
Fox_pos_R2.mLb.clN_peak_5294	NC_064037.1	7699257	7699732	+	30	NA	Intergenic	Intergenic	4562	Nvec_vc1.1_LOC5519724	Nvec_vc1.1_LOC5519724	Nvec_vc1.1_XM_001639557			LOC5519724			NA
Fox_pos_R2.mLb.clN_peak_2430	NC_064035.1	11635285	11635542	+	30	NA	intron (Nvec_vc1.1_LOC5500758, intron 9 of 10)	-intron (Nvec_vc1.1_LOC5500758, intron 9 of 10)	23835	Nvec_vc1.1_LOC5500758	Nvec_vc1.1_LOC5500758	Nvec_vc1.1_XM_048723418			LOC5500758			NA
Fox_pos_R2.mLb.clN_peak_9569	NC_064040.1	16100022	16100403	+	30	NA	promoter-TSS (Nvec_vc1.1_LOC5501002)	-promoter-TSS (Nvec_vc1.1_LOC5501002)	99	Nvec_vc1.1_LOC5501002	Nvec_vc1.1_LOC5501002	Nvec_vc1.1_XM_032369373			LOC5501002			NA
Fox_pos_R2.mLb.clN_peak_16182	NC_064047.1	2535716	2535986	+	30	NA	Intergenic	Intergenic	10514	Nvec_vc1.1_LOC116602242	Nvec_vc1.1_LOC116602242	Nvec_vc1.1_XM_048721834			LOC116602242			NA
Fox_pos_R2.mLb.clN_peak_16718	NC_064047.1	11131337	11131517	+	30	NA	intron (Nvec_vc1.1_LOC5513786, intron 2 of 8)	-intron (Nvec_vc1.1_LOC5513786, intron 2 of 8)	9160	Nvec_vc1.1_LOC5513786	Nvec_vc1.1_LOC5513786	Nvec_vc1.1_XM_032383342			LOC5513786			NA
Fox_pos_R2.mLb.clN_peak_3811	NC_064036.1	8210322	8210545	+	30	NA	intron (Nvec_vc1.1_LOC5511226, intron 2 of 7)	-intron (Nvec_vc1.1_LOC5511226, intron 2 of 7)	5896	Nvec_vc1.1_LOC5505110	Nvec_vc1.1_LOC5505110	Nvec_vc1.1_XM_032373516			LOC5505110			NA
Fox_pos_R2.mLb.clN_peak_12238	NC_064043.1	6518577	6518945	+	30	NA	promoter-TSS (Nvec_vc1.1_LOC5521958)	-promoter-TSS (Nvec_vc1.1_LOC5521958)	-987	Nvec_vc1.1_LOC5521958	Nvec_vc1.1_LOC5521958	Nvec_vc1.1_XM_001641673			LOC5521958			NA
Fox_pos_R2.mLb.clN_peak_16627	NC_064047.1	9832353	9832532	+	30	NA	Intergenic	Intergenic	-3565	Nvec_vc1.1_LOC5510333	Nvec_vc1.1_LOC5510333	Nvec_vc1.1_XM_001630767			LOC5510333			NA
Fox_pos_R2.mLb.clN_peak_8330	NC_064039.1	15546887	15547074	+	30	NA	exon (Nvec_vc1.1_LOC5502014, exon 2 of 11)	-exon (Nvec_vc1.1_LOC5502014, exon 2 of 11)	1324	Nvec_vc1.1_LOC5502014	Nvec_vc1.1_LOC5502014	Nvec_vc1.1_XM_001623187			LOC5502014			NA
Fox_pos_R2.mLb.clN_peak_16612	NC_064047.1	9721995	9722205	+	30	NA	Intergenic	Intergenic	16579	Nvec_vc1.1_LOC5510330	Nvec_vc1.1_LOC5510330	Nvec_vc1.1_XM_001630764			LOC5510330			NA
Fox_pos_R2.mLb.clN_peak_15391	NC_064046.1	6035020	6035261	+	30	NA	Intergenic	Intergenic	-2023	Nvec_vc1.1_LOC5518015	Nvec_vc1.1_LOC5518015	Nvec_vc1.1_XM_001638006			LOC5518015			NA
Fox_pos_R2.mLb.clN_peak_7282	NC_064039.1	2194116	2194352	+	30	NA	exon (Nvec_vc1.1_LOC125567977, exon 2 of 4)	-exon (Nvec_vc1.1_LOC125567977, exon 2 of 4)	2493	Nvec_vc1.1_LOC125567977	Nvec_vc1.1_LOC125567977	Nvec_vc1.1_XM_048729132			LOC125567977			NA
Fox_pos_R2.mLb.clN_peak_12704	NC_064043.1	12564195	12564435	+	30	NA	intron (Nvec_vc1.1_LOC5512521, intron 3 of 4)	-intron (Nvec_vc1.1_LOC5512521, intron 3 of 4)	2423	Nvec_vc1.1_LOC5512521	Nvec_vc1.1_LOC5512521	Nvec_vc1.1_XM_032381974			LOC5512521			NA
Fox_pos_R2.mLb.clN_peak_15491	NC_064046.1	7671868	7672064	+	30	NA	Intergenic	Intergenic	12037	Nvec_vc1.1_LOC116610277	Nvec_vc1.1_LOC116610277	Nvec_vc1.1_XM_032371081			LOC116610277			NA
Fox_pos_R2.mLb.clN_peak_6348	NC_064038.1	4872270	4872483	+	30	NA	TTS (Nvec_vc1.1_LOC5509169)	-TTS (Nvec_vc1.1_LOC5509169)	3564	Nvec_vc1.1_LOC5509168	Nvec_vc1.1_LOC5509168	Nvec_vc1.1_XM_001629649			LOC5509168			NA
Fox_pos_R2.mLb.clN_peak_7196	NC_064039.1	994711	994908	+	30	NA	intron (Nvec_vc1.1_LOC5510554, intron 2 of 2)	-intron (Nvec_vc1.1_LOC5510554, intron 2 of 2)	4024	Nvec_vc1.1_LOC5510554	Nvec_vc1.1_LOC5510554	Nvec_vc1.1_XM_032379723			LOC5510554			NA
