PeakID (cmd=annotatePeaks.pl Elav_pos_R1.mLb.clN_peaks.narrowPeak GCF_932526225.1_jaNemVect1.1_genomic.fna -gid -gtf Nvec_v4_merged_annotation_sort.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Elav_pos_R1.mLb.clN_peak_8228	NC_064039.1	11942812	11943053	+	102	NA	exon (Nvec_vc1.1_LOC5520900, exon 1 of 2)	-exon (Nvec_vc1.1_LOC5520900, exon 1 of 2)	117	Nvec_vc1.1_LOC5520900	Nvec_vc1.1_LOC5520900	Nvec_vc1.1_XM_032366211			LOC5520900			NA
Elav_pos_R1.mLb.clN_peak_15651	NC_064046.1	10303208	10303466	+	102	NA	exon (Nvec_vc1.1_LOC5513833, exon 2 of 5)	-exon (Nvec_vc1.1_LOC5513833, exon 2 of 5)	2159	Nvec_vc1.1_LOC5513833	Nvec_vc1.1_LOC5513833	Nvec_vc1.1_XM_048721075			LOC5513833			NA
Elav_pos_R1.mLb.clN_peak_14820	NC_064045.1	13861484	13862335	+	102	NA	intron (Nvec_vc1.1_LOC5520168, intron 3 of 8)	-intron (Nvec_vc1.1_LOC5520168, intron 3 of 8)	-13045	Nvec_vc1.1_LOC5520166	Nvec_vc1.1_LOC5520166	Nvec_vc1.1_XM_048720267			LOC5520166			NA
Elav_pos_R1.mLb.clN_peak_8147	NC_064039.1	10944775	10945009	+	102	NA	exon (Nvec_vc1.1_LOC5503781, exon 1 of 2)	-exon (Nvec_vc1.1_LOC5503781, exon 1 of 2)	1180	Nvec_vc1.1_LOC5503781	Nvec_vc1.1_LOC5503781	Nvec_vc1.1_XM_001624700			LOC5503781			NA
Elav_pos_R1.mLb.clN_peak_4216	NC_064036.1	12612730	12612965	+	102	NA	exon (Nvec_vc1.1_LOC5520108, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5520108, exon 1 of 1)	1056	Nvec_vc1.1_LOC5520108	Nvec_vc1.1_LOC5520108	Nvec_vc1.1_XM_032365010			LOC5520108			NA
Elav_pos_R1.mLb.clN_peak_10112	NC_064041.1	6375644	6376133	+	102	NA	intron (Nvec_vc1.1_LOC5501576, intron 6 of 13)	-intron (Nvec_vc1.1_LOC5501576, intron 6 of 13)	23432	Nvec_vc1.1_LOC5501581	Nvec_vc1.1_LOC5501581	Nvec_vc1.1_XM_001622802			LOC5501581			NA
Elav_pos_R1.mLb.clN_peak_15567	NC_064046.1	8864421	8864677	+	102	NA	promoter-TSS (Nvec_vc1.1_LOC5518572)	-promoter-TSS (Nvec_vc1.1_LOC5518572)	61	Nvec_vc1.1_LOC5518572	Nvec_vc1.1_LOC5518572	Nvec_vc1.1_XM_032363299			LOC5518572			NA
Elav_pos_R1.mLb.clN_peak_4923	NC_064037.1	2753969	2754377	+	102	NA	intron (Nvec_vc1.1_LOC116617860, intron 2 of 10)	-intron (Nvec_vc1.1_LOC116617860, intron 2 of 10)	-5362	Nvec_vc1.1_LOC5511550	Nvec_vc1.1_LOC5511550	Nvec_vc1.1_XM_001631876			LOC5511550			NA
Elav_pos_R1.mLb.clN_peak_14818	NC_064045.1	13816063	13816338	+	102	NA	promoter-TSS (Nvec_vc1.1_LOC116603661)	-promoter-TSS (Nvec_vc1.1_LOC116603661)	49	Nvec_vc1.1_LOC116603661	Nvec_vc1.1_LOC116603661	Nvec_vc1.1_XM_032365226			LOC116603661			NA
Elav_pos_R1.mLb.clN_peak_16198	NC_064047.1	3532166	3532605	+	102	NA	Intergenic	Intergenic	-3462	Nvec_vc1.1_LOC5502534	Nvec_vc1.1_LOC5502534	Nvec_vc1.1_XM_032370802			LOC5502534			NA
Elav_pos_R1.mLb.clN_peak_12674	NC_064043.1	10398101	10398619	+	102	NA	Intergenic	Intergenic	-2818	Nvec_vc1.1_LOC5519259	Nvec_vc1.1_LOC5519259	Nvec_vc1.1_XM_032363992			LOC5519259			NA
Elav_pos_R1.mLb.clN_peak_7038	NC_064038.1	13916102	13916674	+	102	NA	promoter-TSS (Nvec_vc1.1_LOC125563014)	-promoter-TSS (Nvec_vc1.1_LOC125563014)	40	Nvec_vc1.1_LOC125563014	Nvec_vc1.1_LOC125563014	Nvec_vc1.1_XM_048727567			LOC125563014			NA
Elav_pos_R1.mLb.clN_peak_12747	NC_064043.1	11303033	11303664	+	102	NA	promoter-TSS (Nvec_vc1.1_LOC5519166)	-promoter-TSS (Nvec_vc1.1_LOC5519166)	-32	Nvec_vc1.1_LOC5519166	Nvec_vc1.1_LOC5519166	Nvec_vc1.1_XM_032364016			LOC5519166			NA
Elav_pos_R1.mLb.clN_peak_1906	NC_064035.1	4737622	4738055	+	102	NA	promoter-TSS (Nvec_vc1.1_LOC5508914)	-promoter-TSS (Nvec_vc1.1_LOC5508914)	23	Nvec_vc1.1_LOC5508914	Nvec_vc1.1_LOC5508914	Nvec_vc1.1_XM_048721266			LOC5508914			NA
Elav_pos_R1.mLb.clN_peak_3641	NC_064036.1	5675745	5676099	+	102	NA	intron (Nvec_vc1.1_LOC5512779, intron 1 of 20)	-intron (Nvec_vc1.1_LOC5512779, intron 1 of 20)	2885	Nvec_vc1.1_LOC5512779	Nvec_vc1.1_LOC5512779	Nvec_vc1.1_XM_032382233			LOC5512779			NA
Elav_pos_R1.mLb.clN_peak_5975	NC_064037.1	16015687	16016004	+	102	NA	Intergenic	Intergenic	6554	Nvec_vc1.1_LOC5516111	Nvec_vc1.1_LOC5516111	Nvec_vc1.1_XM_001636155			LOC5516111			NA
Elav_pos_R1.mLb.clN_peak_427	NC_064034.1	6272593	6273174	+	102	NA	Intergenic	Intergenic	-2380	Nvec_vc1.1_LOC5519060	Nvec_vc1.1_LOC5519060	Nvec_vc1.1_XM_048724451			LOC5519060			NA
Elav_pos_R1.mLb.clN_peak_7111	NC_064038.1	16275707	16276561	+	101	NA	Intergenic	Intergenic	227824	Nvec_vc1.1_LOC5510410	Nvec_vc1.1_LOC5510410	Nvec_vc1.1_XM_048727465			LOC5510410			NA
Elav_pos_R1.mLb.clN_peak_13038	NC_064043.1	15195189	15195578	+	101	NA	promoter-TSS (Nvec_vc1.1_LOC5508700)	-promoter-TSS (Nvec_vc1.1_LOC5508700)	-205	Nvec_vc1.1_LOC5508700	Nvec_vc1.1_LOC5508700	Nvec_vc1.1_XM_032377472			LOC5508700			NA
Elav_pos_R1.mLb.clN_peak_12343	NC_064043.1	6495252	6496329	+	101	NA	TTS (Nvec_vc1.1_LOC5521960)	-TTS (Nvec_vc1.1_LOC5521960)	-5750	Nvec_vc1.1_LOC5521959	Nvec_vc1.1_LOC5521959	Nvec_vc1.1_XM_001641790			LOC5521959			NA
Elav_pos_R1.mLb.clN_peak_8302	NC_064039.1	12713108	12713414	+	101	NA	TTS (Nvec_vc1.1_LOC5520948)	-TTS (Nvec_vc1.1_LOC5520948)	2645	Nvec_vc1.1_LOC5520948	Nvec_vc1.1_LOC5520948	Nvec_vc1.1_XM_001640809			LOC5520948			NA
Elav_pos_R1.mLb.clN_peak_13436	NC_064044.1	7556155	7556924	+	101	NA	intron (Nvec_vc1.1_LOC5518471, intron 2 of 2)	-intron (Nvec_vc1.1_LOC5518471, intron 2 of 2)	1216	Nvec_vc1.1_LOC5518471	Nvec_vc1.1_LOC5518471	Nvec_vc1.1_XM_032363169			LOC5518471			NA
Elav_pos_R1.mLb.clN_peak_4191	NC_064036.1	12162408	12163373	+	101	NA	Intergenic	Intergenic	-7806	Nvec_vc1.1_LOC5520018	Nvec_vc1.1_LOC5520018	Nvec_vc1.1_XM_048724636			LOC5520018			NA
Elav_pos_R1.mLb.clN_peak_15698	NC_064046.1	11190045	11191076	+	101	NA	intron (Nvec_vc1.1_LOC5505885, intron 2 of 14)	-intron (Nvec_vc1.1_LOC5505885, intron 2 of 14)	991	Nvec_vc1.1_LOC5505885	Nvec_vc1.1_LOC5505885	Nvec_vc1.1_XM_032374230			LOC5505885			NA
Elav_pos_R1.mLb.clN_peak_1296	NC_064034.1	18186898	18187437	+	101	NA	intron (Nvec_vc1.1_LOC116619355, intron 1 of 3)	-intron (Nvec_vc1.1_LOC116619355, intron 1 of 3)	1671	Nvec_vc1.1_LOC116619355	Nvec_vc1.1_LOC116619355	Nvec_vc1.1_XM_032384073			LOC116619355			NA
Elav_pos_R1.mLb.clN_peak_6082	NC_064037.1	17320288	17321030	+	101	NA	promoter-TSS (Nvec_vc1.1_LOC116617692)	-promoter-TSS (Nvec_vc1.1_LOC116617692)	17	Nvec_vc1.1_LOC116617692	Nvec_vc1.1_LOC116617692	Nvec_vc1.1_XM_032380625			LOC116617692			NA
Elav_pos_R1.mLb.clN_peak_15700	NC_064046.1	11192623	11193085	+	101	NA	exon (Nvec_vc1.1_LOC5505873, exon 1 of 4)	-exon (Nvec_vc1.1_LOC5505873, exon 1 of 4)	197	Nvec_vc1.1_LOC5505873	Nvec_vc1.1_LOC5505873	Nvec_vc1.1_XM_001626583			LOC5505873			NA
Elav_pos_R1.mLb.clN_peak_12526	NC_064043.1	8616587	8617638	+	101	NA	exon (Nvec_vc1.1_LOC5513512, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5513512, exon 1 of 1)	3657	Nvec_vc1.1_LOC5513512	Nvec_vc1.1_LOC5513512	Nvec_vc1.1_XM_032383060			LOC5513512			NA
Elav_pos_R1.mLb.clN_peak_7487	NC_064039.1	3553432	3553945	+	101	NA	intron (Nvec_vc1.1_LOC5507333, intron 3 of 9)	-intron (Nvec_vc1.1_LOC5507333, intron 3 of 9)	2472	Nvec_vc1.1_LOC5507333	Nvec_vc1.1_LOC5507333	Nvec_vc1.1_XM_032375974			LOC5507333			NA
Elav_pos_R1.mLb.clN_peak_4286	NC_064036.1	13448485	13449040	+	101	NA	promoter-TSS (Nvec_vc1.1_LOC5518722)	-promoter-TSS (Nvec_vc1.1_LOC5518722)	-275	Nvec_vc1.1_LOC5518722	Nvec_vc1.1_LOC5518722	Nvec_vc1.1_XM_032363378			LOC5518722			NA
Elav_pos_R1.mLb.clN_peak_11525	NC_064042.1	11364924	11365414	+	101	NA	exon (Nvec_vc1.1_LOC5507801, exon 2 of 10)	-exon (Nvec_vc1.1_LOC5507801, exon 2 of 10)	324	Nvec_vc1.1_LOC5507801	Nvec_vc1.1_LOC5507801	Nvec_vc1.1_XM_001628385			LOC5507801			NA
Elav_pos_R1.mLb.clN_peak_1174	NC_064034.1	16497987	16498787	+	101	NA	promoter-TSS (Nvec_vc1.1_LOC5511109)	-promoter-TSS (Nvec_vc1.1_LOC5511109)	-521	Nvec_vc1.1_LOC5511109	Nvec_vc1.1_LOC5511109	Nvec_vc1.1_XM_032380333			LOC5511109			NA
Elav_pos_R1.mLb.clN_peak_1595	NC_064034.1	21950023	21951137	+	101	NA	Intergenic	Intergenic	-7204	Nvec_vc1.1_LOC5518271	Nvec_vc1.1_LOC5518271	Nvec_vc1.1_XM_032362893			LOC5518271			NA
Elav_pos_R1.mLb.clN_peak_7459	NC_064039.1	3157031	3157299	+	101	NA	intron (Nvec_vc1.1_LOC5514670, intron 11 of 18)	-intron (Nvec_vc1.1_LOC5514670, intron 11 of 18)	-6404	Nvec_vc1.1_LOC116619418	Nvec_vc1.1_LOC116619418	Nvec_vc1.1_XM_032384174			LOC116619418			NA
Elav_pos_R1.mLb.clN_peak_5196	NC_064037.1	5854673	5854971	+	101	NA	intron (Nvec_vc1.1_LOC5509319, intron 1 of 1)	-intron (Nvec_vc1.1_LOC5509319, intron 1 of 1)	2710	Nvec_vc1.1_LOC5509319	Nvec_vc1.1_LOC5509319	Nvec_vc1.1_XM_001629787			LOC5509319			NA
Elav_pos_R1.mLb.clN_peak_8071	NC_064039.1	10056483	10057203	+	101	NA	intron (Nvec_vc1.1_LOC5519890, intron 1 of 3)	-intron (Nvec_vc1.1_LOC5519890, intron 1 of 3)	1214	Nvec_vc1.1_LOC5519890	Nvec_vc1.1_LOC5519890	Nvec_vc1.1_XM_032364722			LOC5519890			NA
Elav_pos_R1.mLb.clN_peak_7065	NC_064038.1	14289809	14290688	+	101	NA	intron (Nvec_vc1.1_LOC116613566, intron 1 of 12)	-intron (Nvec_vc1.1_LOC116613566, intron 1 of 12)	1483	Nvec_vc1.1_LOC116613566	Nvec_vc1.1_LOC116613566	Nvec_vc1.1_XM_032374122			LOC116613566			NA
Elav_pos_R1.mLb.clN_peak_288	NC_064034.1	4470256	4472118	+	101	NA	promoter-TSS (Nvec_vc1.1_LOC5517189)	-promoter-TSS (Nvec_vc1.1_LOC5517189)	-460	Nvec_vc1.1_LOC5517189	Nvec_vc1.1_LOC5517189	Nvec_vc1.1_XM_048731186			LOC5517189			NA
Elav_pos_R1.mLb.clN_peak_8424	NC_064039.1	14382838	14383441	+	101	NA	Intergenic	Intergenic	-7832	Nvec_vc1.1_LOC5515175	Nvec_vc1.1_LOC5515175	Nvec_vc1.1_XM_001635268			LOC5515175			NA
Elav_pos_R1.mLb.clN_peak_17212	NC_064048.1	6047483	6048836	+	101	NA	intron (Nvec_vc1.1_LOC5511383, intron 3 of 3)	-intron (Nvec_vc1.1_LOC5511383, intron 3 of 3)	15112	Nvec_vc1.1_LOC5511383	Nvec_vc1.1_LOC5511383	Nvec_vc1.1_XM_032380675			LOC5511383			NA
Elav_pos_R1.mLb.clN_peak_12491	NC_064043.1	8197859	8198266	+	101	NA	exon (Nvec_vc1.1_LOC5506842, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5506842, exon 1 of 1)	4278	Nvec_vc1.1_LOC5506842	Nvec_vc1.1_LOC5506842	Nvec_vc1.1_XM_032375293			LOC5506842			NA
Elav_pos_R1.mLb.clN_peak_9287	NC_064040.1	9687833	9688678	+	101	NA	exon (Nvec_vc1.1_LOC5518992, exon 1 of 10)	-exon (Nvec_vc1.1_LOC5518992, exon 1 of 10)	215	Nvec_vc1.1_LOC5518992	Nvec_vc1.1_LOC5518992	Nvec_vc1.1_XM_048730369			LOC5518992			NA
Elav_pos_R1.mLb.clN_peak_10767	NC_064042.1	905048	905315	+	100	NA	intron (Nvec_vc1.1_LOC116611665, intron 18 of 22)	-intron (Nvec_vc1.1_LOC116611665, intron 18 of 22)	-10801	Nvec_vc1.1_LOC5503865	Nvec_vc1.1_LOC5503865	Nvec_vc1.1_XM_048732352			LOC5503865			NA
Elav_pos_R1.mLb.clN_peak_769	NC_064034.1	10467362	10467781	+	100	NA	Intergenic	Intergenic	-7643	Nvec_vc1.1_LOC5507513	Nvec_vc1.1_LOC5507513	Nvec_vc1.1_XM_001628087			LOC5507513			NA
Elav_pos_R1.mLb.clN_peak_10315	NC_064041.1	9714589	9716061	+	100	NA	exon (Nvec_vc1.1_LOC5519392, exon 6 of 8)	-exon (Nvec_vc1.1_LOC5519392, exon 6 of 8)	2463	Nvec_vc1.1_LOC5519392	Nvec_vc1.1_LOC5519392	Nvec_vc1.1_XM_001639253			LOC5519392			NA
Elav_pos_R1.mLb.clN_peak_6662	NC_064038.1	9113439	9113816	+	100	NA	Intergenic	Intergenic	-7677	Nvec_vc1.1_LOC5518168	Nvec_vc1.1_LOC5518168	Nvec_vc1.1_XM_032362667			LOC5518168			NA
Elav_pos_R1.mLb.clN_peak_2786	NC_064035.1	16303500	16303727	+	100	NA	promoter-TSS (Nvec_vc1.1_LOC5515709)	-promoter-TSS (Nvec_vc1.1_LOC5515709)	-90	Nvec_vc1.1_LOC5515709	Nvec_vc1.1_LOC5515709	Nvec_vc1.1_XM_032385457			LOC5515709			NA
Elav_pos_R1.mLb.clN_peak_7676	NC_064039.1	5633186	5635285	+	100	NA	TTS (Nvec_vc1.1_LOC5521423)	-TTS (Nvec_vc1.1_LOC5521423)	4384	Nvec_vc1.1_LOC5521423	Nvec_vc1.1_LOC5521423	Nvec_vc1.1_XM_032366733			LOC5521423			NA
Elav_pos_R1.mLb.clN_peak_8058	NC_064039.1	9996960	9997313	+	100	NA	Intergenic	Intergenic	-1853	Nvec_vc1.1_LOC5519809	Nvec_vc1.1_LOC5519809	Nvec_vc1.1_XM_001639712			LOC5519809			NA
Elav_pos_R1.mLb.clN_peak_8012	NC_064039.1	9534506	9534892	+	100	NA	Intergenic	Intergenic	-1336	Nvec_vc1.1_LOC5519860	Nvec_vc1.1_LOC5519860	Nvec_vc1.1_XM_032364770			LOC5519860			NA
Elav_pos_R1.mLb.clN_peak_359	NC_064034.1	5157182	5157498	+	100	NA	exon (Nvec_NVE1107, exon 2 of 2)	-exon (Nvec_NVE1107, exon 2 of 2)	1689	Nvec_NVE1107	Nvec_NVE1107	Nvec_NVE1107						NA
Elav_pos_R1.mLb.clN_peak_7003	NC_064038.1	13430744	13431566	+	100	NA	Intergenic	Intergenic	-2212	Nvec_vc1.1_LOC5502552	Nvec_vc1.1_LOC5502552	Nvec_vc1.1_XM_048728311			LOC5502552			NA
Elav_pos_R1.mLb.clN_peak_5115	NC_064037.1	5098247	5098837	+	100	NA	Intergenic	Intergenic	-1951	Nvec_v1g206959	Nvec_v1g206959	Nvec_v1g206959						NA
Elav_pos_R1.mLb.clN_peak_8308	NC_064039.1	12798679	12799583	+	100	NA	intron (Nvec_vc1.1_LOC125556662, intron 1 of 1)	-intron (Nvec_vc1.1_LOC125556662, intron 1 of 1)	4859	Nvec_vc1.1_LOC125556662	Nvec_vc1.1_LOC125556662	Nvec_vc1.1_XM_048728946			LOC125556662			NA
Elav_pos_R1.mLb.clN_peak_12256	NC_064043.1	5778890	5779399	+	100	NA	exon (Nvec_vc1.1_LOC116604633, exon 1 of 6)	-exon (Nvec_vc1.1_LOC116604633, exon 1 of 6)	2120	Nvec_vc1.1_LOC116604633	Nvec_vc1.1_LOC116604633	Nvec_vc1.1_XM_032367307			LOC116604633			NA
Elav_pos_R1.mLb.clN_peak_16963	NC_064048.1	2788391	2789160	+	100	NA	exon (Nvec_vc1.1_LOC116617354, exon 1 of 2)	-exon (Nvec_vc1.1_LOC116617354, exon 1 of 2)	723	Nvec_vc1.1_LOC116617354	Nvec_vc1.1_LOC116617354	Nvec_vc1.1_XM_032380001			LOC116617354			NA
Elav_pos_R1.mLb.clN_peak_2849	NC_064035.1	16833713	16834421	+	100	NA	exon (Nvec_vc1.1_LOC116620010, exon 1 of 1)	-exon (Nvec_vc1.1_LOC116620010, exon 1 of 1)	1752	Nvec_vc1.1_LOC116620010	Nvec_vc1.1_LOC116620010	Nvec_vc1.1_XM_032385443			LOC116620010			NA
Elav_pos_R1.mLb.clN_peak_10674	NC_064041.1	16044039	16044445	+	100	NA	exon (Nvec_vc1.1_LOC5505361, exon 3 of 3)	-exon (Nvec_vc1.1_LOC5505361, exon 3 of 3)	4927	Nvec_vc1.1_LOC5505361	Nvec_vc1.1_LOC5505361	Nvec_vc1.1_XM_032373781			LOC5505361			NA
Elav_pos_R1.mLb.clN_peak_5843	NC_064037.1	14637299	14638447	+	100	NA	Intergenic	Intergenic	-3509	Nvec_v1g233523	Nvec_v1g233523	Nvec_v1g233523						NA
Elav_pos_R1.mLb.clN_peak_16431	NC_064047.1	8150341	8151214	+	100	NA	intron (Nvec_vc1.1_LOC116614762, intron 1 of 16)	-intron (Nvec_vc1.1_LOC116614762, intron 1 of 16)	341	Nvec_vc1.1_LOC116614762	Nvec_vc1.1_LOC116614762	Nvec_vc1.1_XM_048721519			LOC116614762			NA
Elav_pos_R1.mLb.clN_peak_5090	NC_064037.1	4841653	4844033	+	100	NA	intron (Nvec_vc1.1_LOC116618573, intron 2 of 4)	-intron (Nvec_vc1.1_LOC116618573, intron 2 of 4)	583	Nvec_vc1.1_LOC116618573	Nvec_vc1.1_LOC116618573	Nvec_vc1.1_XM_048726988			LOC116618573			NA
Elav_pos_R1.mLb.clN_peak_12004	NC_064043.1	2967835	2968644	+	100	NA	intron (Nvec_vc1.1_LOC5516480, intron 4 of 5)	-intron (Nvec_vc1.1_LOC5516480, intron 4 of 5)	6734	Nvec_vc1.1_LOC5516480	Nvec_vc1.1_LOC5516480	Nvec_vc1.1_XM_001636504			LOC5516480			NA
Elav_pos_R1.mLb.clN_peak_12891	NC_064043.1	13436866	13437299	+	100	NA	exon (Nvec_vc1.1_LOC5502817, exon 3 of 3)	-exon (Nvec_vc1.1_LOC5502817, exon 3 of 3)	1328	Nvec_vc1.1_LOC5502817	Nvec_vc1.1_LOC5502817	Nvec_vc1.1_XM_048733566			LOC5502817			NA
Elav_pos_R1.mLb.clN_peak_5653	NC_064037.1	11773108	11773927	+	100	NA	intron (Nvec_vc1.1_LOC5516567, intron 1 of 5)	-intron (Nvec_vc1.1_LOC5516567, intron 1 of 5)	1216	Nvec_vc1.1_LOC5516567	Nvec_vc1.1_LOC5516567	Nvec_vc1.1_XM_001636641			LOC5516567			NA
Elav_pos_R1.mLb.clN_peak_6664	NC_064038.1	9119782	9120431	+	100	NA	Intergenic	Intergenic	-14156	Nvec_vc1.1_LOC5518168	Nvec_vc1.1_LOC5518168	Nvec_vc1.1_XM_032362667			LOC5518168			NA
Elav_pos_R1.mLb.clN_peak_844	NC_064034.1	11421054	11421523	+	100	NA	intron (Nvec_NVE13160, intron 1 of 2)	-intron (Nvec_NVE13160, intron 1 of 2)	2141	Nvec_NVE13160	Nvec_NVE13160	Nvec_NVE13160						NA
Elav_pos_R1.mLb.clN_peak_7560	NC_064039.1	4262093	4262380	+	100	NA	Intergenic	Intergenic	-1829	Nvec_vc1.1_LOC5502646	Nvec_vc1.1_LOC5502646	Nvec_vc1.1_XM_001623752			LOC5502646			NA
Elav_pos_R1.mLb.clN_peak_4452	NC_064036.1	15428776	15429292	+	100	NA	promoter-TSS (Nvec_vc1.1_LOC5522162)	-promoter-TSS (Nvec_vc1.1_LOC5522162)	-599	Nvec_vc1.1_LOC5522162	Nvec_vc1.1_LOC5522162	Nvec_vc1.1_XM_001641852			LOC5522162			NA
Elav_pos_R1.mLb.clN_peak_6998	NC_064038.1	13369761	13370272	+	100	NA	intron (Nvec_vc1.1_LOC5507622, intron 1 of 19)	-intron (Nvec_vc1.1_LOC5507622, intron 1 of 19)	4416	Nvec_vc1.1_LOC5507622	Nvec_vc1.1_LOC5507622	Nvec_vc1.1_XM_032376323			LOC5507622			NA
Elav_pos_R1.mLb.clN_peak_13540	NC_064044.1	9018647	9019228	+	100	NA	exon (Nvec_vc1.1_LOC5508645, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5508645, exon 1 of 1)	1618	Nvec_vc1.1_LOC5508645	Nvec_vc1.1_LOC5508645	Nvec_vc1.1_XM_032377423			LOC5508645			NA
Elav_pos_R1.mLb.clN_peak_11408	NC_064042.1	9868469	9869077	+	100	NA	intron (Nvec_vc1.1_LOC116612189, intron 46 of 59)	-intron (Nvec_vc1.1_LOC116612189, intron 46 of 59)	32068	Nvec_vc1.1_LOC116614015	Nvec_vc1.1_LOC116614015	Nvec_vc1.1_XM_048732564			LOC116614015			NA
Elav_pos_R1.mLb.clN_peak_5909	NC_064037.1	15356900	15357398	+	100	NA	TTS (Nvec_vc1.1_LOC116620204)	-TTS (Nvec_vc1.1_LOC116620204)	-4204	Nvec_vc1.1_LOC5502259	Nvec_vc1.1_LOC5502259	Nvec_vc1.1_XM_048726626			LOC5502259			NA
Elav_pos_R1.mLb.clN_peak_7160	NC_064038.1	17538679	17539094	+	100	NA	TTS (Nvec_vc1.1_LOC116611657)	-TTS (Nvec_vc1.1_LOC116611657)	1139	Nvec_vc1.1_LOC116611647	Nvec_vc1.1_LOC116611647	Nvec_vc1.1_XM_032372063			LOC116611647			NA
Elav_pos_R1.mLb.clN_peak_5753	NC_064037.1	13196620	13197037	+	100	NA	Intergenic	Intergenic	-1797	Nvec_vc1.1_LOC5511057	Nvec_vc1.1_LOC5511057	Nvec_vc1.1_XM_048726233			LOC5511057			NA
Elav_pos_R1.mLb.clN_peak_1982	NC_064035.1	5586136	5586638	+	99	NA	intron (Nvec_vc1.1_LOC5505228, intron 3 of 6)	-intron (Nvec_vc1.1_LOC5505228, intron 3 of 6)	1866	Nvec_vc1.1_LOC5505228	Nvec_vc1.1_LOC5505228	Nvec_vc1.1_XM_001626026			LOC5505228			NA
Elav_pos_R1.mLb.clN_peak_13486	NC_064044.1	8239532	8240074	+	99	NA	promoter-TSS (Nvec_vc1.1_LOC5518435)	-promoter-TSS (Nvec_vc1.1_LOC5518435)	-201	Nvec_vc1.1_LOC5518435	Nvec_vc1.1_LOC5518435	Nvec_vc1.1_XM_048734044			LOC5518435			NA
Elav_pos_R1.mLb.clN_peak_7965	NC_064039.1	8970382	8970966	+	99	NA	exon (Nvec_vc1.1_LOC5508613, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5508613, exon 1 of 1)	-1713	Nvec_vc1.1_LOC5508600	Nvec_vc1.1_LOC5508600	Nvec_vc1.1_XM_001629140			LOC5508600			NA
Elav_pos_R1.mLb.clN_peak_14186	NC_064045.1	4265724	4266030	+	99	NA	Intergenic	Intergenic	3837	Nvec_NVE4426	Nvec_NVE4426	Nvec_NVE4426						NA
Elav_pos_R1.mLb.clN_peak_7475	NC_064039.1	3397791	3398135	+	99	NA	intron (Nvec_vc1.1_LOC5514680, intron 1 of 2)	-intron (Nvec_vc1.1_LOC5514680, intron 1 of 2)	4314	Nvec_vc1.1_LOC5514680	Nvec_vc1.1_LOC5514680	Nvec_vc1.1_XM_001634737			LOC5514680			NA
Elav_pos_R1.mLb.clN_peak_7923	NC_064039.1	8506487	8506753	+	99	NA	promoter-TSS (Nvec_vc1.1_LOC5508371)	-promoter-TSS (Nvec_vc1.1_LOC5508371)	49	Nvec_vc1.1_LOC5508371	Nvec_vc1.1_LOC5508371	Nvec_vc1.1_XM_048729484			LOC5508371			NA
Elav_pos_R1.mLb.clN_peak_3773	NC_064036.1	7122620	7123060	+	99	NA	TTS (Nvec_vc1.1_LOC116618949)	-TTS (Nvec_vc1.1_LOC116618949)	532	Nvec_vc1.1_LOC5513623	Nvec_vc1.1_LOC5513623	Nvec_vc1.1_XM_032383198			LOC5513623			NA
Elav_pos_R1.mLb.clN_peak_13709	NC_064044.1	11854949	11855437	+	99	NA	promoter-TSS (Nvec_vc1.1_LOC5514699)	-promoter-TSS (Nvec_vc1.1_LOC5514699)	-5	Nvec_vc1.1_LOC5514699	Nvec_vc1.1_LOC5514699	Nvec_vc1.1_XM_048734074			LOC5514699			NA
Elav_pos_R1.mLb.clN_peak_6333	NC_064038.1	4297709	4298064	+	99	NA	intron (Nvec_vc1.1_LOC5517777, intron 4 of 19)	-intron (Nvec_vc1.1_LOC5517777, intron 4 of 19)	3538	Nvec_vc1.1_LOC5517777	Nvec_vc1.1_LOC5517777	Nvec_vc1.1_XM_048727536			LOC5517777			NA
Elav_pos_R1.mLb.clN_peak_9392	NC_064040.1	11179234	11179621	+	99	NA	Intergenic	Intergenic	-4662	Nvec_vc1.1_LOC116614511	Nvec_vc1.1_LOC116614511	Nvec_vc1.1_XM_032375602			LOC116614511			NA
Elav_pos_R1.mLb.clN_peak_6917	NC_064038.1	11677652	11678526	+	99	NA	promoter-TSS (Nvec_vc1.1_LOC5517708)	-promoter-TSS (Nvec_vc1.1_LOC5517708)	-329	Nvec_vc1.1_LOC5517708	Nvec_vc1.1_LOC5517708	Nvec_vc1.1_XM_032362183			LOC5517708			NA
Elav_pos_R1.mLb.clN_peak_4417	NC_064036.1	15032441	15032833	+	99	NA	exon (Nvec_vc1.1_LOC5522167, exon 1 of 5)	-exon (Nvec_vc1.1_LOC5522167, exon 1 of 5)	1048	Nvec_vc1.1_LOC5522167	Nvec_vc1.1_LOC5522167	Nvec_vc1.1_XM_032367543			LOC5522167			NA
