TF_ID	TF_Name	Species_Name	Status	Gene_ID	Family	Motif_ID
T212547_2.00	Hoxb8	Mus_musculus	D	ENSMUSG00000056648	Homeodomain	M00517_2.00,M09214_2.00
T212414_2.00	Hoxb9	Mus_musculus	D	ENSMUSG00000020875	Homeodomain	M00410_2.00
T212427_2.00	Hoxc10	Mus_musculus	D	ENSMUSG00000022484	Homeodomain	M00421_2.00,M03252_2.00,M03253_2.00
T212391_2.00	Hoxc11	Mus_musculus	D	ENSMUSG00000001656	Homeodomain	M00390_2.00
T212533_2.00	Hoxc12	Mus_musculus	D	ENSMUSG00000050328	Homeodomain	M00508_2.00
T212390_2.00	Hoxc13	Mus_musculus	D	ENSMUSG00000001655	Homeodomain	M00389_2.00
T212579_2.00	Hoxc4	Mus_musculus	D	ENSMUSG00000075394	Homeodomain	M00530_2.00
T212428_2.00	Hoxc5	Mus_musculus	D	ENSMUSG00000022485	Homeodomain	M00422_2.00
T212393_2.00	Hoxc6	Mus_musculus	D	ENSMUSG00000001661	Homeodomain	M00392_2.00
T212392_2.00	Hoxc8	Mus_musculus	D	ENSMUSG00000001657	Homeodomain	M00391_2.00
T212486_2.00	Hoxc9	Mus_musculus	D	ENSMUSG00000036139	Homeodomain	M00470_2.00,M08137_2.00,M09574_2.00
T212515_2.00	Hoxd1	Mus_musculus	D	ENSMUSG00000042448	Homeodomain	M00492_2.00,M10768_2.00
T212534_2.00	Hoxd10	Mus_musculus	D	ENSMUSG00000050368	Homeodomain	M00509_2.00
T212516_2.00	Hoxd11	Mus_musculus	D	ENSMUSG00000042499	Homeodomain	M00493_2.00
T212395_2.00	Hoxd13	Mus_musculus	D	ENSMUSG00000001819	Homeodomain	M00394_2.00,M03247_2.00,M03248_2.00
T212581_2.00	Hoxd3	Mus_musculus	D	ENSMUSG00000079277	Homeodomain	M00531_2.00,M03287_2.00
T212447_2.00	Hoxd8	Mus_musculus	D	ENSMUSG00000027102	Homeodomain	M00436_2.00
T212518_2.00	Hoxd9	Mus_musculus	D	ENSMUSG00000043342	Homeodomain	M03282_2.00,M03283_2.00,M03284_2.00
T212387_2.00	Irx2	Mus_musculus	D	ENSMUSG00000001504	Homeodomain	M00386_2.00
T212466_2.00	Irx3	Mus_musculus	D	ENSMUSG00000031734	Homeodomain	M00453_2.00,M00454_2.00,M03266_2.00
T212421_2.00	Irx4	Mus_musculus	D	ENSMUSG00000021604	Homeodomain	M00416_2.00
T212467_2.00	Irx5	Mus_musculus	D	ENSMUSG00000031737	Homeodomain	M00455_2.00
T212468_2.00	Irx6	Mus_musculus	D	ENSMUSG00000031738	Homeodomain	M00456_2.00
T212514_2.00	Isl1	Mus_musculus	D	ENSMUSG00000042258	Homeodomain	M09209_2.00,M09578_2.00
T212471_2.00	Isl2	Mus_musculus	D	ENSMUSG00000032318	Homeodomain	M00458_2.00
T212465_2.00	Isx	Mus_musculus	D	ENSMUSG00000031621	Homeodomain	M00452_2.00
T212480_2.00	Lbx2	Mus_musculus	D	ENSMUSG00000034968	Homeodomain	M00465_2.00
T212408_2.00	Lhx1	Mus_musculus	D	ENSMUSG00000018698	Homeodomain	M00405_2.00
T212380_2.00	Lhx2	Mus_musculus	D	ENSMUSG00000000247	Homeodomain	M00380_2.00,M09169_2.00,M09562_2.00
T212446_2.00	Lhx3	Mus_musculus	D	ENSMUSG00000026934	Homeodomain	M00435_2.00,M02687_2.00,M09188_2.00,M09570_2.00
T212440_2.00	Lhx4	Mus_musculus	D	ENSMUSG00000026468	Homeodomain	M00430_2.00,M03257_2.00
T212456_2.00	Lhx5	Mus_musculus	D	ENSMUSG00000029595	Homeodomain	M00445_2.00
T212445_2.00	Lhx6	Mus_musculus	D	ENSMUSG00000026890	Homeodomain	M00434_2.00,M09187_2.00
T212605_2.00	Lhx8	Mus_musculus	D	ENSMUSG00000096225	Homeodomain	M00534_2.00,M03288_2.00,M03289_2.00,M03290_2.00
T212410_2.00	Lhx9	Mus_musculus	D	ENSMUSG00000019230	Homeodomain	M00406_2.00
T212443_2.00	Lmx1a	Mus_musculus	D	ENSMUSG00000026686	Homeodomain	M00432_2.00
T212498_2.00	Lmx1b	Mus_musculus	D	ENSMUSG00000038765	Homeodomain	M00482_2.00
T212411_2.00	Meis1	Mus_musculus	D	ENSMUSG00000020160	Homeodomain	M00407_2.00,M09178_2.00,M09568_2.00
T212448_2.00	Meis2	Mus_musculus	D	ENSMUSG00000027210	Homeodomain	M00437_2.00,M03261_2.00,M03262_2.00,M09189_2.00
T212509_2.00	Meis3	Mus_musculus	D	ENSMUSG00000041420	Homeodomain	M00488_2.00,M03279_2.00,M03280_2.00
T212385_2.00	Meox1	Mus_musculus	D	ENSMUSG00000001493	Homeodomain	M00384_2.00
T212487_2.00	Meox2	Mus_musculus	D	ENSMUSG00000036144	Homeodomain	M03271_2.00
T212441_2.00	Mixl1	Mus_musculus	D	ENSMUSG00000026497	Homeodomain	M10765_2.00
T212389_2.00	Mnx1	Mus_musculus	D	ENSMUSG00000001566	Homeodomain	M00388_2.00
T212525_2.00	Msx1	Mus_musculus	D	ENSMUSG00000048450	Homeodomain	M00501_2.00
T212419_2.00	Msx2	Mus_musculus	D	ENSMUSG00000021469	Homeodomain	M00414_2.00
T212439_2.00	Msx3	Mus_musculus	D	ENSMUSG00000025469	Homeodomain	M00429_2.00,M03255_2.00,M03256_2.00
T212403_2.00	Nanog	Mus_musculus	D	ENSMUSG00000012396	Homeodomain	M02098_2.00,M09176_2.00,M09565_2.00
T212453_2.00	Nkx1-1	Mus_musculus	D	ENSMUSG00000029112	Homeodomain	M00442_2.00
T212527_2.00	Nkx1-2	Mus_musculus	D	ENSMUSG00000048528	Homeodomain	M00503_2.00
T212386_2.00	Nkx2-1	Mus_musculus	D	ENSMUSG00000001496	Homeodomain	M00385_2.00,M09171_2.00,M09563_2.00
T212449_2.00	Nkx2-2	Mus_musculus	D	ENSMUSG00000027434	Homeodomain	M00438_2.00,M09190_2.00
T212521_2.00	Nkx2-3	Mus_musculus	D	ENSMUSG00000044220	Homeodomain	M00497_2.00
T212543_2.00	Nkx2-4	Mus_musculus	D	ENSMUSG00000054160	Homeodomain	M00514_2.00
T212407_2.00	Nkx2-5	Mus_musculus	D	ENSMUSG00000015579	Homeodomain	M00404_2.00,M02686_2.00,M08136_2.00,M09177_2.00,M09567_2.00
T212520_2.00	Nkx2-6	Mus_musculus	D	ENSMUSG00000044186	Homeodomain	M00496_2.00
T212551_2.00	Nkx2-9	Mus_musculus	D	ENSMUSG00000058669	Homeodomain	M00520_2.00,M00800_2.00,M09215_2.00
T212425_2.00	Nkx3-1	Mus_musculus	D	ENSMUSG00000022061	Homeodomain	M00170_2.00,M00420_2.00,M09184_2.00
T212530_2.00	Nkx3-2	Mus_musculus	D	ENSMUSG00000049691	Homeodomain	M00506_2.00,M09212_2.00
T212481_2.00	Nkx6-1	Mus_musculus	D	ENSMUSG00000035187	Homeodomain	M00466_2.00,M09200_2.00,M09573_2.00
T212557_2.00	Nkx6-3	Mus_musculus	D	ENSMUSG00000063672	Homeodomain	M00522_2.00
T212459_2.00	Nobox	Mus_musculus	D	ENSMUSG00000029736	Homeodomain	M00448_2.00,M02688_2.00,M09194_2.00,M10766_2.00
T212563_2.00	Noto	Mus_musculus	D	ENSMUSG00000068302	Homeodomain	M02101_2.00
T212544_2.00	Obox1	Mus_musculus	D	ENSMUSG00000054310	Homeodomain	M00515_2.00
T212559_2.00	Obox3	Mus_musculus	D	ENSMUSG00000066772	Homeodomain	M00523_2.00
T212576_2.00	Obox5	Mus_musculus	D	ENSMUSG00000074366	Homeodomain	M00527_2.00,M00528_2.00
T212511_2.00	Obox6	Mus_musculus	D	ENSMUSG00000041583	Homeodomain	M00490_2.00
T212422_2.00	Otp	Mus_musculus	D	ENSMUSG00000021685	Homeodomain	M00417_2.00
T212398_2.00	Otx1	Mus_musculus	D	ENSMUSG00000005917	Homeodomain	M00396_2.00,M03249_2.00,M03250_2.00
T212423_2.00	Otx2	Mus_musculus	D	ENSMUSG00000021848	Homeodomain	M00418_2.00,M09183_2.00,M09569_2.00
T212539_2.00	Pbx1	Mus_musculus	D	ENSMUSG00000052534	Homeodomain	M00513_2.00,M09213_2.00
T212478_2.00	Pbx2	Mus_musculus	D	ENSMUSG00000034673	Homeodomain	M09199_2.00
T212496_2.00	Pbx3	Mus_musculus	D	ENSMUSG00000038718	Homeodomain	M09205_2.00
T212457_2.00	Pdx1	Mus_musculus	D	ENSMUSG00000029644	Homeodomain	M00446_2.00,M09192_2.00,M09571_2.00
T212402_2.00	Phox2a	Mus_musculus	D	ENSMUSG00000007946	Homeodomain	M00400_2.00,M09564_2.00
T212404_2.00	Phox2b	Mus_musculus	D	ENSMUSG00000012520	Homeodomain	M00401_2.00
T212420_2.00	Pitx1	Mus_musculus	D	ENSMUSG00000021506	Homeodomain	M00415_2.00,M09182_2.00
T212451_2.00	Pitx2	Mus_musculus	D	ENSMUSG00000028023	Homeodomain	M00440_2.00
T212438_2.00	Pitx3	Mus_musculus	D	ENSMUSG00000025229	Homeodomain	M00428_2.00
T212401_2.00	Pknox1	Mus_musculus	D	ENSMUSG00000006705	Homeodomain	M00399_2.00,M09175_2.00
T212484_2.00	Pknox2	Mus_musculus	D	ENSMUSG00000035934	Homeodomain	M00468_2.00,M03270_2.00
T212522_2.00	Prop1	Mus_musculus	D	ENSMUSG00000044542	Homeodomain	M00498_2.00,M09210_2.00
T212442_2.00	Prrx1	Mus_musculus	D	ENSMUSG00000026586	Homeodomain	M00431_2.00
T212502_2.00	Prrx2	Mus_musculus	D	ENSMUSG00000039476	Homeodomain	M00486_2.00,M03277_2.00,M09207_2.00,M10767_2.00
T212577_2.00	Q8VHG7_MOUSE	Mus_musculus	D	ENSMUSG00000074369	Homeodomain	M00529_2.00
T212433_2.00	Rax	Mus_musculus	D	ENSMUSG00000024518	Homeodomain	M00426_2.00
T212535_2.00	Rhox11	Mus_musculus	D	ENSMUSG00000051038	Homeodomain	M00510_2.00,M00511_2.00,M02100_2.00,M03285_2.00,M10769_2.00
T212399_2.00	Rhox6	Mus_musculus	D	ENSMUSG00000006200	Homeodomain	M00397_2.00
T212384_2.00	Sebox	Mus_musculus	D	ENSMUSG00000001103	Homeodomain	M02097_2.00
T212450_2.00	Shox2	Mus_musculus	D	ENSMUSG00000027833	Homeodomain	M00439_2.00,M03263_2.00
T212537_2.00	Six1	Mus_musculus	D	ENSMUSG00000051367	Homeodomain	M00512_2.00,M09579_2.00
T212432_2.00	Six2	Mus_musculus	D	ENSMUSG00000024134	Homeodomain	M00425_2.00,M09185_2.00
T212499_2.00	Six3	Mus_musculus	D	ENSMUSG00000038805	Homeodomain	M00483_2.00
T212475_2.00	Six4	Mus_musculus	D	ENSMUSG00000034460	Homeodomain	M00461_2.00,M09198_2.00
T212416_2.00	Six6	Mus_musculus	D	ENSMUSG00000021099	Homeodomain	M00169_2.00,M00412_2.00
T212524_2.00	Tgif1	Mus_musculus	D	ENSMUSG00000047407	Homeodomain	M00500_2.00,M09211_2.00
T212556_2.00	Tgif2	Mus_musculus	D	ENSMUSG00000062175	Homeodomain	M00521_2.00
T212564_2.00	Tlx2	Mus_musculus	D	ENSMUSG00000068327	Homeodomain	M00526_2.00
T212454_2.00	Uncx	Mus_musculus	D	ENSMUSG00000029546	Homeodomain	M00443_2.00,M03264_2.00,M03265_2.00
T212400_2.00	Vax1	Mus_musculus	D	ENSMUSG00000006270	Homeodomain	M00398_2.00,M10764_2.00
T212479_2.00	Vax2	Mus_musculus	D	ENSMUSG00000034777	Homeodomain	M00464_2.00
T212472_2.00	Vsx1	Mus_musculus	D	ENSMUSG00000033080	Homeodomain	M00459_2.00,M03267_2.00
T212417_2.00	Vsx2	Mus_musculus	D	ENSMUSG00000021239	Homeodomain	M09180_2.00
T224749_2.00	XP_003689450.1	Mus_musculus	D	XP_003689450.1	Homeodomain	M00535_2.00
T237405_2.00	Pax2	Mus_musculus	D	ENSMUSG00000004231	Homeodomain,Paired box	M02690_2.00
T237409_2.00	Pax4	Mus_musculus	D	ENSMUSG00000029706	Homeodomain,Paired box	M00542_2.00
T237407_2.00	Pax6	Mus_musculus	D	ENSMUSG00000027168	Homeodomain,Paired box	M00540_2.00,M09217_2.00
T237408_2.00	Pax7	Mus_musculus	D	ENSMUSG00000028736	Homeodomain,Paired box	M00541_2.00,M09586_2.00,M09587_2.00,M09588_2.00
T238373_2.00	Pou1f1	Mus_musculus	D	ENSMUSG00000004842	Homeodomain,POU	M00543_2.00,M00801_2.00,M00802_2.00,M02238_2.00,M09223_2.00
T238379_2.00	Pou2f1	Mus_musculus	D	ENSMUSG00000026565	Homeodomain,POU	M00548_2.00,M00803_2.00,M09226_2.00
T238374_2.00	Pou2f2	Mus_musculus	D	ENSMUSG00000008496	Homeodomain,POU	M00544_2.00,M03322_2.00,M03323_2.00,M09224_2.00,M09589_2.00
T238381_2.00	Pou2f3	Mus_musculus	D	ENSMUSG00000032015	Homeodomain,POU	M00549_2.00
T238384_2.00	Pou3f1	Mus_musculus	D	ENSMUSG00000090125	Homeodomain,POU	M00551_2.00,M00804_2.00,M09227_2.00
T238386_2.00	Pou3f2	Mus_musculus	D	ENSMUSG00000095139	Homeodomain,POU	M00552_2.00,M09228_2.00
T238383_2.00	Pou3f4	Mus_musculus	D	ENSMUSG00000056854	Homeodomain,POU	M00550_2.00
T238378_2.00	Pou4f3	Mus_musculus	D	ENSMUSG00000024497	Homeodomain,POU	M00547_2.00
T238377_2.00	Pou5f1	Mus_musculus	D	ENSMUSG00000024406	Homeodomain,POU	M08031_2.00,M08032_2.00,M08033_2.00,M09225_2.00,M10855_2.00,M10856_2.00
T238376_2.00	Pou6f1	Mus_musculus	D	ENSMUSG00000009739	Homeodomain,POU	M00545_2.00,M00546_2.00
T240319_2.00	Hsf1	Mus_musculus	D	ENSMUSG00000022556	HSF	M09232_2.00,M09593_2.00
T240318_2.00	Hsf2	Mus_musculus	D	ENSMUSG00000019878	HSF	M09231_2.00
T244218_2.00	Irf1	Mus_musculus	D	ENSMUSG00000018899	IRF	M09242_2.00
T244223_2.00	Irf2	Mus_musculus	D	ENSMUSG00000031627	IRF	M00805_2.00,M09245_2.00
T244217_2.00	Irf3	Mus_musculus	D	ENSMUSG00000003184	IRF	M00174_2.00,M09241_2.00
T244219_2.00	Irf4	Mus_musculus	D	ENSMUSG00000021356	IRF	M00175_2.00,M09243_2.00
T244222_2.00	Irf5	Mus_musculus	D	ENSMUSG00000029771	IRF	M00177_2.00
T244221_2.00	Irf6	Mus_musculus	D	ENSMUSG00000026638	IRF	M00176_2.00
T244220_2.00	Irf7	Mus_musculus	D	ENSMUSG00000025498	IRF	M02255_2.00,M09244_2.00
T244224_2.00	Irf8	Mus_musculus	D	ENSMUSG00000041515	IRF	M09246_2.00
T244216_2.00	Irf9	Mus_musculus	D	ENSMUSG00000002325	IRF	M00173_2.00,M09240_2.00
T253737_2.00	Mef2a	Mus_musculus	D	ENSMUSG00000030557	MADS box	M09255_2.00,M09599_2.00
T253738_2.00	Mef2b	Mus_musculus	D	ENSMUSG00000079033	MADS box	M10958_2.00
T253735_2.00	Mef2c	Mus_musculus	D	ENSMUSG00000005583	MADS box	M09253_2.00
T253733_2.00	Mef2d	Mus_musculus	D	ENSMUSG00000001419	MADS box	M09252_2.00
T253736_2.00	Srf	Mus_musculus	D	ENSMUSG00000015605	MADS box	M00178_2.00,M09254_2.00,M09598_2.00
T260274_2.00	Mbd2	Mus_musculus	D	ENSMUSG00000024513	MBD	M09258_2.00
T260278_2.00	Mecp2	Mus_musculus	D	ENSMUSG00000031393	MBD	M00806_2.00,M09259_2.00
T269782_2.00	Myb	Mus_musculus	D	ENSMUSG00000019982	Myb/SANT	M00179_2.00,M09261_2.00,M09601_2.00
T269784_2.00	Mybl1	Mus_musculus	D	ENSMUSG00000025912	Myb/SANT	M00180_2.00,M09262_2.00
T269781_2.00	Mybl2	Mus_musculus	D	ENSMUSG00000017861	Myb/SANT	M00807_2.00
T269792_2.00	Mypop	Mus_musculus	D	ENSMUSG00000048481	Myb/SANT	M00808_2.00
T269798_2.00	Prdm11	Mus_musculus	D	ENSMUSG00000075028	Myb/SANT	M00809_2.00
T269787_2.00	Terf2	Mus_musculus	D	ENSMUSG00000031921	Myb/SANT	M02323_2.00
T299792_2.00	Myrf	Mus_musculus	D	ENSMUSG00000036098	Ndt80/PhoG	M02386_2.00
T303937_2.00	Ar	Mus_musculus	D	ENSMUSG00000046532	Nuclear receptor	M00821_2.00,M03436_2.00,M09331_2.00
T303910_2.00	Esr1	Mus_musculus	D	ENSMUSG00000019768	Nuclear receptor	M00813_2.00,M09309_2.00
T303913_2.00	Esr2	Mus_musculus	D	ENSMUSG00000021055	Nuclear receptor	M01297_2.00,M09311_2.00
T303922_2.00	Esrra	Mus_musculus	D	ENSMUSG00000024955	Nuclear receptor	M00183_2.00,M03430_2.00,M03431_2.00,M09319_2.00
T303914_2.00	Esrrb	Mus_musculus	D	ENSMUSG00000021255	Nuclear receptor	M00815_2.00,M08034_2.00,M09312_2.00
T303924_2.00	Esrrg	Mus_musculus	D	ENSMUSG00000026610	Nuclear receptor	M00817_2.00,M09321_2.00
T303909_2.00	Hnf4a	Mus_musculus	D	ENSMUSG00000017950	Nuclear receptor	M00182_2.00,M03426_2.00,M09308_2.00
T303908_2.00	Hnf4g	Mus_musculus	D	ENSMUSG00000017688	Nuclear receptor	M09307_2.00
T303912_2.00	Nr1d1	Mus_musculus	D	ENSMUSG00000020889	Nuclear receptor	M09310_2.00
T303915_2.00	Nr1d2	Mus_musculus	D	ENSMUSG00000021775	Nuclear receptor	M09313_2.00
T303941_2.00	Nr1h2	Mus_musculus	D	ENSMUSG00000060601	Nuclear receptor	M09620_2.00
T303899_2.00	Nr1h3	Mus_musculus	D	ENSMUSG00000002108	Nuclear receptor	M09301_2.00
T303938_2.00	Nr1h4	Mus_musculus	D	ENSMUSG00000047638	Nuclear receptor	M09332_2.00,M09618_2.00
T303919_2.00	Nr1i2	Mus_musculus	D	ENSMUSG00000022809	Nuclear receptor	M09316_2.00
T303902_2.00	Nr1i3	Mus_musculus	D	ENSMUSG00000005677	Nuclear receptor	M09302_2.00
T303904_2.00	Nr2c1	Mus_musculus	D	ENSMUSG00000005897	Nuclear receptor	M00812_2.00,M02399_2.00,M09304_2.00
T303903_2.00	Nr2c2	Mus_musculus	D	ENSMUSG00000005893	Nuclear receptor	M09303_2.00
T303911_2.00	Nr2e1	Mus_musculus	D	ENSMUSG00000019803	Nuclear receptor	M00814_2.00,M03427_2.00,M03428_2.00
T303933_2.00	Nr2e3	Mus_musculus	D	ENSMUSG00000032292	Nuclear receptor	M02708_2.00,M09328_2.00
T303943_2.00	Nr2f1	Mus_musculus	D	ENSMUSG00000069171	Nuclear receptor	M00822_2.00,M09334_2.00
T303929_2.00	Nr2f2	Mus_musculus	D	ENSMUSG00000030551	Nuclear receptor	M00184_2.00,M09325_2.00
T303901_2.00	Nr2f6	Mus_musculus	D	ENSMUSG00000002393	Nuclear receptor	M00811_2.00,M03419_2.00,M03420_2.00
T303921_2.00	Nr3c1	Mus_musculus	D	ENSMUSG00000024431	Nuclear receptor	M05886_2.00,M09318_2.00,M09614_2.00
T303920_2.00	Nr4a1	Mus_musculus	D	ENSMUSG00000023034	Nuclear receptor	M09317_2.00
T303926_2.00	Nr4a2	Mus_musculus	D	ENSMUSG00000026826	Nuclear receptor	M00818_2.00,M09323_2.00
T303925_2.00	Nr5a1	Mus_musculus	D	ENSMUSG00000026751	Nuclear receptor	M09322_2.00
T303923_2.00	Nr5a2	Mus_musculus	D	ENSMUSG00000026398	Nuclear receptor	M00816_2.00,M08158_2.00,M09320_2.00,M09615_2.00,M09616_2.00
T303931_2.00	Pgr	Mus_musculus	D	ENSMUSG00000031870	Nuclear receptor	M09326_2.00
T303917_2.00	Ppara	Mus_musculus	D	ENSMUSG00000022383	Nuclear receptor	M09314_2.00
T303897_2.00	Pparg	Mus_musculus	D	ENSMUSG00000000440	Nuclear receptor	M05884_2.00,M09299_2.00,M09612_2.00
T303935_2.00	Rara	Mus_musculus	D	ENSMUSG00000037992	Nuclear receptor	M00185_2.00,M03432_2.00,M03433_2.00,M03434_2.00,M09329_2.00
T303907_2.00	Rarb	Mus_musculus	D	ENSMUSG00000017491	Nuclear receptor	M02401_2.00,M03423_2.00,M03424_2.00,M03425_2.00
T303898_2.00	Rarg	Mus_musculus	D	ENSMUSG00000001288	Nuclear receptor	M00810_2.00,M03416_2.00,M03417_2.00,M03418_2.00,M05885_2.00,M09300_2.00,M09613_2.00
T303932_2.00	Rora	Mus_musculus	D	ENSMUSG00000032238	Nuclear receptor	M00819_2.00,M09327_2.00
T303934_2.00	Rorb	Mus_musculus	D	ENSMUSG00000036192	Nuclear receptor	M00820_2.00
T303927_2.00	Rorc	Mus_musculus	D	ENSMUSG00000028150	Nuclear receptor	M09324_2.00,M09617_2.00
T303906_2.00	Rxra	Mus_musculus	D	ENSMUSG00000015846	Nuclear receptor	M00181_2.00,M03421_2.00,M03422_2.00,M09306_2.00
T303936_2.00	Rxrb	Mus_musculus	D	ENSMUSG00000039656	Nuclear receptor	M02402_2.00,M03435_2.00,M09330_2.00
T303905_2.00	Rxrg	Mus_musculus	D	ENSMUSG00000015843	Nuclear receptor	M02400_2.00,M09305_2.00
T303940_2.00	Thra	Mus_musculus	D	ENSMUSG00000058756	Nuclear receptor	M09333_2.00,M09619_2.00
T303918_2.00	Vdr	Mus_musculus	D	ENSMUSG00000022479	Nuclear receptor	M03429_2.00,M09315_2.00
T311093_2.00	Trp53	Mus_musculus	D	ENSMUSG00000059552	p53	M03439_2.00,M03440_2.00,M03441_2.00,M09340_2.00
T311091_2.00	Trp63	Mus_musculus	D	ENSMUSG00000022510	p53	M09338_2.00
T311092_2.00	Trp73	Mus_musculus	D	ENSMUSG00000029026	p53	M03438_2.00,M09339_2.00
T311709_2.00	Pax5	Mus_musculus	D	ENSMUSG00000014030	Paired box	M09342_2.00
T316250_2.00	Pou3f3	Mus_musculus	D	ENSMUSG00000045515	POU	M00553_2.00
T317318_2.00	Nfatc1	Mus_musculus	D	ENSMUSG00000033016	Rel	M09360_2.00
T317315_2.00	Nfatc2	Mus_musculus	D	ENSMUSG00000027544	Rel	M09357_2.00
T317317_2.00	Nfatc3	Mus_musculus	D	ENSMUSG00000031902	Rel	M09359_2.00
T317312_2.00	Nfatc4	Mus_musculus	D	ENSMUSG00000023411	Rel	M09354_2.00
T317316_2.00	Nfkb1	Mus_musculus	D	ENSMUSG00000028163	Rel	M09358_2.00
T317314_2.00	Nfkb2	Mus_musculus	D	ENSMUSG00000025225	Rel	M09356_2.00
T317311_2.00	Rel	Mus_musculus	D	ENSMUSG00000020275	Rel	M09353_2.00
T317313_2.00	Rela	Mus_musculus	D	ENSMUSG00000024927	Rel	M08038_2.00,M08039_2.00,M09355_2.00
T317309_2.00	Relb	Mus_musculus	D	ENSMUSG00000002983	Rel	M09352_2.00
T318365_2.00	Rfx1	Mus_musculus	D	ENSMUSG00000031706	RFX	M08162_2.00,M09367_2.00
T318364_2.00	Rfx2	Mus_musculus	D	ENSMUSG00000024206	RFX	M03461_2.00,M03462_2.00,M05888_2.00,M09366_2.00
T318367_2.00	Rfx3	Mus_musculus	D	ENSMUSG00000040929	RFX	M00188_2.00,M03463_2.00,M09368_2.00
T318363_2.00	Rfx4	Mus_musculus	D	ENSMUSG00000020037	RFX	M00186_2.00
T318362_2.00	Rfx6	Mus_musculus	D	ENSMUSG00000019900	RFX	M09365_2.00
T318366_2.00	Rfx7	Mus_musculus	D	ENSMUSG00000037674	RFX	M00187_2.00,M00823_2.00
T319428_2.00	Runx1	Mus_musculus	D	ENSMUSG00000022952	Runt	M08163_2.00,M09372_2.00,M09633_2.00
T319429_2.00	Runx2	Mus_musculus	D	ENSMUSG00000039153	Runt	M01307_2.00,M09373_2.00
T319430_2.00	Runx3	Mus_musculus	D	ENSMUSG00000070691	Runt	M09374_2.00
T321797_2.00	Aire	Mus_musculus	D	ENSMUSG00000000731	SAND	M09376_2.00
T321799_2.00	Gmeb1	Mus_musculus	D	ENSMUSG00000028901	SAND	M00190_2.00
T321800_2.00	Gmeb2	Mus_musculus	D	ENSMUSG00000038705	SAND	M00824_2.00
T321798_2.00	Sp100	Mus_musculus	D	ENSMUSG00000026222	SAND	M00189_2.00
T321803_2.00	Sp110	Mus_musculus	D	ENSMUSG00000070034	SAND	M02464_2.00
T322114_2.00	XP_001473574.2	Mus_musculus	D	XP_001473574.2	SAND	M00191_2.00,M00825_2.00
T324770_2.00	Nfia	Mus_musculus	D	ENSMUSG00000028565	SMAD	M09383_2.00
T324766_2.00	Nfib	Mus_musculus	D	ENSMUSG00000008575	SMAD	M09381_2.00
T324773_2.00	Nfic	Mus_musculus	D	ENSMUSG00000055053	SMAD	M09385_2.00
T324772_2.00	Smad3	Mus_musculus	D	ENSMUSG00000032402	SMAD	M00192_2.00,M09384_2.00,M09637_2.00
T324768_2.00	Smad4	Mus_musculus	D	ENSMUSG00000024515	SMAD	M05889_2.00,M09382_2.00
T324767_2.00	Smad5	Mus_musculus	D	ENSMUSG00000021540	SMAD	M11288_2.00
T324769_2.00	Smad9	Mus_musculus	D	ENSMUSG00000027796	SMAD	M11289_2.00
T328495_2.00	Bbx	Mus_musculus	D	ENSMUSG00000022641	Sox	M00196_2.00
T328493_2.00	Cic	Mus_musculus	D	ENSMUSG00000005442	Sox	M00195_2.00
T328492_2.00	Hbp1	Mus_musculus	D	ENSMUSG00000002996	Sox	M00194_2.00
T328494_2.00	Hmg20b	Mus_musculus	D	ENSMUSG00000020232	Sox	M02487_2.00
T328499_2.00	Lef1	Mus_musculus	D	ENSMUSG00000027985	Sox	M00200_2.00,M09402_2.00
T328518_2.00	Sox1	Mus_musculus	D	ENSMUSG00000096014	Sox	M00214_2.00,M03542_2.00,M03543_2.00,M03544_2.00,M03545_2.00
T328501_2.00	Sox10	Mus_musculus	D	ENSMUSG00000033006	Sox	M00826_2.00,M03535_2.00,M03536_2.00,M03537_2.00,M09403_2.00
T328513_2.00	Sox11	Mus_musculus	D	ENSMUSG00000063632	Sox	M00210_2.00,M03541_2.00
T328507_2.00	Sox12	Mus_musculus	D	ENSMUSG00000051817	Sox	M00205_2.00
T328515_2.00	Sox13	Mus_musculus	D	ENSMUSG00000070643	Sox	M00212_2.00
T328509_2.00	Sox14	Mus_musculus	D	ENSMUSG00000053747	Sox	M00206_2.00,M00829_2.00
T328503_2.00	Sox15	Mus_musculus	D	ENSMUSG00000041287	Sox	M00202_2.00
T328498_2.00	Sox17	Mus_musculus	D	ENSMUSG00000025902	Sox	M00199_2.00,M02718_2.00,M03533_2.00,M03534_2.00,M08040_2.00
T328506_2.00	Sox18	Mus_musculus	D	ENSMUSG00000046470	Sox	M00204_2.00
T328516_2.00	Sox2	Mus_musculus	D	ENSMUSG00000074637	Sox	M08041_2.00,M08042_2.00,M08170_2.00,M09409_2.00
T328511_2.00	Sox21	Mus_musculus	D	ENSMUSG00000061517	Sox	M00208_2.00
T328505_2.00	Sox3	Mus_musculus	D	ENSMUSG00000045179	Sox	M00827_2.00,M03538_2.00,M03539_2.00,M03540_2.00,M08168_2.00,M09405_2.00,M09639_2.00
T328502_2.00	Sox30	Mus_musculus	D	ENSMUSG00000040489	Sox	M00201_2.00
T328517_2.00	Sox4	Mus_musculus	D	ENSMUSG00000076431	Sox	M00213_2.00,M09410_2.00,M09641_2.00
T328504_2.00	Sox5	Mus_musculus	D	ENSMUSG00000041540	Sox	M00203_2.00,M02719_2.00,M09404_2.00
T328508_2.00	Sox6	Mus_musculus	D	ENSMUSG00000051910	Sox	M00828_2.00,M08169_2.00,M09640_2.00
