ID_JGI_Vienna	ID_Vienna	ID_JGI	ID_DToL
Nvec_v1g240820	NVE14855	v1g240820	Nvec_vc1.1_XM_048721466.1
Nvec_NVE14856	NVE14856		Nvec_NVE14856
Nvec_v1g20744	NVE14857	v1g20744	Nvec_vc1.1_XM_048721452.1
Nvec_v1g240821	NVE14858	v1g240821	Nvec_vc1.1_XM_001636800.3
Nvec_NVE14859	NVE14859		Nvec_vc1.1_XM_048723706.1
Nvec_NVE14860	NVE14860		Nvec_vc1.1_XM_032386771.2
Nvec_NVE14861	NVE14861		Nvec_vc1.1_XM_032386739.2
Nvec_v1g240823	NVE14862	v1g240823	Nvec_vc1.1_XM_048723790.1
Nvec_v1g228796	NVE14863	v1g228796	Nvec_vc1.1_XM_001636753.3
Nvec_v1g240825	NVE14863	v1g240825	Nvec_v1g240825
Nvec_NVE14864	NVE14864		Nvec_vc1.1_XM_032386649.2
Nvec_v1g240826	NVE14865	v1g240826	Nvec_vc1.1_XM_048723783.1
Nvec_v1g202451	NVE14866	v1g202451	Nvec_vc1.1_XM_032386640.2
Nvec_NVE14867	NVE14867		Nvec_NVE14867
Nvec_v1g94083	NVE14868	v1g94083	Nvec_vc1.1_XM_032386640.2
Nvec_v1g202453	NVE14869	v1g202453	Nvec_vc1.1_XM_032386642.2
Nvec_v1g202453	NVE14870	v1g202453	Nvec_vc1.1_XM_032386642.2
Nvec_v1g236657	NVE14871	v1g236657	Nvec_vc1.1_XM_001636807.3
Nvec_v1g94209	NVE14872	v1g94209	Nvec_vc1.1_XM_048723931.1
Nvec_v1g94204	NVE14872	v1g94204	Nvec_vc1.1_XM_048723931.1
Nvec_NVE14873	NVE14873		Nvec_vc1.1_XM_048723931.1
Nvec_v1g27057	NVE14874	v1g27057	Nvec_vc1.1_XM_048723648.1
Nvec_NVE14875	NVE14875		Nvec_NVE14875
Nvec_NVE14876	NVE14876		Nvec_vc1.1_XM_048723707.1
Nvec_NVE14877	NVE14877		Nvec_vc1.1_XM_048724011.1
Nvec_v1g94320	NVE14878	v1g94320	Nvec_vc1.1_XM_048723562.1
Nvec_v1g94121	NVE14879	v1g94121	Nvec_vc1.1_XM_048723562.1
Nvec_v1g94098	NVE14879	v1g94098	Nvec_vc1.1_XM_048723562.1
Nvec_NVE14880	NVE14880		Nvec_vc1.1_XM_048723562.1
Nvec_v1g94276	NVE14881	v1g94276	Nvec_vc1.1_XM_032386619.2
Nvec_v1g236658	NVE14882	v1g236658	Nvec_vc1.1_XM_048723571.1
Nvec_v1g94229	NVE14883	v1g94229	Nvec_vc1.1_XM_032386689.2
Nvec_v1g182198	NVE14884	v1g182198	Nvec_vc1.1_XM_001636816.3
Nvec_v1g202466	NVE14885	v1g202466	Nvec_vc1.1_XM_032386693.2
Nvec_v1g202466	NVE14886	v1g202466	Nvec_vc1.1_XM_032386693.2
Nvec_v1g240837	NVE14887	v1g240837	Nvec_vc1.1_XM_001636818.3
Nvec_v1g94057	NVE14888	v1g94057	Nvec_vc1.1_XM_048724076.1
Nvec_v1g162962	NVE14890	v1g162962	Nvec_vc1.1_XM_001636763.3
Nvec_v1g94108	NVE14891	v1g94108	Nvec_vc1.1_XM_048724002.1
Nvec_v1g202473	NVE14892	v1g202473	Nvec_vc1.1_XM_048723631.1
Nvec_v1g202473	NVE14893	v1g202473	Nvec_vc1.1_XM_048723631.1
Nvec_NVE14894	NVE14894		Nvec_vc1.1_XM_048724179.1
Nvec_v1g52223	NVE14895	v1g52223	Nvec_v1g52223
Nvec_v1g94277	NVE14896	v1g94277	Nvec_vc1.1_XM_001636765.3
Nvec_v1g232294	NVE14897	v1g232294	Nvec_vc1.1_XM_048724176.1
Nvec_NVE14898	NVE14898		Nvec_NVE14898
Nvec_NVE14899	NVE14899		Nvec_vc1.1_XM_048724176.1
Nvec_NVE14900	NVE14900		Nvec_vc1.1_XM_048724176.1
Nvec_NVE14901	NVE14901		Nvec_vc1.1_XM_048724182.1
Nvec_v1g94140	NVE14902	v1g94140	Nvec_vc1.1_XM_001636823.3
Nvec_NVE14903	NVE14903		Nvec_vc1.1_XM_001636826.3
Nvec_v1g94148	NVE14904	v1g94148	Nvec_vc1.1_XM_001636826.3
Nvec_v1g94213	NVE14904	v1g94213	Nvec_vc1.1_XM_001636826.3
Nvec_v1g162970	NVE14904	v1g162970	Nvec_vc1.1_XM_001636826.3
Nvec_v1g94211	NVE14905	v1g94211	Nvec_vc1.1_XM_032386725.2
Nvec_v1g94026	NVE14906	v1g94026	Nvec_vc1.1_XM_048724172.1
Nvec_v1g94111	NVE14907	v1g94111	Nvec_vc1.1_XM_048724172.1
Nvec_v1g38963	NVE14908	v1g38963	Nvec_vc1.1_XM_032386751.2
Nvec_v1g202487	NVE14909	v1g202487	Nvec_vc1.1_XM_032386783.2
Nvec_v1g240847	NVE14910	v1g240847	Nvec_vc1.1_XM_001636769.3
Nvec_v1g94244	NVE14911	v1g94244	Nvec_vc1.1_XM_001636770.3
Nvec_v1g202490	NVE14912	v1g202490	Nvec_vc1.1_XM_032386759.2
Nvec_NVE14913	NVE14913		Nvec_vc1.1_XM_032386634.2
Nvec_v1g232296	NVE14914	v1g232296	Nvec_vc1.1_XM_001636772.3
Nvec_v1g202492	NVE14915	v1g202492	Nvec_vc1.1_XM_001636773.3
Nvec_v1g94316	NVE14916	v1g94316	Nvec_vc1.1_XM_032386718.2
Nvec_v1g162983	NVE14917	v1g162983	Nvec_vc1.1_XM_032386719.2
Nvec_v1g22327	NVE14918	v1g22327	Nvec_vc1.1_XM_032386715.2
Nvec_v1g240852	NVE14919	v1g240852	Nvec_vc1.1_XM_032386708.2
Nvec_NVE14920	NVE14920		Nvec_vc1.1_XM_032386716.2
Nvec_v1g94297	NVE14921	v1g94297	Nvec_vc1.1_XM_032386709.2
Nvec_v1g24565	NVE14922	v1g24565	Nvec_vc1.1_XM_032386711.2
Nvec_NVE14923	NVE14923		Nvec_vc1.1_XM_048724280.1
Nvec_NVE14924	NVE14924		Nvec_vc1.1_XM_048724280.1
Nvec_NVE14925	NVE14925		Nvec_vc1.1_XM_048723276.1
Nvec_v1g94285	NVE14926	v1g94285	Nvec_vc1.1_XM_001636832.3
Nvec_v1g182231	NVE14927	v1g182231	Nvec_vc1.1_XM_032386626.2
Nvec_v1g94089	NVE14928	v1g94089	Nvec_vc1.1_XM_032386760.2
Nvec_v1g232297	NVE14928	v1g232297	Nvec_vc1.1_XM_032386760.2
Nvec_v1g94236	NVE14929	v1g94236	Nvec_vc1.1_XM_032386769.2
Nvec_v1g182236	NVE14930	v1g182236	Nvec_vc1.1_XM_032386767.2
Nvec_NVE14931	NVE14931		Nvec_vc1.1_XM_032386768.2
Nvec_v1g240857	NVE14932	v1g240857	Nvec_vc1.1_XM_001636837.3
Nvec_v1g234521	NVE14933	v1g234521	Nvec_vc1.1_XM_001636779.3
Nvec_v1g163008	NVE14934	v1g163008	Nvec_vc1.1_XM_001636780.3
Nvec_v1g240861	NVE14935	v1g240861	Nvec_vc1.1_XM_032386734.2
Nvec_v1g163012	NVE14936	v1g163012	Nvec_vc1.1_XM_048724206.1
Nvec_v1g94203	NVE14937	v1g94203	Nvec_vc1.1_XM_032386738.2
Nvec_v1g240864	NVE14938	v1g240864	Nvec_vc1.1_XM_001636839.3
Nvec_v1g202512	NVE14939	v1g202512	Nvec_vc1.1_XM_001636783.3
Nvec_v1g240865	NVE14940	v1g240865	Nvec_vc1.1_XM_032386678.2
Nvec_v1g202514	NVE14941	v1g202514	Nvec_vc1.1_XM_048723331.1
Nvec_v1g202514	NVE14942	v1g202514	Nvec_vc1.1_XM_048723331.1
Nvec_v1g182256	NVE14943	v1g182256	Nvec_vc1.1_XM_001636840.3
Nvec_v1g240867	NVE14944	v1g240867	Nvec_vc1.1_XM_032386750.2
Nvec_v1g240868	NVE14945	v1g240868	Nvec_vc1.1_XM_001636842.3
Nvec_v1g94190	NVE14946	v1g94190	Nvec_v1g94190
Nvec_v1g202520	NVE14946	v1g202520	Nvec_vc1.1_XM_032386748.2
Nvec_v1g163024	NVE14947	v1g163024	Nvec_vc1.1_XM_048720422.1
Nvec_NVE14948	NVE14948		Nvec_NVE14948
Nvec_NVE14949	NVE14949		Nvec_NVE14949
Nvec_NVE14950	NVE14950		Nvec_NVE14950
Nvec_NVE14525	NVE14525		Nvec_NVE14525
Nvec_v1g182068	NVE14526	v1g182068	Nvec_vc1.1_XM_001636847.3
Nvec_v1g202302	NVE14527	v1g202302	Nvec_v1g202302
Nvec_NVE14528	NVE14528		Nvec_vc1.1_XM_048719462.1
Nvec_v1g236650	NVE14529	v1g236650	Nvec_vc1.1_XM_048719458.1
Nvec_v1g93761	NVE14530	v1g93761	Nvec_vc1.1_XM_048719460.1
Nvec_v1g93876	NVE14531	v1g93876	Nvec_vc1.1_XM_048719463.1
Nvec_v1g94002	NVE14531	v1g94002	Nvec_vc1.1_XM_048719463.1
Nvec_NVE14532	NVE14532		Nvec_NVE14532
Nvec_v1g202310	NVE14533	v1g202310	Nvec_vc1.1_XM_048719631.1
Nvec_v1g93957	NVE14534	v1g93957	Nvec_vc1.1_XM_048719629.1
Nvec_v1g240771	NVE14535	v1g240771	Nvec_vc1.1_XM_048719630.1
Nvec_v1g93913	NVE14536	v1g93913	Nvec_vc1.1_XM_001636853.3
Nvec_v1g240774	NVE14537	v1g240774	Nvec_vc1.1_XM_032386792.2
Nvec_v1g39219	NVE14538	v1g39219	Nvec_vc1.1_XM_001636903.3
Nvec_v1g31895	NVE14540	v1g31895	Nvec_vc1.1_XM_032386883.2
Nvec_v1g202325	NVE14541	v1g202325	Nvec_vc1.1_XM_032386789.2
Nvec_NVE14542	NVE14542		Nvec_vc1.1_XM_032386785.2
Nvec_v1g236651	NVE14543	v1g236651	Nvec_vc1.1_XM_032386791.2
Nvec_v1g236651	NVE14544	v1g236651	Nvec_vc1.1_XM_032386791.2
Nvec_NVE14545	NVE14545		Nvec_NVE14545
Nvec_v1g93841	NVE14546	v1g93841	Nvec_v1g93841
Nvec_NVE14547	NVE14547		Nvec_NVE14547
Nvec_v1g182082	NVE14548	v1g182082	Nvec_vc1.1_XM_048719733.1
Nvec_NVE14549	NVE14549		Nvec_NVE14549
Nvec_v1g93991	NVE14550	v1g93991	Nvec_vc1.1_XM_001636859.3
Nvec_v1g61733	NVE14551	v1g61733	Nvec_vc1.1_XM_001636860.3
Nvec_v1g4553	NVE14552	v1g4553	Nvec_vc1.1_XM_001636908.3
Nvec_v1g93924	NVE14552	v1g93924	Nvec_vc1.1_XM_001636908.3
Nvec_v1g60683	NVE14552	v1g60683	Nvec_vc1.1_XM_001636908.3
Nvec_v1g240779	NVE14553	v1g240779	Nvec_vc1.1_XM_032386911.2
Nvec_v1g94003	NVE14554	v1g94003	Nvec_vc1.1_XM_001636862.3
Nvec_v1g202338	NVE14555	v1g202338	Nvec_vc1.1_XM_001636910.3
Nvec_NVE14556	NVE14556		Nvec_vc1.1_XM_032386907.2
Nvec_v1g202340	NVE14557	v1g202340	Nvec_vc1.1_XM_001636911.3
Nvec_v1g240781	NVE14558	v1g240781	Nvec_vc1.1_XM_001636913.3
Nvec_v1g182102	NVE14559	v1g182102	Nvec_vc1.1_XM_001636863.3
Nvec_v1g240783	NVE14560	v1g240783	Nvec_vc1.1_XM_032386896.2
Nvec_NVE14561	NVE14561		Nvec_vc1.1_XM_032386878.1
Nvec_v1g93808	NVE14562	v1g93808	Nvec_vc1.1_XM_001636914.3
Nvec_v1g93956	NVE14563	v1g93956	Nvec_vc1.1_XM_001636916.3
Nvec_v1g240784	NVE14563	v1g240784	Nvec_vc1.1_XM_001636916.3
Nvec_v1g93944	NVE14563	v1g93944	Nvec_vc1.1_XM_001636916.3
Nvec_v1g93840	NVE14563	v1g93840	Nvec_vc1.1_XM_001636916.3
Nvec_v1g93974	NVE14563	v1g93974	Nvec_vc1.1_XM_001636916.3
Nvec_v1g240787	NVE14564	v1g240787	Nvec_vc1.1_XM_032386876.2
Nvec_v1g93994	NVE14565	v1g93994	Nvec_vc1.1_XM_048720254.1
Nvec_v1g202352	NVE14566	v1g202352	Nvec_vc1.1_XM_001636868.3
Nvec_v1g202353	NVE14567	v1g202353	Nvec_vc1.1_XM_001636869.3
Nvec_v1g93768	NVE14568	v1g93768	Nvec_vc1.1_XM_032386807.2
Nvec_v1g240789	NVE14569	v1g240789	Nvec_vc1.1_XM_001636871.3
Nvec_NVE14570	NVE14570		Nvec_vc1.1_XM_001636871.3
Nvec_NVE14571	NVE14571		Nvec_vc1.1_XM_032386807.2
Nvec_v1g202361	NVE14575	v1g202361	Nvec_vc1.1_XM_032386997.2
Nvec_v1g93878	NVE14575	v1g93878	Nvec_vc1.1_XM_032386808.2
Nvec_v1g93903	NVE14576	v1g93903	Nvec_vc1.1_XM_048720258.1
Nvec_v1g30774	NVE14576	v1g30774	Nvec_vc1.1_XM_048720258.1
Nvec_v1g182113	NVE14577	v1g182113	Nvec_vc1.1_XM_048720266.1
Nvec_v1g236653	NVE14578	v1g236653	Nvec_vc1.1_XM_048720092.1
Nvec_v1g202366	NVE14579	v1g202366	Nvec_vc1.1_XM_048720096.1
Nvec_NVE14580	NVE14580		Nvec_vc1.1_XM_048720195.1
Nvec_v1g182116	NVE14581	v1g182116	Nvec_vc1.1_XM_032386887.2
Nvec_v1g202369	NVE14581	v1g202369	Nvec_vc1.1_XM_032386887.2
Nvec_v1g202370	NVE14582	v1g202370	Nvec_vc1.1_XM_032386890.2
Nvec_v1g240794	NVE14583	v1g240794	Nvec_vc1.1_XM_001636928.3
Nvec_v1g240795	NVE14584	v1g240795	Nvec_vc1.1_XM_048719697.1
Nvec_v1g240796	NVE14585	v1g240796	Nvec_vc1.1_XM_048719697.1
Nvec_NVE14586	NVE14586		Nvec_vc1.1_XM_048719699.1
Nvec_v1g202378	NVE14587	v1g202378	Nvec_vc1.1_XM_048720268.1
Nvec_NVE14588	NVE14588		Nvec_vc1.1_XM_048719699.1
Nvec_v1g93831	NVE14589	v1g93831	Nvec_vc1.1_XM_048720268.1
Nvec_v1g162886	NVE14590	v1g162886	Nvec_vc1.1_XM_001636882.3
Nvec_v1g93931	NVE14591	v1g93931	Nvec_vc1.1_XM_001636931.3
Nvec_v1g182128	NVE14592	v1g182128	Nvec_vc1.1_XM_001636932.3
Nvec_v1g182128	NVE14593	v1g182128	Nvec_vc1.1_XM_001636932.3
Nvec_v1g93888	NVE14594	v1g93888	Nvec_vc1.1_XM_032386908.2
Nvec_NVE14596	NVE14596		Nvec_NVE14596
Nvec_NVE14597	NVE14597		Nvec_NVE14597
Nvec_NVE14598	NVE14598		Nvec_NVE14598
Nvec_NVE14599	NVE14599		Nvec_vc1.1_XM_048720302.1
Nvec_v1g202392	NVE14600	v1g202392	Nvec_vc1.1_XM_048733396.1
Nvec_v1g202392	NVE14600	v1g202392	Nvec_vc1.1_XM_048733393.1
Nvec_NVE14601	NVE14601		Nvec_vc1.1_XM_001621161.3
Nvec_v1g93827	NVE14602	v1g93827	Nvec_vc1.1_XM_032386865.2
Nvec_v1g93844	NVE14603	v1g93844	Nvec_v1g93844
Nvec_v1g93809	NVE14604	v1g93809	Nvec_vc1.1_XM_001636936.3
Nvec_NVE14605	NVE14605		Nvec_NVE14605
Nvec_v1g240802	NVE14606	v1g240802	Nvec_vc1.1_XM_032386897.2
Nvec_NVE14607	NVE14607		Nvec_NVE14607
Nvec_v1g65438	NVE14608	v1g65438	Nvec_vc1.1_XM_001636889.3
Nvec_NVE14609	NVE14609		Nvec_vc1.1_XM_048719776.1
Nvec_v1g68409	NVE14610	v1g68409	Nvec_vc1.1_XM_048719776.1
Nvec_v1g93932	NVE14610	v1g93932	Nvec_vc1.1_XM_048719776.1
Nvec_v1g202402	NVE14611	v1g202402	Nvec_vc1.1_XM_048720279.1
Nvec_NVE14612	NVE14612		Nvec_NVE14612
Nvec_v1g93919	NVE14613	v1g93919	Nvec_vc1.1_XM_032386834.2
Nvec_v1g93943	NVE14614	v1g93943	Nvec_vc1.1_XM_032386833.2
Nvec_v1g162906	NVE14615	v1g162906	Nvec_vc1.1_XM_001636943.3
Nvec_v1g93833	NVE14616	v1g93833	Nvec_vc1.1_XM_048719782.1
Nvec_v1g240809	NVE14617	v1g240809	Nvec_vc1.1_XM_048719374.1
Nvec_v1g162910	NVE14617	v1g162910	Nvec_vc1.1_XM_048719374.1
Nvec_v1g162910	NVE14618	v1g162910	Nvec_vc1.1_XM_048719374.1
Nvec_NVE14619	NVE14619		Nvec_vc1.1_XM_032386848.2
Nvec_v1g93883	NVE14620	v1g93883	Nvec_vc1.1_XM_032386835.2
Nvec_v1g93936	NVE14621	v1g93936	Nvec_vc1.1_XM_032386836.2
Nvec_v1g202412	NVE14622	v1g202412	Nvec_v1g202412
Nvec_NVE16055	NVE16055		Nvec_vc1.1_XM_032374187.2
Nvec_NVE16056	NVE16056		Nvec_vc1.1_XM_032374184.2
Nvec_NVE16057	NVE16057		Nvec_vc1.1_XM_032373331.2
Nvec_v1g95313	NVE16058	v1g95313	Nvec_vc1.1_XM_048725220.1
Nvec_NVE16059	NVE16059		Nvec_vc1.1_XM_048725245.1
Nvec_NVE16060	NVE16060		Nvec_vc1.1_XM_048725245.1
Nvec_NVE16061	NVE16061		Nvec_NVE16061
Nvec_NVE16062	NVE16062		Nvec_vc1.1_XM_032386191.2
Nvec_NVE16063	NVE16063		Nvec_vc1.1_XM_032386191.2
Nvec_v1g241064	NVE16064	v1g241064	Nvec_vc1.1_XM_032386195.2
Nvec_v1g202925	NVE16065	v1g202925	Nvec_vc1.1_XM_032386195.2
Nvec_NVE16066	NVE16066		Nvec_vc1.1_XM_032386206.2
Nvec_v1g202928	NVE16067	v1g202928	Nvec_vc1.1_XM_001636328.3
Nvec_v1g241065	NVE16068	v1g241065	Nvec_vc1.1_XM_001636367.3
Nvec_v1g95344	NVE16069	v1g95344	Nvec_vc1.1_XM_048727259.1
Nvec_v1g95307	NVE16070	v1g95307	Nvec_vc1.1_XM_048727258.1
Nvec_v1g95318	NVE16070	v1g95318	Nvec_vc1.1_XM_048727258.1
Nvec_v1g241067	NVE16070	v1g241067	Nvec_vc1.1_XM_048727258.1
Nvec_v1g163339	NVE16071	v1g163339	Nvec_vc1.1_XM_048728918.1
Nvec_NVE16072	NVE16072		Nvec_NVE16072
Nvec_v1g64334	NVE16073	v1g64334	Nvec_vc1.1_XM_048728955.1
Nvec_v1g202947	NVE16073	v1g202947	Nvec_vc1.1_XM_048728955.1
Nvec_NVE16074	NVE16074		Nvec_NVE16074
Nvec_v1g241073	NVE16075	v1g241073	Nvec_vc1.1_XM_048728924.1
Nvec_v1g95270	NVE16076	v1g95270	Nvec_vc1.1_XM_001636334.3
Nvec_v1g202950	NVE16077	v1g202950	Nvec_vc1.1_XM_001636372.3
Nvec_v1g95235	NVE16078	v1g95235	Nvec_vc1.1_XM_032386135.2
Nvec_NVE16079	NVE16079		Nvec_vc1.1_XM_032386135.2
Nvec_v1g182583	NVE16080	v1g182583	Nvec_vc1.1_XM_048729864.1
Nvec_v1g182583	NVE16081	v1g182583	Nvec_vc1.1_XM_048729864.1
Nvec_NVE16082	NVE16082		Nvec_vc1.1_XM_032386169.2
Nvec_v1g234558	NVE16083	v1g234558	Nvec_vc1.1_XM_048728415.1
Nvec_NVE16084	NVE16084		Nvec_vc1.1_XM_048728255.1
Nvec_NVE16085	NVE16085		Nvec_vc1.1_XM_048728255.1
Nvec_NVE16086	NVE16086		Nvec_vc1.1_XM_032386189.2
Nvec_v1g202961	NVE16087	v1g202961	Nvec_vc1.1_XM_032386201.2
Nvec_v1g95431	NVE16088	v1g95431	Nvec_vc1.1_XM_032386204.2
Nvec_v1g228868	NVE16089	v1g228868	Nvec_vc1.1_XM_001636339.3
Nvec_v1g163356	NVE16090	v1g163356	Nvec_vc1.1_XM_048725946.1
Nvec_v1g202967	NVE16091	v1g202967	Nvec_vc1.1_XM_032386121.2
Nvec_NVE16092	NVE16092		Nvec_vc1.1_XM_048728405.1
Nvec_v1g36074	NVE16093	v1g36074	Nvec_vc1.1_XM_032386209.2
Nvec_v1g95437	NVE16094	v1g95437	Nvec_vc1.1_XM_001621847.3
Nvec_NVE16095	NVE16095		Nvec_vc1.1_XM_048730812.1
Nvec_NVE16096	NVE16096		Nvec_vc1.1_XM_032386211.2
Nvec_v1g202972	NVE16097	v1g202972	Nvec_vc1.1_XM_032386211.2
Nvec_v1g25584	NVE16098	v1g25584	Nvec_vc1.1_XM_048728718.1
Nvec_v1g202976	NVE16099	v1g202976	Nvec_vc1.1_XM_001636343.3
Nvec_v1g24490	NVE16100	v1g24490	Nvec_vc1.1_XM_032386160.2
Nvec_v1g241083	NVE16101	v1g241083	Nvec_vc1.1_XM_001636383.3
Nvec_v1g95239	NVE16102	v1g95239	Nvec_vc1.1_XM_001636346.3
Nvec_v1g95490	NVE16103	v1g95490	Nvec_vc1.1_XM_032386172.2
Nvec_v1g241086	NVE16104	v1g241086	Nvec_vc1.1_XM_048727015.1
Nvec_v1g241086	NVE16105	v1g241086	Nvec_vc1.1_XM_048727015.1
Nvec_v1g202990	NVE16106	v1g202990	Nvec_vc1.1_XM_048732530.1
Nvec_v1g95408	NVE16106	v1g95408	Nvec_vc1.1_XM_048732530.1
Nvec_NVE16107	NVE16107		Nvec_vc1.1_XM_032386176.2
Nvec_NVE16108	NVE16108		Nvec_vc1.1_XM_048732565.1
Nvec_v1g36196	NVE16109	v1g36196	Nvec_vc1.1_XM_032386184.2
Nvec_v1g241089	NVE16110	v1g241089	Nvec_vc1.1_XM_001636391.3
Nvec_v1g241091	NVE16111	v1g241091	Nvec_vc1.1_XM_001636349.3
Nvec_v1g241092	NVE16112	v1g241092	Nvec_vc1.1_XM_001636392.3
Nvec_v1g95367	NVE16113	v1g95367	Nvec_vc1.1_XM_032386159.2
Nvec_NVE16114	NVE16114		Nvec_vc1.1_XM_048732386.1
Nvec_NVE16115	NVE16115		Nvec_vc1.1_XM_048732386.1
Nvec_v1g95520	NVE16116	v1g95520	Nvec_vc1.1_XM_048726920.1
Nvec_v1g95520	NVE16116	v1g95520	Nvec_vc1.1_XM_048732410.1
Nvec_v1g95520	NVE16117	v1g95520	Nvec_vc1.1_XM_048726920.1
Nvec_v1g95520	NVE16117	v1g95520	Nvec_vc1.1_XM_048732410.1
Nvec_v1g95374	NVE16118	v1g95374	Nvec_vc1.1_XM_001636352.3
Nvec_v1g241094	NVE16119	v1g241094	Nvec_vc1.1_XM_001636353.3
Nvec_v1g203005	NVE16120	v1g203005	Nvec_v1g203005
Nvec_NVE16121	NVE16121		Nvec_vc1.1_XM_032386130.2
Nvec_v1g95445	NVE16122	v1g95445	Nvec_vc1.1_XM_032386132.2
Nvec_NVE16123	NVE16123		Nvec_vc1.1_XM_032386131.2
Nvec_v1g203009	NVE16124	v1g203009	Nvec_vc1.1_XM_001636355.3
Nvec_NVE16125	NVE16125		Nvec_vc1.1_XM_032386153.2
Nvec_NVE16126	NVE16126		Nvec_NVE16126
Nvec_NVE16127	NVE16127		Nvec_vc1.1_XM_032386154.2
Nvec_v1g203012	NVE16128	v1g203012	Nvec_vc1.1_XM_032386151.2
Nvec_v1g203014	NVE16129	v1g203014	Nvec_vc1.1_XM_048727253.1
Nvec_v1g203016	NVE16130	v1g203016	Nvec_vc1.1_XM_032386100.2
Nvec_NVE16131	NVE16131		Nvec_vc1.1_XM_048729129.1
Nvec_v1g95464	NVE16132	v1g95464	Nvec_vc1.1_XM_032386102.2
Nvec_v1g28962	NVE16133	v1g28962	Nvec_vc1.1_XM_001636399.3
Nvec_v1g28698	NVE16133	v1g28698	Nvec_vc1.1_XM_001636399.3
Nvec_v1g163386	NVE16133	v1g163386	Nvec_vc1.1_XM_001636399.3
Nvec_v1g95288	NVE16134	v1g95288	Nvec_vc1.1_XM_001636360.3
Nvec_v1g241098	NVE16135	v1g241098	Nvec_vc1.1_XM_032386096.2
Nvec_v1g163393	NVE16136	v1g163393	Nvec_vc1.1_XM_001636361.3
Nvec_v1g95413	NVE16137	v1g95413	Nvec_vc1.1_XM_001636362.3
Nvec_v1g203024	NVE16138	v1g203024	Nvec_vc1.1_XM_032386105.2
Nvec_NVE16139	NVE16139		Nvec_NVE16139
Nvec_v1g241100	NVE16140	v1g241100	Nvec_vc1.1_XM_032386107.2
Nvec_v1g182635	NVE16141	v1g182635	Nvec_vc1.1_XM_001636403.3
Nvec_v1g163400	NVE16142	v1g163400	Nvec_vc1.1_XM_001636404.3
Nvec_v1g182641	NVE16143	v1g182641	Nvec_vc1.1_XM_001636405.3
Nvec_v1g95252	NVE16144	v1g95252	Nvec_vc1.1_XM_032386146.2
Nvec_NVE16145	NVE16145		Nvec_vc1.1_XM_032386146.2
Nvec_v1g241105	NVE16146	v1g241105	Nvec_vc1.1_XM_032386164.2
Nvec_v1g95298	NVE16147	v1g95298	Nvec_vc1.1_XM_048727100.1
Nvec_v1g240985	NVE15766	v1g240985	Nvec_vc1.1_XM_048733269.1
Nvec_v1g240986	NVE15767	v1g240986	Nvec_vc1.1_XM_001636479.3
Nvec_v1g202773	NVE15768	v1g202773	Nvec_vc1.1_XM_032386250.2
Nvec_v1g202774	NVE15769	v1g202774	Nvec_vc1.1_XM_001636409.3
Nvec_NVE15770	NVE15770		Nvec_NVE15770
Nvec_v1g202776	NVE15771	v1g202776	Nvec_vc1.1_XM_032386298.2
Nvec_v1g240988	NVE15772	v1g240988	Nvec_vc1.1_XM_001636482.3
Nvec_v1g163196	NVE15773	v1g163196	Nvec_vc1.1_XM_032386292.2
Nvec_v1g94984	NVE15773	v1g94984	Nvec_vc1.1_XM_032386292.2
Nvec_v1g95182	NVE15773	v1g95182	Nvec_vc1.1_XM_032386292.2
Nvec_v1g163197	NVE15774	v1g163197	Nvec_vc1.1_XM_048733672.1
Nvec_NVE15775	NVE15775		Nvec_vc1.1_XM_032386294.2
Nvec_v1g163197	NVE15776	v1g163197	Nvec_vc1.1_XM_048733672.1
Nvec_v1g94880	NVE15777	v1g94880	Nvec_vc1.1_XM_032386296.2
Nvec_v1g94938	NVE15778	v1g94938	Nvec_vc1.1_XM_032386329.2
Nvec_v1g94938	NVE15779	v1g94938	Nvec_vc1.1_XM_032386329.2
Nvec_NVE15780	NVE15780		Nvec_vc1.1_XM_032386330.2
Nvec_v1g228836	NVE15781	v1g228836	Nvec_vc1.1_XM_032386330.2
Nvec_v1g202784	NVE15781	v1g202784	Nvec_vc1.1_XM_032386330.2
Nvec_v1g94959	NVE15782	v1g94959	Nvec_vc1.1_XM_001636415.3
Nvec_v1g94865	NVE15783	v1g94865	Nvec_vc1.1_XM_032386334.2
Nvec_NVE15784	NVE15784		Nvec_vc1.1_XM_032386339.2
Nvec_v1g163204	NVE15785	v1g163204	Nvec_vc1.1_XM_001636417.3
Nvec_v1g95207	NVE15785	v1g95207	Nvec_vc1.1_XM_001636417.3
Nvec_v1g240994	NVE15785	v1g240994	Nvec_vc1.1_XM_001636417.3
Nvec_NVE15786	NVE15786		Nvec_vc1.1_XM_032386335.2
Nvec_v1g163210	NVE15787	v1g163210	Nvec_vc1.1_XM_001636420.3
Nvec_v1g95034	NVE15788	v1g95034	Nvec_vc1.1_XM_032386237.2
Nvec_v1g94933	NVE15789	v1g94933	Nvec_vc1.1_XM_032386238.2
Nvec_v1g234541	NVE15790	v1g234541	Nvec_vc1.1_XM_001636490.3
Nvec_v1g163219	NVE15791	v1g163219	Nvec_vc1.1_XM_001636422.3
Nvec_v1g163220	NVE15792	v1g163220	Nvec_vc1.1_XM_001636423.3
Nvec_v1g240998	NVE15793	v1g240998	Nvec_vc1.1_XM_048733302.1
Nvec_NVE15794	NVE15794		Nvec_NVE15794
